iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2019.51,1,2.59104,2.88311,31.5191,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,1996.01,1,2.97922,3.94525,28.9039,31.4598,2.92404,2.92404,0,1.46202,1.51338,1.46202,1.46202
3,1983.16,1,4.10083,4.31851,34.6194,44.6548,2.85,2.85,0,1.425,1.50312,1.425,1.48816
4,1966.56,1,2.91419,6.43571,47.1102,64.0598,2.77784,2.77784,0,1.38892,1.46506,1.38892,1.45048
5,1959.23,1,2.90862,6.15527,81.8941,64.9488,2.7075,2.7075,0,1.35375,1.42796,1.35375,1.41375
6,1955.16,1,3.16084,4.85833,82.6724,71.8068,2.63894,2.63894,0,1.31947,1.4272,1.41585,1.42368
7,1938.31,1,2.74289,4.99232,95.7067,103.422,2.57212,2.57212,0,1.28606,1.43283,1.38,1.38763
8,1928.93,1,2.40191,5.28164,106.211,92.5633,2.507,2.507,0,1.2535,1.42254,1.34506,1.4098
9,1927.26,1,2.24343,4.02406,104.812,98.0578,2.44352,2.44352,0,1.22176,1.7079,1.311,1.37411
10,1914.27,1,1.83275,4.34982,97.9162,138.932,2.38165,2.38165,0,1.19082,1.68714,1.2778,1.33931
11,1904.57,1,2.27734,2.82261,122.105,136.628,2.32134,2.32134,0,1.16067,1.64442,1.24545,1.33569
12,1889.45,1,2.1624,2.84785,116.467,125.667,2.26257,2.26257,0,1.13128,1.62893,1.24548,1.30187
13,1881.82,1,2.5606,4.49319,76.7945,223.642,2.20528,2.20528,0,1.10264,1.64461,1.21394,1.38564
14,1870.41,1,2.50004,3.79704,89.5948,236.465,2.14944,2.14944,0,1.07472,1.73345,1.18321,1.35055
15,1854.33,1,2.32846,4.14262,79.9537,234.995,2.09501,2.09501,0,1.04751,1.68956,1.15325,1.31636
16,1850.82,1,2.53689,6.80067,70.6702,178.403,2.04197,2.04197,0,1.02098,1.68133,1.12405,1.28302
17,1827.34,1,2.47645,5.08392,52.8103,232.021,1.99026,1.99026,0,0.995131,1.63876,1.09558,1.25054
18,1830.88,1,2.31845,6.05459,48.7385,209.855,1.93987,1.93987,0,0.969933,1.59727,1.14402,1.26986
19,1800.42,1,2.86805,4.78739,53.1144,187.493,1.89075,1.89075,0,0.945374,1.55682,1.11505,1.23771
20,1792.57,1,3.02534,4.5497,50.1076,194.81,1.84287,1.84287,0,0.921437,1.5174,1.08682,1.25519
21,1792.1,1,3.04434,6.36691,52.2877,165.167,1.79621,1.79621,0,0.898105,1.47898,1.0593,1.2234
22,1769.95,1,2.96131,6.52296,42.2678,210.55,1.75073,1.75073,0,0.875365,1.44153,1.03248,1.19243
23,1767.25,1,2.66451,6.95278,39.4268,246.23,1.7064,1.7064,0,0.8532,1.50361,1.06323,1.16223
24,1752.46,1,2.71777,5.95745,40.8537,287.51,1.66319,1.66319,0,0.831597,1.54559,1.03631,1.1328
25,1742.04,1,3.24036,7.58897,36.7563,282.16,1.62108,1.62108,0,0.81054,1.50646,1.01007,1.10412
26,1724.71,1,3.42495,8.60223,39.3207,305.163,1.58003,1.58003,0,0.790017,1.46831,0.984493,1.07616
27,1719.9,1,3.46009,7.37982,39.5523,277.399,1.54003,1.54003,0,0.770013,1.63452,0.959565,1.04892
28,1703.33,1,3.13208,6.85802,50.4894,232.989,1.50103,1.50103,0,0.750516,1.59313,0.935268,1.02236
29,1700.51,1,3.38575,6.20218,40.8882,189.333,1.46302,1.46302,0,0.731512,1.55279,0.911587,1.12822
30,1685.67,1,3.98414,6.01835,39.5993,212.898,1.42598,1.42598,0,0.71299,1.51347,0.945409,1.09966
31,1681.31,1,3.57688,4.79603,43.1059,198.69,1.38987,1.38987,0,0.694937,1.47515,0.921471,1.1177
32,1663.33,1,3.43591,4.80383,40.336,176.11,1.35468,1.35468,0,0.677341,1.4378,0.898139,1.0894
33,1653.38,1,4.00949,4.99216,36.4681,155.404,1.32038,1.32038,0,0.66019,1.41499,0.875397,1.06181
34,1644.18,1,4.00591,5.36224,39.0747,149.219,1.28695,1.28695,0,0.643474,1.54087,0.853232,1.03493
35,1622.45,1,4.22225,5.22828,33.4076,173.814,1.25436,1.25436,0,0.627181,1.50185,0.831627,1.00872
36,1627.65,1,3.91574,6.93019,35.3415,146.895,1.2226,1.2226,0,0.6113,1.65611,0.81057,0.98318
37,1609.2,1,3.89098,6.12037,37.7507,144.956,1.19164,1.19164,0,0.595821,1.61918,0.790046,0.958286
38,1609.42,1,3.92816,6.21627,39.0513,125.215,1.16147,1.16147,0,0.580735,1.57818,0.796563,0.984335
39,1588.27,1,4.13501,4.22517,37.8722,120.932,1.13206,1.13206,0,0.56603,1.53822,0.776394,0.959411
40,1583.66,1,4.33898,5.25242,36.9639,114.997,1.1034,1.1034,0,0.551698,1.64758,0.756735,1.06909
41,1573.59,1,4.38747,6.9526,39.6229,127.935,1.07546,1.07546,0,0.537729,1.60586,0.737574,1.12184
42,1551.37,1,4.5328,6.18317,32.4637,117.06,1.04823,1.04823,0,0.524113,1.5652,0.718898,1.09344
43,1534.55,1,4.53301,4.62853,30.7844,103.374,1.02168,1.02168,0,0.510842,1.52557,0.700695,1.06575
44,1524.6,1,4.42324,4.44641,28.4967,112.127,0.995815,0.995815,0,0.497908,1.48694,0.682953,1.03876
45,1513.9,1,4.43182,4.09064,26.2738,95.5633,0.970601,0.970601,0,0.4853,1.44929,0.665661,1.01246
46,1507.46,1,4.42023,2.94597,28.5794,84.1669,0.946024,0.946024,0,0.473012,1.41259,0.648806,1.02522
47,1498.71,1,4.48219,4.48041,30.0836,94.2284,0.922071,0.922071,0,0.461035,1.37683,0.632378,0.999261
48,1475.83,1,4.4641,4.11372,29.0394,96.4357,0.898723,0.898723,0,0.449362,1.34196,0.616365,0.973959
49,1484.41,1,4.38643,3.58907,32.2092,114.514,0.875967,0.875967,0,0.437984,1.30798,0.600759,0.964961
50,1455.98,1,4.19803,4.29828,30.4949,113.729,0.853787,0.853787,0,0.426894,1.27487,0.585547,0.940527
51,1454.29,1,4.59745,3.13265,33.0005,108.205,0.832169,0.832169,0,0.416084,1.24259,0.570721,1.02718
52,1438.01,1,4.62347,3.15337,31.4632,91.851,0.811098,0.811098,0,0.405549,1.21112,0.55627,1.04304
53,1434.17,1,4.4583,3.85798,28.5857,93.9722,0.79056,0.79056,0,0.39528,1.18046,0.542185,1.09456
54,1434.86,1,4.11214,3.00555,27.5913,106.611,0.770543,0.770543,0,0.385271,1.23204,0.528456,1.12572
55,1411.7,1,4.05502,3.74325,27.8994,136.519,0.751032,0.751032,0,0.375516,1.20084,0.515076,1.11637
56,1409.25,1,4.10711,3.50527,29.4837,128.558,0.732016,0.732016,0,0.366008,1.17044,0.502034,1.08811
57,1393.55,1,4.46083,3.70794,31.528,145.67,0.713481,0.713481,0,0.35674,1.1408,0.489322,1.06055
58,1387.07,1,4.05373,2.99819,30.2997,165.634,0.695415,0.695415,0,0.347707,1.11192,0.476932,1.18837
59,1379.33,1,3.9513,2.99041,30.0977,175.802,0.677807,0.677807,0,0.379316,1.0882,0.464856,1.15828
60,1354.42,1,4.22956,3.37923,29.1152,143.69,0.660644,0.660644,0,0.369712,1.06065,0.453085,1.12895
61,1346.54,1,4.38883,3.133,29.8853,149.569,0.643916,0.643916,0,0.36035,1.03379,0.441613,1.10997
62,1337.27,1,4.33489,3.19549,29.4083,133.127,0.627612,0.627612,0,0.351226,1.00762,0.430431,1.08186
63,1321.89,1,4.3147,2.98575,27.3299,121.876,0.61172,0.61172,0,0.342333,0.982103,0.419532,1.05447
64,1313.32,1,4.54054,2.89457,28.7567,97.2177,0.596231,0.596231,0,0.333665,0.957236,0.408909,1.02777
65,1294.37,1,4.37358,3.06377,28.8698,112.972,0.581134,0.581134,0,0.325216,0.932998,0.398556,1.00175
66,1278.66,1,4.44533,3.76642,28.1478,103.064,0.56642,0.56642,0,0.316982,0.909374,0.388464,0.976382
67,1273.47,1,4.47654,3.39056,27.8618,117.768,0.552078,0.552078,0,0.308955,0.886348,0.378628,0.95166
68,1263.22,1,4.55047,3.11046,28.3163,112.155,0.538099,0.538099,0,0.301133,0.863905,0.369041,0.967121
69,1264.78,1,4.37504,3.36215,27.5177,113.639,0.524474,0.524474,0,0.293508,0.940361,0.359696,0.942633
70,1247.56,1,4.29535,3.41159,29.8802,136.768,0.511194,0.511194,0,0.286076,0.916551,0.350589,0.918765
71,1240.06,1,4.45169,3.2621,30.8992,141.969,0.49825,0.49825,0,0.278832,0.893343,0.341712,0.895501
72,1239.65,1,4.45514,2.31874,30.7813,126.954,0.485634,0.485634,0,0.271772,0.90382,0.333059,0.918273
73,1222.43,1,4.34724,3.13671,29.8574,122.852,0.473338,0.473338,0,0.264891,0.908539,0.324626,0.895022
74,1215.19,1,4.31227,3.55254,28.1589,128.127,0.461352,0.461352,0,0.258183,0.885535,0.316406,0.894351
75,1216.28,1,4.4922,3.53247,27.3558,138.199,0.449671,0.449671,0,0.251646,0.987363,0.308395,0.894403
76,1190.27,1,4.49165,3.62379,27.7148,119.183,0.438285,0.438285,0,0.245274,0.962363,0.300586,0.958969
77,1181.85,1,4.53289,2.89063,28.3801,115.605,0.427187,0.427187,0,0.239064,0.937995,0.292975,0.934687
78,1167.3,1,4.55214,2.76118,29.8667,119.959,0.416371,0.416371,-0.318034,0.233011,0.914244,0.285557,0.91102
79,1167.02,1,4.46139,3.34724,28.0476,120.428,0.405828,0.405828,-0.148174,0.246084,0.891095,0.278326,0.887953
80,1151.84,1,4.5166,3.52675,27.2988,112.975,0.395552,0.395552,0.0777787,0.239853,0.868532,0.271279,0.865469
81,1146.65,1,4.55625,4.13466,26.2938,126.583,0.385536,0.385536,-0.00167879,0.23378,0.84654,0.264735,0.843555
82,1131.63,1,4.64511,3.79877,26.4227,97.9773,0.375774,0.375774,-0.181016,0.227861,0.825106,0.260939,0.822196
83,1129.25,1,4.52204,3.38597,26.8405,89.9252,0.36626,0.36626,-0.152965,0.229284,0.804213,0.254332,0.938147
84,1118.44,1,4.60213,3.90821,26.218,99.2564,0.356986,0.356986,0.0630383,0.229874,0.78385,0.2543,0.914393
85,1117.8,1,4.60954,4.12893,26.1198,102.76,0.347947,0.347947,0.0809547,0.224054,0.764003,0.247911,0.89124
86,1094.63,1,4.49007,3.73107,26.0878,93.2002,0.339136,0.339136,0.0319768,0.224293,0.744658,0.241634,0.868673
87,1097.43,1,4.47159,4.0881,26.3792,91.2713,0.330549,0.330549,0.0842717,0.218614,0.725803,0.235515,0.962723
88,1087.58,1,4.6178,3.98723,26.221,99.718,0.32218,0.32218,0.161912,0.213078,0.707425,0.258967,0.938347
89,1081.51,1,4.59063,4.25726,27.2102,103.028,0.314022,0.314022,0.10798,0.207683,0.689513,0.25241,0.922941
90,1081.61,1,4.58945,4.21989,26.2728,94.4674,0.306071,0.306071,0.20956,0.202424,0.672054,0.27038,0.954984
91,1068.07,1,4.64114,4.85671,25.5477,94.0662,0.298321,0.298321,0.254553,0.210707,0.655037,0.263534,0.930803
92,1055.24,1,4.79872,5.03982,25.7639,84.6836,0.290767,0.290767,0.198021,0.205372,0.638451,0.256861,0.907235
93,1058.14,1,4.72776,4.67945,26.189,72.7023,0.283405,0.283405,-0.0347692,0.200172,0.622285,0.250357,0.927417
94,1046.52,1,4.74927,4.70983,24.9964,66.0695,0.276229,0.276229,-0.186241,0.195103,0.606528,0.244018,0.98435
95,1036.8,1,4.76099,4.5792,25.6114,67.7125,0.269234,0.269234,-0.266848,0.190163,0.591171,0.237839,0.983502
96,1024,1,4.7864,4.81762,25.9084,72.8907,0.262417,0.262417,-0.188325,0.185348,0.576202,0.231817,0.9586
