simulations,OFV
500,960.73
1000,963.283
1500,963.994
2000,964.665
2500,965.172
3000,965.637
3500,964.322
4000,964.361
4500,964.912
5000,965.019
5500,965.018
6000,964.898
6500,964.538
7000,964.819
7500,964.581
8000,964.57
8500,964.594
9000,964.475
9500,964.41
10000,964.359
10500,964.474
11000,963.995
11500,964.14
12000,964.186
12500,964.187
13000,964.123
13500,962.973
14000,963.102
14500,962.869
15000,962.904
15500,962.949
16000,963.028
16500,962.887
17000,962.943
17500,963.005
18000,963.049
18500,963.09
19000,963.155
19500,963.222
20000,963.209
20500,963.294
21000,963.286
21500,963.097
22000,963.155
22500,963.223
23000,963.164
23500,963.137
24000,963.2
24500,963.267
25000,963.289
25500,963.166
26000,963.22
26500,963.251
27000,963.315
27500,963.314
28000,963.37
28500,963.362
29000,963.348
29500,963.395
30000,963.45
