iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1500.68,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1478.02,1,3.80387,2.40311,1.06095,56.1502,16.9564,67.01,0.974679,0.974679,0.974679,0.974679,0.998743,0.974679,0.974679
3,1471.8,1,4.04164,1.48183,0.967836,53.3632,16.3251,64.6876,0.95,0.95,0.95,0.95,0.998743,0.95,0.95
4,1454.99,1,3.81391,1.62937,0.939401,56.5428,18.8638,68.1195,0.925945,0.925945,0.935479,0.925945,0.998743,0.925945,0.925945
5,1454.52,1,2.5346,2.20051,1.28617,64.5412,15.4672,76.7436,0.9025,0.9025,0.911792,0.9025,0.998743,0.9025,0.9025
6,1436.86,1,1.672,3.83143,1.77262,65.0552,15.3655,77.1263,0.879648,0.879648,0.921709,0.879648,0.998743,0.879648,0.879648
7,1433.28,1,2.49182,4.50664,1.51182,67.073,17.0304,79.7006,0.857375,0.857375,0.898371,0.857375,0.998743,0.857375,0.857375
8,1408.98,1,3.62106,2.51875,1.02096,60.2481,15.9091,70.6414,0.835666,0.835666,0.904801,0.835666,0.998743,0.835666,0.835666
9,1402.5,1,3.88131,1.98241,0.963653,70.0615,15.4147,81.8902,0.814506,0.814506,0.973771,0.814506,0.998743,0.814506,0.814506
10,1384.34,1,2.75935,2.52938,1.34085,74.7667,15.0761,87.3776,0.793882,0.793882,0.949114,0.793882,0.998743,0.793882,0.793882
11,1373.21,1,3.40768,1.90664,1.16987,73.2199,13.2397,85.3096,0.773781,0.773781,0.925082,0.773781,0.998743,0.773781,0.773781
12,1357.9,1,3.67485,2.27848,1.0916,68.6646,11.7848,80.1354,0.754188,0.754188,0.901659,0.754188,0.998743,0.754188,0.754188
13,1364.94,1,3.56675,2.60746,1.11059,79.3381,13.9184,92.3815,0.735092,0.735092,0.950753,0.735092,0.998743,0.735092,0.735092
14,1353.23,1,2.41004,3.53364,1.51237,75.05,12.6564,87.5219,0.716479,0.716479,0.970363,0.716479,0.998743,0.716479,0.716479
15,1330.02,1,3.38613,2.24234,1.14577,69.5338,14.3249,81.6655,0.698337,0.698337,0.945792,0.698337,0.998743,0.698337,0.698337
16,1323.96,1,3.12356,2.5703,1.22414,55.5552,15.8925,65.9191,0.680655,0.680655,0.960952,0.680655,0.998743,0.680655,0.680655
17,1306.18,1,3.19902,2.40053,1.21916,56.9667,14.2844,67.5528,0.66342,0.66342,0.93662,0.66342,0.998743,0.66342,0.66342
18,1293.29,1,4.20455,2.98142,1.04912,65.7619,16.5476,77.9246,0.646622,0.646622,0.912904,0.646622,0.998743,0.646622,0.646622
19,1289.87,1,4.08327,2.34975,1.02315,62.9146,17.3096,73.8266,0.630249,0.630249,1.00959,0.630249,0.998743,0.630249,0.630249
20,1276.32,1,3.54512,2.31135,1.15633,57.2011,17.1609,67.5022,0.614291,0.614291,0.984026,0.614291,0.998743,0.614291,0.614291
21,1256.18,1,4.33954,2.0445,0.937588,54.3907,20.6895,64.575,0.598737,0.598737,0.95911,0.598737,0.998743,0.598737,0.598737
22,1249.4,1,4.44783,2.5174,0.993983,55.4272,19.1664,66.0175,0.583577,0.583577,0.942608,0.583577,0.998743,0.583577,0.583577
23,1239.35,1,4.3511,2.64931,1.00783,53.9828,17.1408,64.6119,0.5688,0.5688,0.918741,0.5688,0.998743,0.5688,0.5688
24,1224.88,1,3.86446,2.41591,1.09088,58.8784,14.0392,70.1764,0.554398,0.554398,0.895478,0.554398,0.998743,0.554398,0.554398
25,1224.73,1,3.15006,2.7924,1.3389,58.9461,13.5431,70.0144,0.54036,0.54036,0.872804,0.54036,0.998743,0.54036,0.54036
26,1208.95,1,4.21933,2.32372,1.0225,60.0574,14.1682,71.5571,0.526678,0.526678,0.854715,0.526678,0.998743,0.526678,0.526678
27,1194.3,1,4.13998,2.42082,1.02113,57.9012,15.5852,68.6896,0.513342,0.513342,0.856806,0.513342,0.998743,0.513342,0.513342
28,1182.99,1,4.8572,2.58722,0.895885,58.3459,15.0958,68.9342,0.500344,0.500344,0.835111,0.500344,0.998743,0.500344,0.500344
