simulations, -2LL
1000,603.317
2000,603.346
3000,602.903
4000,602.987
5000,602.801
6000,602.784
7000,602.904
8000,602.886
9000,602.875
10000,602.846
11000,602.849
12000,602.891
13000,602.999
14000,603.077
15000,603.086
16000,603.093
17000,603.064
18000,603.068
19000,603.133
20000,603.123
21000,603.08
22000,603.123
23000,603.079
24000,603.045
25000,603.052
26000,603.096
27000,603.15
28000,603.154
29000,603.161
30000,603.153
