iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1463.54,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1444.27,1,5.25599,28.2138,7.50733,34.864,0.974679,0.974679,0.999144,0.974679,0.998761,0.974679,0.974679
3,1427.51,1,5.16093,28.2602,7.01824,35.2142,0.95,0.95,1.01597,0.95,0.998761,0.95,0.95
4,1418.42,1,4.86786,26.7568,7.73845,33.3848,0.925945,0.925945,1.02471,0.925945,0.998761,0.925945,0.925945
5,1408.01,1,4.98424,27.7234,6.76398,34.4581,0.9025,0.9025,1.06662,0.9025,0.998761,0.9025,0.9025
6,1395.83,1,4.89249,25.5253,6.69374,31.7646,0.879648,0.879648,1.03962,0.879648,0.998761,0.879648,0.879648
7,1390.28,1,5.03479,27.2862,6.97509,33.7345,0.857375,0.857375,1.01329,0.857375,0.998761,0.857375,0.857375
8,1360.36,1,5.08543,28.3016,6.68038,34.7766,0.835666,0.835666,0.987635,0.835666,0.998761,0.835666,0.835666
9,1363.86,1,5.39122,34.4729,6.96553,42.2847,0.814506,0.814506,1.00386,0.814506,0.998761,0.814506,0.814506
10,1343.99,1,5.14192,32.5468,6.40843,40.0072,0.793882,0.793882,0.978438,0.793882,0.998761,0.793882,0.793882
11,1325.45,1,5.59638,31.7995,6.50873,38.9102,0.773781,0.773781,0.953664,0.773781,0.998761,0.773781,0.773781
12,1315.41,1,5.46097,31.5518,6.69776,38.3371,0.754188,0.754188,0.960913,0.754188,0.998761,0.754188,0.754188
13,1320.88,1,5.43909,37.0586,8.21005,44.9561,0.735092,0.735092,1.00768,0.735092,0.998761,0.735092,0.735092
14,1310.14,1,5.5612,33.4359,7.51039,40.8171,0.716479,0.716479,1.10829,0.716479,0.998761,0.716479,0.716479
15,1289.63,1,5.47836,30.3716,9.0551,37.0719,0.698337,0.698337,1.08023,0.698337,0.998761,0.698337,0.698337
16,1282.53,1,5.37585,27.0711,10.9384,33.0547,0.680655,0.680655,1.14424,0.680655,0.998761,0.680655,0.680655
17,1262.92,1,5.43954,29.4136,10.1609,36.0167,0.66342,0.66342,1.11527,0.66342,0.998761,0.66342,0.66342
18,1261.78,1,5.53228,30.9568,10.2684,38.0245,0.646622,0.646622,1.08703,0.646622,0.998761,0.646622,0.646622
19,1246.48,1,5.6622,31.2924,10.0988,38.3022,0.630249,0.630249,1.0595,0.630249,0.998761,0.630249,0.630249
20,1243.4,1,5.5993,28.484,9.3477,34.8242,0.614291,0.614291,1.03268,0.614291,0.998761,0.614291,0.614291
21,1226.46,1,5.45521,27.3188,10.09,33.6165,0.598737,0.598737,1.00653,0.598737,0.998761,0.598737,0.598737
22,1207.08,1,5.68104,29.0159,8.78587,35.9927,0.583577,0.583577,0.981042,0.583577,0.998761,0.583577,0.583577
23,1193.46,1,5.52841,26.1793,7.48933,32.6504,0.5688,0.5688,0.956202,0.5688,0.998761,0.5688,0.5688
24,1176.27,1,5.63487,28.0649,7.11014,34.9268,0.554398,0.554398,0.93199,0.554398,0.998761,0.554398,0.554398
25,1167.53,1,5.71024,25.3762,7.19123,31.5857,0.54036,0.54036,0.908392,0.54036,0.998761,0.54036,0.54036
26,1158.34,1,5.60268,27.1537,7.63668,33.8219,0.526678,0.526678,0.885391,0.526678,0.998761,0.526678,0.526678
27,1146.03,1,5.55036,27.9842,8.66704,34.6457,0.513342,0.513342,0.862972,0.513342,0.998761,0.513342,0.513342
28,1132.31,1,5.70281,28.5131,8.51109,35.0708,0.500344,0.500344,0.841121,0.500344,0.998761,0.500344,0.500344
29,1122.08,1,5.63144,26.6378,8.03977,32.5721,0.487675,0.487675,0.819823,0.487675,0.998761,0.487675,0.487675
30,1116.87,1,5.59486,25.4764,7.3064,31.1179,0.475327,0.475327,0.799065,0.475327,0.998761,0.475327,0.475327
31,1111.31,1,5.57305,26.4466,6.94618,32.1522,0.463291,0.463291,0.791568,0.463291,0.998761,0.463291,0.463291
32,1097.14,1,5.474,25.5675,7.59132,31.1537,0.45156,0.45156,0.809867,0.45156,0.998761,0.45156,0.45156
33,1079.39,1,5.5622,26.6024,6.69333,32.3577,0.440127,0.440127,0.789361,0.440127,0.998761,0.440127,0.440127
34,1071.39,1,5.49685,27.0239,7.21797,32.7785,0.428982,0.428982,0.769374,0.428982,0.998761,0.428982,0.428982
35,1056.76,1,5.42043,26.5257,7.06432,32.1655,0.41812,0.41812,0.749893,0.41812,0.998761,0.41812,0.41812
36,1050,1,5.55973,26.8667,8.35576,32.4701,0.407533,0.407533,0.730905,0.407533,0.998761,0.407533,0.407533
37,1038.1,1,5.59499,27.2561,7.62285,33.0184,0.397214,0.397214,0.712398,0.397214,0.998761,0.397214,0.397214
38,1031.91,1,5.64822,26.3197,7.25779,31.933,0.387157,0.387157,0.69436,0.387157,0.998761,0.387157,0.387157
39,1010.06,1,5.5729,24.5485,8.39561,29.7735,0.377354,0.377354,0.680801,0.377354,0.998761,0.377354,0.377354
40,1004.29,1,5.56557,24.9038,8.54377,30.3045,0.367799,0.367799,0.663563,0.367799,0.998761,0.367799,0.367799
41,993.998,1,5.64647,23.2399,9.20501,28.3083,0.358486,0.358486,0.646761,0.358486,0.998761,0.358486,0.358486
42,983.539,1,5.59332,24.2121,8.55715,29.4969,0.349409,0.349409,0.630385,0.349409,0.998761,0.349409,0.349409
43,963.557,1,5.55657,24.1258,9.95423,29.3539,0.340562,0.340562,0.614423,0.340562,0.998761,0.340562,0.340562
44,956.202,1,5.69525,23.4516,11.2721,28.5816,0.331938,0.331938,0.598866,0.331938,0.998761,0.331938,0.331938
45,955.507,1,5.71205,23.9684,11.3892,29.1357,0.323534,0.323534,0.622291,0.323534,0.998761,0.323534,0.323534
46,940.346,1,5.69195,22.9181,10.2838,27.9792,0.315341,0.315341,0.606534,0.315341,0.998761,0.315341,0.315341
47,928.96,1,5.61579,22.7877,10.3208,27.8191,0.307357,0.307357,0.591176,0.307357,0.998761,0.307357,0.307357
48,919.148,1,5.63227,21.9814,9.67053,26.7716,0.299574,0.299574,0.576207,0.299574,0.998761,0.299574,0.299574
49,915.747,1,5.56697,23.0812,9.28622,28.0333,0.291989,0.291989,0.561617,0.291989,0.998761,0.291989,0.291989
50,899.937,1,5.59938,23.3353,9.40848,28.3903,0.284596,0.284596,0.547397,0.284596,0.998761,0.284596,0.284596
51,893.868,1,5.62596,23.6996,8.42805,28.77,0.27739,0.27739,0.533536,0.27739,0.998761,0.27739,0.27739
52,875.961,1,5.53921,23.0703,8.94874,28.0342,0.270366,0.270366,0.520027,0.270366,0.998761,0.270366,0.270366
53,876.776,1,5.4835,21.8598,9.07849,26.6252,0.26352,0.26352,0.567364,0.26352,0.998761,0.26352,0.26352
54,863.444,1,5.53766,22.3746,8.93003,27.225,0.256848,0.256848,0.552998,0.256848,0.998761,0.256848,0.256848
55,852.533,1,5.54299,22.51,8.80156,27.4466,0.250344,0.250344,0.538996,0.250344,0.998761,0.250344,0.250344
56,845.743,1,5.53473,21.8997,9.23815,26.6348,0.244005,0.244005,0.525348,0.244005,0.998761,0.244005,0.244005
57,841.659,1,5.56849,22.052,8.69935,26.8893,0.237827,0.237827,0.512046,0.237827,0.998761,0.237827,0.237827
58,840.687,1,5.57134,21.9058,8.22373,26.7582,0.231805,0.231805,0.49908,0.231805,0.998761,0.231805,0.231805
59,830.175,1,5.64243,22.4004,8.8385,27.4172,0.225936,0.225936,0.486443,0.225936,0.998761,0.225936,0.225936
60,824.154,1,5.58113,22.3481,8.96272,27.293,0.220215,0.220215,0.474126,0.220215,0.998761,0.220215,0.220215
61,815.18,1,5.60574,22.7575,8.54557,27.8763,0.214639,0.214639,0.462121,0.214639,0.998761,0.214639,0.214639
62,810.374,1,5.62058,21.7811,8.80608,26.7292,0.209204,0.209204,0.45042,0.209204,0.998761,0.209204,0.209204
63,805.823,1,5.58313,22.3873,8.16971,27.4119,0.203907,0.203907,0.439015,0.203907,0.998761,0.203907,0.203907
64,795.382,1,5.56705,22.4423,8.30164,27.5116,0.198744,0.198744,0.427899,0.198744,0.998761,0.198744,0.198744
65,787.58,1,5.60911,22.7044,8.05668,27.8496,0.193711,0.193711,0.417064,0.193711,0.998761,0.193711,0.193711
66,781.115,1,5.65925,23.1165,8.18914,28.3933,0.191449,0.188807,0.406504,0.188807,0.998761,0.188807,0.188807
67,781.974,1,5.63039,23.5912,8.1063,28.9973,0.188149,0.184026,0.396211,0.184026,0.998761,0.184026,0.184026
68,777.721,1,5.63822,23.5512,8.21087,28.9626,0.194292,0.179366,0.407182,0.179366,0.998761,0.179366,0.179366
69,780.605,1,5.59253,23.4704,8.56341,28.8606,0.191909,0.175805,0.432366,0.175213,0.998761,0.174825,0.174825
70,770.303,1,5.63931,23.9435,8.39491,29.4484,0.192092,0.171353,0.435755,0.170777,0.998761,0.170398,0.170398
71,762.631,1,5.69039,24.2327,8.1505,29.8223,0.198881,0.167015,0.424722,0.166452,0.998761,0.166083,0.166083
72,762.947,1,5.68802,24.5933,7.6673,30.2259,0.193845,0.162786,0.413967,0.162238,0.998761,0.161878,0.168714
73,759.111,1,5.62548,24.5875,8.07769,30.1721,0.188937,0.158664,0.403485,0.15813,0.998761,0.162787,0.164442
74,750.08,1,5.60602,24.8776,8.0318,30.5296,0.186197,0.154646,0.393269,0.154126,0.998761,0.166983,0.160279
75,738.82,1,5.62186,25.0971,7.43097,30.8152,0.188389,0.150731,0.383311,0.150223,0.998761,0.169043,0.15622
