standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.5502,0.00142857,-3.30191,0.00142857,-2.81891,0.00142857,-3.36105,0.00142857,All
-2.48888,0.00285714,-2.84148,0.00285714,-2.60771,0.00285714,-2.99037,0.00285714,All
-2.40334,0.00428571,-2.73692,0.00428571,-2.54614,0.00428571,-2.78629,0.00428571,All
-2.38181,0.00571429,-2.27663,0.00571429,-2.49796,0.00571429,-2.7289,0.00571429,All
-2.36306,0.00714286,-2.25403,0.00714286,-2.47898,0.00714286,-2.67482,0.00714286,All
-2.3512,0.00857143,-2.20086,0.00857143,-2.36216,0.00857143,-2.59284,0.00857143,All
-2.30863,0.01,-2.19773,0.01,-2.31667,0.01,-2.58096,0.01,All
-2.30607,0.0114286,-2.19615,0.0114286,-2.31657,0.0114286,-2.37342,0.0114286,All
-2.30544,0.0128571,-2.17973,0.0128571,-2.27552,0.0128571,-2.3567,0.0128571,All
-2.3042,0.0142857,-2.16765,0.0142857,-2.26164,0.0142857,-2.30988,0.0142857,All
-2.27607,0.0157143,-2.14398,0.0157143,-2.21345,0.0157143,-2.25803,0.0157143,All
-2.27186,0.0171429,-2.11739,0.0171429,-2.20185,0.0171429,-2.19708,0.0171429,All
-2.25424,0.0185714,-2.06935,0.0185714,-2.19774,0.0185714,-2.13717,0.0185714,All
-2.23644,0.02,-2.02283,0.02,-2.18078,0.02,-2.13245,0.02,All
-2.23575,0.0214286,-2.00358,0.0214286,-2.15066,0.0214286,-2.08836,0.0214286,All
-2.22641,0.0228571,-1.97349,0.0228571,-2.06216,0.0228571,-2.02934,0.0228571,All
-2.22638,0.0242857,-1.97129,0.0242857,-2.03121,0.0242857,-2.02546,0.0242857,All
-2.21796,0.0257143,-1.96887,0.0257143,-2.01375,0.0257143,-2.01159,0.0257143,All
-2.21652,0.0271429,-1.9599,0.0271429,-2.00109,0.0271429,-2.00153,0.0271429,All
-2.21512,0.0285714,-1.94984,0.0285714,-1.99854,0.0285714,-1.94711,0.0285714,All
-2.21491,0.03,-1.94388,0.03,-1.96971,0.03,-1.91382,0.03,All
-2.20263,0.0314286,-1.91365,0.0314286,-1.95236,0.0314286,-1.90656,0.0314286,All
-2.19345,0.0328571,-1.90837,0.0328571,-1.94651,0.0328571,-1.89267,0.0328571,All
-2.17433,0.0342857,-1.90586,0.0342857,-1.91022,0.0342857,-1.88186,0.0342857,All
-2.17351,0.0357143,-1.90113,0.0357143,-1.89309,0.0357143,-1.79123,0.0357143,All
-2.16086,0.0371429,-1.88121,0.0371429,-1.88845,0.0371429,-1.77321,0.0371429,All
-2.15815,0.0385714,-1.8722,0.0385714,-1.86322,0.0385714,-1.76774,0.0385714,All
-2.14001,0.04,-1.87088,0.04,-1.84553,0.04,-1.76567,0.04,All
-2.12161,0.0414286,-1.85749,0.0414286,-1.8425,0.0414286,-1.73006,0.0414286,All
-2.11822,0.0428571,-1.85159,0.0428571,-1.84233,0.0428571,-1.69764,0.0428571,All
-2.11436,0.0442857,-1.83773,0.0442857,-1.80137,0.0442857,-1.69199,0.0442857,All
-2.08857,0.0457143,-1.83525,0.0457143,-1.75295,0.0457143,-1.68103,0.0457143,All
-2.0313,0.0471429,-1.82884,0.0471429,-1.72345,0.0471429,-1.64484,0.0471429,All
-2.03076,0.0485714,-1.82285,0.0485714,-1.71444,0.0485714,-1.64265,0.0485714,All
-2.02864,0.05,-1.81826,0.05,-1.69802,0.05,-1.64248,0.05,All
-2.02735,0.0514286,-1.81537,0.0514286,-1.69184,0.0514286,-1.62103,0.0514286,All
-2.02218,0.0528571,-1.81485,0.0528571,-1.67406,0.0528571,-1.6194,0.0528571,All
-2.01615,0.0542857,-1.79892,0.0542857,-1.66881,0.0542857,-1.59231,0.0542857,All
-2.00189,0.0557143,-1.78305,0.0557143,-1.66803,0.0557143,-1.58277,0.0557143,All
-1.9981,0.0571429,-1.78087,0.0571429,-1.65703,0.0571429,-1.55698,0.0571429,All
-1.99747,0.0585714,-1.73086,0.0585714,-1.65636,0.0585714,-1.54028,0.0585714,All
-1.99164,0.06,-1.7282,0.06,-1.64956,0.06,-1.53577,0.06,All
-1.98249,0.0614286,-1.72583,0.0614286,-1.64686,0.0614286,-1.5216,0.0614286,All
-1.95095,0.0628571,-1.7166,0.0628571,-1.64349,0.0628571,-1.50685,0.0628571,All
-1.94492,0.0642857,-1.71295,0.0642857,-1.61223,0.0642857,-1.50539,0.0642857,All
-1.94105,0.0657143,-1.71244,0.0657143,-1.60141,0.0657143,-1.48978,0.0657143,All
-1.93913,0.0671429,-1.70938,0.0671429,-1.59255,0.0671429,-1.48842,0.0671429,All
-1.93636,0.0685714,-1.70508,0.0685714,-1.59113,0.0685714,-1.48728,0.0685714,All
-1.92418,0.07,-1.69726,0.07,-1.58854,0.07,-1.48657,0.07,All
-1.91003,0.0714286,-1.68359,0.0714286,-1.58841,0.0714286,-1.48401,0.0714286,All
-1.88155,0.0728571,-1.66054,0.0728571,-1.58788,0.0728571,-1.47597,0.0728571,All
-1.86551,0.0742857,-1.65074,0.0742857,-1.58741,0.0742857,-1.43112,0.0742857,All
-1.85137,0.0757143,-1.64437,0.0757143,-1.58167,0.0757143,-1.40286,0.0757143,All
-1.81169,0.0771429,-1.64212,0.0771429,-1.58116,0.0771429,-1.40254,0.0771429,All
-1.80894,0.0785714,-1.63616,0.0785714,-1.57548,0.0785714,-1.40101,0.0785714,All
-1.80359,0.08,-1.63616,0.08,-1.54912,0.08,-1.39759,0.08,All
-1.77972,0.0814286,-1.63455,0.0814286,-1.54912,0.0814286,-1.39075,0.0814286,All
-1.77964,0.0828571,-1.63408,0.0828571,-1.54912,0.0828571,-1.37982,0.0828571,All
-1.77637,0.0842857,-1.63036,0.0842857,-1.54252,0.0842857,-1.37293,0.0842857,All
-1.77479,0.0857143,-1.60884,0.0857143,-1.53734,0.0857143,-1.36863,0.0857143,All
-1.76899,0.0871429,-1.59996,0.0871429,-1.53397,0.0871429,-1.3677,0.0871429,All
-1.76694,0.0885714,-1.58895,0.0885714,-1.533,0.0885714,-1.36068,0.0885714,All
-1.76118,0.09,-1.58117,0.09,-1.52618,0.09,-1.35921,0.09,All
-1.76041,0.0914286,-1.54418,0.0914286,-1.51925,0.0914286,-1.34712,0.0914286,All
-1.75014,0.0928571,-1.51762,0.0928571,-1.51757,0.0928571,-1.33778,0.0928571,All
-1.74926,0.0942857,-1.49505,0.0942857,-1.51134,0.0942857,-1.32109,0.0942857,All
-1.74482,0.0957143,-1.47049,0.0957143,-1.50442,0.0957143,-1.31841,0.0957143,All
-1.74058,0.0971429,-1.46537,0.0971429,-1.50306,0.0971429,-1.30817,0.0971429,All
-1.73549,0.0985714,-1.44234,0.0985714,-1.48618,0.0985714,-1.3051,0.0985714,All
-1.72823,0.1,-1.41553,0.1,-1.48289,0.1,-1.29291,0.1,All
-1.71596,0.101429,-1.41275,0.101429,-1.48258,0.101429,-1.28409,0.101429,All
-1.71222,0.102857,-1.37767,0.102857,-1.47425,0.102857,-1.28059,0.102857,All
-1.71156,0.104286,-1.3731,0.104286,-1.461,0.104286,-1.27312,0.104286,All
-1.70529,0.105714,-1.36554,0.105714,-1.46058,0.105714,-1.27312,0.105714,All
-1.6932,0.107143,-1.36345,0.107143,-1.45788,0.107143,-1.26963,0.107143,All
-1.68221,0.108571,-1.35758,0.108571,-1.44885,0.108571,-1.26915,0.108571,All
-1.67963,0.11,-1.34571,0.11,-1.42054,0.11,-1.24595,0.11,All
-1.66917,0.111429,-1.34291,0.111429,-1.4199,0.111429,-1.24545,0.111429,All
-1.66202,0.112857,-1.32478,0.112857,-1.412,0.112857,-1.23687,0.112857,All
-1.66172,0.114286,-1.29406,0.114286,-1.40927,0.114286,-1.21518,0.114286,All
-1.65407,0.115714,-1.29,0.115714,-1.40711,0.115714,-1.20859,0.115714,All
-1.64871,0.117143,-1.28794,0.117143,-1.40272,0.117143,-1.19985,0.117143,All
-1.64415,0.118571,-1.28511,0.118571,-1.40054,0.118571,-1.18366,0.118571,All
-1.62813,0.12,-1.28212,0.12,-1.39192,0.12,-1.17586,0.12,All
-1.62447,0.121429,-1.27845,0.121429,-1.38923,0.121429,-1.17064,0.121429,All
-1.61021,0.122857,-1.2739,0.122857,-1.38474,0.122857,-1.16653,0.122857,All
-1.60252,0.124286,-1.25765,0.124286,-1.37268,0.124286,-1.16537,0.124286,All
-1.59953,0.125714,-1.23343,0.125714,-1.36298,0.125714,-1.16217,0.125714,All
-1.57864,0.127143,-1.22479,0.127143,-1.36219,0.127143,-1.16006,0.127143,All
-1.57411,0.128571,-1.2176,0.128571,-1.34705,0.128571,-1.1542,0.128571,All
-1.57032,0.13,-1.21173,0.13,-1.34588,0.13,-1.15198,0.13,All
-1.56648,0.131429,-1.21154,0.131429,-1.34295,0.131429,-1.14849,0.131429,All
-1.54364,0.132857,-1.17112,0.132857,-1.33884,0.132857,-1.14029,0.132857,All
-1.53092,0.134286,-1.16832,0.134286,-1.33688,0.134286,-1.13812,0.134286,All
-1.51432,0.135714,-1.15576,0.135714,-1.33476,0.135714,-1.12245,0.135714,All
-1.49589,0.137143,-1.11978,0.137143,-1.33192,0.137143,-1.11845,0.137143,All
-1.49148,0.138571,-1.11219,0.138571,-1.33028,0.138571,-1.1153,0.138571,All
-1.3793,0.14,-1.09495,0.14,-1.33028,0.14,-1.11339,0.14,All
-1.34265,0.141429,-1.08344,0.141429,-1.33016,0.141429,-1.09019,0.141429,All
-1.30517,0.142857,-1.07787,0.142857,-1.32965,0.142857,-1.08862,0.142857,All
-1.10055,0.144286,-1.0649,0.144286,-1.32871,0.144286,-1.08408,0.144286,All
-1.0662,0.145714,-1.05161,0.145714,-1.32821,0.145714,-1.08099,0.145714,All
-1.01991,0.147143,-1.04913,0.147143,-1.32561,0.147143,-1.06642,0.147143,All
-1.00147,0.148571,-1.04639,0.148571,-1.31804,0.148571,-1.06593,0.148571,All
-0.977758,0.15,-1.04626,0.15,-1.31383,0.15,-1.06591,0.15,All
-0.951018,0.151429,-1.04607,0.151429,-1.3136,0.151429,-1.03453,0.151429,All
-0.941657,0.152857,-1.0401,0.152857,-1.30717,0.152857,-1.01932,0.152857,All
-0.903193,0.154286,-1.01775,0.154286,-1.30473,0.154286,-1.01429,0.154286,All
-0.894795,0.155714,-1.01397,0.155714,-1.30207,0.155714,-1.00115,0.155714,All
-0.892005,0.157143,-1.01247,0.157143,-1.29882,0.157143,-0.995451,0.157143,All
-0.877752,0.158571,-0.999098,0.158571,-1.28918,0.158571,-0.992178,0.158571,All
-0.873839,0.16,-0.99314,0.16,-1.28276,0.16,-0.983339,0.16,All
-0.871907,0.161429,-0.988901,0.161429,-1.26395,0.161429,-0.981577,0.161429,All
-0.870725,0.162857,-0.976658,0.162857,-1.26304,0.162857,-0.9768,0.162857,All
-0.862198,0.164286,-0.959066,0.164286,-1.26295,0.164286,-0.96587,0.164286,All
-0.858258,0.165714,-0.958418,0.165714,-1.25529,0.165714,-0.960976,0.165714,All
-0.855313,0.167143,-0.945427,0.167143,-1.24426,0.167143,-0.957633,0.167143,All
-0.841953,0.168571,-0.929079,0.168571,-1.24028,0.168571,-0.956466,0.168571,All
-0.834155,0.17,-0.923552,0.17,-1.24017,0.17,-0.933428,0.17,All
-0.827134,0.171429,-0.919947,0.171429,-1.23665,0.171429,-0.923371,0.171429,All
-0.821066,0.172857,-0.907039,0.172857,-1.21953,0.172857,-0.92128,0.172857,All
-0.820978,0.174286,-0.905303,0.174286,-1.21587,0.174286,-0.917714,0.174286,All
-0.815861,0.175714,-0.889752,0.175714,-1.2046,0.175714,-0.917467,0.175714,All
-0.806031,0.177143,-0.88912,0.177143,-1.20245,0.177143,-0.917062,0.177143,All
-0.80366,0.178571,-0.885342,0.178571,-1.19775,0.178571,-0.910364,0.178571,All
-0.7985,0.18,-0.882441,0.18,-1.19216,0.18,-0.89715,0.18,All
-0.797533,0.181429,-0.879488,0.181429,-1.18966,0.181429,-0.89582,0.181429,All
-0.791629,0.182857,-0.856757,0.182857,-1.18955,0.182857,-0.894175,0.182857,All
-0.788263,0.184286,-0.853711,0.184286,-1.18522,0.184286,-0.893892,0.184286,All
-0.784653,0.185714,-0.828853,0.185714,-1.183,0.185714,-0.883401,0.185714,All
-0.784442,0.187143,-0.819284,0.187143,-1.15832,0.187143,-0.878035,0.187143,All
-0.779447,0.188571,-0.812493,0.188571,-1.15222,0.188571,-0.876638,0.188571,All
-0.766831,0.19,-0.796211,0.19,-1.1359,0.19,-0.862671,0.19,All
-0.762959,0.191429,-0.789301,0.191429,-1.12269,0.191429,-0.859969,0.191429,All
-0.760773,0.192857,-0.769751,0.192857,-1.1195,0.192857,-0.852706,0.192857,All
-0.739911,0.194286,-0.762961,0.194286,-1.10597,0.194286,-0.850102,0.194286,All
-0.738747,0.195714,-0.754355,0.195714,-1.08814,0.195714,-0.840138,0.195714,All
-0.735679,0.197143,-0.750502,0.197143,-1.08542,0.197143,-0.840012,0.197143,All
-0.73235,0.198571,-0.747941,0.198571,-1.08315,0.198571,-0.834546,0.198571,All
-0.730757,0.2,-0.743249,0.2,-1.0676,0.2,-0.830559,0.2,All
-0.72873,0.201429,-0.742764,0.201429,-1.05797,0.201429,-0.821265,0.201429,All
-0.727921,0.202857,-0.719688,0.202857,-1.05755,0.202857,-0.820795,0.202857,All
-0.719223,0.204286,-0.713723,0.204286,-1.02943,0.204286,-0.818776,0.204286,All
-0.716015,0.205714,-0.713646,0.205714,-1.01375,0.205714,-0.801523,0.205714,All
-0.71584,0.207143,-0.707677,0.207143,-1.01371,0.207143,-0.798835,0.207143,All
-0.708036,0.208571,-0.696225,0.208571,-1.00853,0.208571,-0.796542,0.208571,All
-0.706777,0.21,-0.687508,0.21,-1.0067,0.21,-0.792131,0.21,All
-0.70191,0.211429,-0.682974,0.211429,-1.00407,0.211429,-0.789235,0.211429,All
-0.697181,0.212857,-0.6774,0.212857,-0.982834,0.212857,-0.786357,0.212857,All
-0.690032,0.214286,-0.676157,0.214286,-0.978528,0.214286,-0.783297,0.214286,All
-0.689409,0.215714,-0.674146,0.215714,-0.971362,0.215714,-0.7831,0.215714,All
-0.688908,0.217143,-0.671373,0.217143,-0.959422,0.217143,-0.780711,0.217143,All
-0.686579,0.218571,-0.671133,0.218571,-0.957593,0.218571,-0.765657,0.218571,All
-0.684155,0.22,-0.667754,0.22,-0.955583,0.22,-0.761494,0.22,All
-0.67585,0.221429,-0.662204,0.221429,-0.947246,0.221429,-0.760006,0.221429,All
-0.672936,0.222857,-0.636324,0.222857,-0.915575,0.222857,-0.750037,0.222857,All
-0.670787,0.224286,-0.630167,0.224286,-0.90795,0.224286,-0.746816,0.224286,All
-0.669312,0.225714,-0.629952,0.225714,-0.904271,0.225714,-0.743002,0.225714,All
-0.665194,0.227143,-0.623196,0.227143,-0.868638,0.227143,-0.74128,0.227143,All
