simulations,OFV
500,943.976
1000,945.629
1500,944.633
2000,944.202
2500,945.505
3000,945.432
3500,944.484
4000,944.571
4500,945.092
5000,944.599
5500,944.503
6000,944.582
6500,944.303
7000,944.214
7500,944.124
8000,944.207
8500,944.511
9000,944.198
9500,943.93
10000,943.909
10500,943.871
11000,943.93
11500,943.914
12000,943.766
12500,943.875
13000,943.712
13500,943.71
14000,943.67
14500,943.709
15000,943.752
15500,943.679
16000,943.753
16500,943.535
17000,943.6
17500,943.657
18000,943.545
18500,943.659
19000,943.614
19500,943.568
20000,943.443
20500,943.407
21000,943.339
21500,943.396
22000,943.506
22500,943.433
23000,943.174
23500,943.062
24000,943.069
24500,943.022
25000,943.091
25500,943.032
26000,942.955
26500,942.975
27000,942.926
27500,942.918
28000,943.026
28500,943.012
29000,943.105
29500,943.153
30000,943.204
