simulations, -2LL
1000,589.656
2000,589.715
3000,589.788
4000,589.734
5000,589.659
6000,589.703
7000,589.822
8000,589.804
9000,589.773
10000,589.775
11000,589.639
12000,589.626
13000,589.631
14000,589.532
15000,589.507
16000,589.492
17000,589.479
18000,589.467
19000,589.495
20000,589.448
21000,589.426
22000,589.428
23000,589.41
24000,589.428
25000,589.43
26000,589.457
27000,589.469
28000,589.476
29000,589.465
30000,589.474
