pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.05844,0.241513,-3.21177,0.00500049,-1.27635,0.084957,All
-0.631442,0.590364,-2.99674,0,-0.871733,0.396466,All
-0.204446,0.644033,-2.78171,0.00500049,-0.467116,0.538061,All
0.222551,0.375686,-2.56667,0.010001,-0.0624999,0.538061,All
0.649547,0.241513,-2.35164,0.00500049,0.342117,0.396466,All
1.07654,0.375686,-2.13661,0.0150015,0.746733,0.28319,All
1.50354,0.0536695,-1.92158,0.0450044,1.15135,0.396466,All
1.93054,0.0268347,-1.70654,0.0700068,1.55597,0.056638,All
2.35753,0,-1.49151,0.0800078,1.96058,0,All
2.78453,0.0268347,-1.27648,0.120012,2.3652,0.028319,All
,,-1.06144,0.270026,,,All
,,-0.846412,0.295029,,,All
,,-0.63138,0.265026,,,All
,,-0.416347,0.360035,,,All
,,-0.201314,0.290028,,,All
,,0.0137187,0.41004,,,All
,,0.228751,0.460045,,,All
,,0.443784,0.470046,,,All
,,0.658817,0.430042,,,All
,,0.87385,0.325032,,,All
,,1.08888,0.315031,,,All
,,1.30392,0.150015,,,All
,,1.51895,0.140014,,,All
,,1.73398,0.0600059,,,All
,,1.94901,0.0500049,,,All
,,2.16405,0.020002,,,All
,,2.37908,0.0450044,,,All
,,2.59411,0.0350034,,,All
,,2.80914,0.0350034,,,All
,,3.02418,0.0150015,,,All
,,3.23921,0.00500049,,,All
