pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.56591,0.0671822,-2.47084,0.0156871,-1.97019,0.022585,All
-0.883684,0.403093,-2.2652,0.0156871,-1.46284,0.0677551,All
-0.20146,0.638231,-2.05957,0.0313742,-0.955503,0.383946,All
0.480765,0.251933,-1.85393,0.0470612,-0.448161,0.632381,All
1.16299,0.134364,-1.6483,0.0836644,0.0591806,0.496871,All
1.84521,0.0335911,-1.44266,0.130726,0.566522,0.203265,All
2.52744,0.0503867,-1.23703,0.203932,1.07386,0.18068,All
3.20966,0,-1.03139,0.235306,1.58121,0.0451701,All
3.89189,0.0167956,-0.825759,0.360803,2.08855,0.0903402,All
4.57411,0.0167956,-0.620125,0.397406,2.59589,0.0451701,All
,,-0.41449,0.37649,,,All
,,-0.208856,0.512445,,,All
,,-0.00322089,0.402635,,,All
,,0.202414,0.449696,,,All
,,0.408048,0.308513,,,All
,,0.613683,0.345116,,,All
,,0.819318,0.313742,,,All
,,1.02495,0.183016,,,All
,,1.23059,0.135955,,,All
,,1.43622,0.115039,,,All
,,1.64186,0.0732064,,,All
,,1.84749,0.0522903,,,All
,,2.05313,0.0575193,,,All
,,2.25876,0.0418322,,,All
,,2.46439,0.0104581,,,All
,,2.67003,0.0418322,,,All
,,2.87566,0.0104581,,,All
,,3.0813,0.0261451,,,All
,,3.28693,0.0104581,,,All
,,3.49257,0.0261451,,,All
,,3.6982,0.00522903,,,All
