iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,657.049,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,627.156,1,9.07221,15.1021,41.8199,80.7943,0.24,0.894427,0.970896,0.894427,1.02916
3,579.474,1,9.1284,14.2521,41.4838,84.3945,0.192,0.8,0.958266,0.8,1.03228
4,543.486,1,9.09062,14.3638,41.5062,96.1745,0.1536,0.715542,0.857099,0.715542,1.00175
5,507.661,1,8.80885,12.821,43.7872,107.021,0.12288,0.64,0.78727,0.64,0.977843
6,480.137,1,8.75511,11.9377,42.2634,102.784,0.109558,0.572433,0.704156,0.572433,1.00414
7,460.834,1,8.86481,11.442,42.2006,93.847,0.101993,0.512,0.639671,0.512,0.954617
8,441.098,1,8.83541,12.3837,41.9138,92.7999,0.0952682,0.457947,0.572139,0.457947,0.933008
9,420.408,1,9.00808,11.8235,41.9179,93.5175,0.0903396,0.4096,0.511737,0.414225,0.958161
10,415.56,1,9.03365,12.4092,43.2129,96.794,0.0887265,0.366357,0.498236,0.395239,0.906629
11,410.16,1,9.15279,12.3104,42.5583,87.4577,0.087622,0.32768,0.484386,0.39769,0.915415
12,388.585,1,9.10116,12.0978,42.9857,85.7137,0.0779531,0.326324,0.473153,0.402121,0.898308
13,377.93,1,9.08768,12.0455,42.3507,94.4556,0.0758539,0.319823,0.458863,0.36627,0.841826
14,367.664,1,9.0599,12.0661,42.602,87.0785,0.0707215,0.304002,0.46135,0.392647,0.85816
15,366.899,1,9.08202,11.907,42.4201,89.6652,0.0705187,0.295764,0.473539,0.383916,0.915184
16,359.008,1,9.14128,12.325,42.2771,82.4649,0.068023,0.300168,0.456052,0.383866,0.912897
17,354.972,1,9.15372,12.7363,41.9672,80.4006,0.0663761,0.291671,0.463014,0.395786,0.88557
18,347,1,9.20598,12.551,41.9311,72.9427,0.0652142,0.288069,0.414132,0.386353,0.928228
19,343.113,1,9.17472,12.4649,41.8033,72.9283,0.0642842,0.287856,0.374831,0.386158,0.905679
20,346.135,1,9.1353,12.3341,42.1402,69.7611,0.063439,0.290881,0.440355,0.37741,0.946828
21,336.48,1,9.2864,13.0457,41.8579,73.9992,0.0621366,0.282064,0.431847,0.36431,0.904946
22,338.147,1,9.33943,13.272,41.5528,72.8639,0.0634257,0.281346,0.398901,0.373383,0.884085
23,336.176,1,9.32748,13.4862,41.2667,73.7127,0.0637394,0.276494,0.366805,0.370825,0.869832
24,326.334,1,9.44038,13.3941,41.7967,73.1857,0.0613397,0.263841,0.373906,0.372525,0.81231
25,329.053,1,9.46093,12.5499,42.0521,72.8264,0.0625114,0.270494,0.407053,0.333249,0.80679
26,323.035,1,9.43893,12.9053,41.8917,71.4634,0.0596011,0.271083,0.468175,0.318049,0.787588
27,324.652,1,9.56633,13.5659,41.7243,65.7291,0.060281,0.260258,0.494314,0.317585,0.778722
