simulations,OFV
500,1351.98
1000,1352.85
1500,1353.36
2000,1352.3
2500,1353.59
3000,1353.67
3500,1353.26
4000,1353.45
4500,1353.88
5000,1353.6
5500,1353.72
6000,1354.01
6500,1353.64
7000,1353.44
7500,1353.79
8000,1353.96
8500,1354.3
9000,1354.14
9500,1354.07
10000,1353.69
10500,1353.69
11000,1353.88
11500,1353.98
12000,1353.29
12500,1352.54
13000,1352.52
13500,1352.62
14000,1352.7
14500,1352.76
15000,1352.85
15500,1352.85
16000,1352.97
16500,1352.9
17000,1352.97
17500,1353.02
18000,1352.91
18500,1353.09
19000,1352.78
19500,1352.7
20000,1352.55
20500,1352.53
21000,1352.35
21500,1352.4
22000,1352.5
22500,1352.36
23000,1352.37
23500,1352.42
24000,1352.46
24500,1352.34
25000,1352.45
25500,1352.51
26000,1352.25
26500,1352.31
27000,1352.31
27500,1352.33
28000,1352.46
28500,1352.47
29000,1352.55
29500,1352.63
30000,1352.7
