simulations,OFV
500,944.194
1000,945.413
1500,944.818
2000,943.97
2500,945.2
3000,945.429
3500,944.76
4000,944.893
4500,945.402
5000,945.523
5500,945.517
6000,945.497
6500,945.072
7000,945.119
7500,945.045
8000,945.118
8500,945.322
9000,944.923
9500,944.681
10000,944.681
10500,944.612
11000,944.668
11500,944.669
12000,944.468
12500,944.526
13000,944.487
13500,944.488
14000,944.483
14500,944.32
15000,944.316
15500,944.342
16000,944.398
16500,944.057
17000,944.061
17500,944.11
18000,944.058
18500,944.171
19000,944.14
19500,944.134
20000,944.067
20500,943.951
21000,943.866
21500,943.893
22000,943.989
22500,943.994
23000,943.788
23500,943.662
24000,943.686
24500,943.752
25000,943.817
25500,943.734
26000,943.71
26500,943.674
27000,943.662
27500,943.692
28000,943.744
28500,943.723
29000,943.799
29500,943.858
30000,943.919
