simulations, -2LL
1000,592.897
2000,592.643
3000,592.895
4000,592.964
5000,592.999
6000,592.986
7000,593.112
8000,593.1
9000,592.773
10000,592.752
11000,592.587
12000,592.659
13000,592.777
14000,592.886
15000,592.928
16000,592.963
17000,592.963
18000,593.014
19000,593.036
20000,593.02
21000,593.059
22000,593.11
23000,593.1
24000,593.103
25000,593.106
26000,592.594
27000,592.607
28000,592.622
29000,592.647
30000,592.666
