simulations,OFV
500,963.935
1000,961.924
1500,964.315
2000,963.852
2500,964.614
3000,965.149
3500,964.883
4000,964.865
4500,964.811
5000,964.849
5500,965.037
6000,964.658
6500,964.811
7000,964.01
7500,963.893
8000,964.221
8500,964.305
9000,964.159
9500,963.863
10000,963.619
10500,963.461
11000,963.356
11500,963.347
12000,963.265
12500,963.388
13000,963.161
13500,962.95
14000,962.787
14500,962.975
15000,962.965
15500,962.498
16000,962.658
16500,962.722
17000,962.618
17500,962.628
18000,962.583
18500,962.671
19000,962.768
19500,962.694
20000,962.706
20500,962.739
21000,962.821
21500,962.952
22000,963.074
22500,962.958
23000,962.886
23500,962.837
24000,962.85
24500,962.779
25000,962.887
25500,962.907
26000,962.934
26500,962.949
27000,962.913
27500,962.945
28000,963.085
28500,963.132
29000,963.195
29500,963.258
30000,963.336
