trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tCLCRMLMIN_abscissa,trans_Cl_vs_tCLCRMLMIN_spline,trans_Cl_vs_tCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tCLCRMLMIN_abscissa,trans_Q_vs_tCLCRMLMIN_spline,trans_Q_vs_tCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tCLCRMLMIN_abscissa,trans_V1_vs_tCLCRMLMIN_spline,trans_V1_vs_tCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tCLCRMLMIN_abscissa,trans_V2_vs_tCLCRMLMIN_spline,trans_V2_vs_tCLCRMLMIN_regression,split
135.135,2.32526,2.30385,63.9596,2.31738,2.36019,-0.124823,2.08375,2.27886,0.00334372,2.32823,2.34947,0.93844,2.32526,2.30385,135.135,2.73092,2.57569,63.9596,2.70506,2.56981,-0.124823,2.42894,2.58227,0.00334372,2.68239,2.56656,0.93844,2.73092,2.57569,135.135,3.58889,3.69827,63.9596,3.60124,3.705,-0.124823,3.53282,3.69514,0.00334372,3.53235,3.70184,0.93844,3.58889,3.69827,135.135,3.6927,3.80565,63.9596,3.70595,3.8124,-0.124823,3.63367,3.80248,0.00334372,3.63464,3.80922,0.93844,3.6927,3.80565,All
136.153,2.34327,2.30804,64.2828,2.31595,2.36364,-0.117657,2.11392,2.28335,0.00818789,2.3269,2.35291,0.945504,2.34327,2.30804,136.153,2.78822,2.57431,64.2828,2.70944,2.57085,-0.117657,2.46184,2.58092,0.00818789,2.68663,2.56758,0.945504,2.78822,2.57431,136.153,3.66966,3.69832,64.2828,3.61421,3.70609,-0.117657,3.53142,3.6954,0.00818789,3.54492,3.703,0.945504,3.66966,3.69832,136.153,3.77569,3.80569,64.2828,3.71937,3.8135,-0.117657,3.63242,3.80273,0.00818789,3.64765,3.81039,0.945504,3.77569,3.80569,All
137.17,2.36127,2.31223,64.6061,2.31453,2.3671,-0.110491,2.14409,2.28783,0.0130321,2.32556,2.35634,0.952567,2.36127,2.31223,137.17,2.84552,2.57293,64.6061,2.71381,2.57188,-0.110491,2.49475,2.57956,0.0130321,2.69086,2.5686,0.952567,2.84552,2.57293,137.17,3.75043,3.69836,64.6061,3.62718,3.70718,-0.110491,3.53003,3.69566,0.0130321,3.5575,3.70416,0.952567,3.75043,3.69836,137.17,3.85868,3.80572,64.6061,3.73279,3.8146,-0.110491,3.63117,3.80299,0.0130321,3.66066,3.81157,0.952567,3.85868,3.80572,All
138.187,2.37927,2.31642,64.9293,2.3131,2.37055,-0.103325,2.17425,2.29231,0.0178762,2.32422,2.35978,0.959631,2.37927,2.31642,138.187,2.90282,2.57155,64.9293,2.71818,2.57292,-0.103325,2.52765,2.5782,0.0178762,2.69509,2.56961,0.959631,2.90282,2.57155,138.187,3.83121,3.6984,64.9293,3.64014,3.70827,-0.103325,3.52864,3.69591,0.0178762,3.57007,3.70532,0.959631,3.83121,3.6984,138.187,3.94168,3.80576,64.9293,3.74621,3.8157,-0.103325,3.62993,3.80325,0.0178762,3.67367,3.81275,0.959631,3.94168,3.80576,All
139.204,2.39727,2.32061,65.2525,2.31168,2.37401,-0.096159,2.20442,2.2968,0.0227204,2.32289,2.36321,0.966695,2.39727,2.32061,139.204,2.96012,2.57017,65.2525,2.72256,2.57395,-0.096159,2.56055,2.57685,0.0227204,2.69932,2.57063,0.966695,2.96012,2.57017,139.204,3.91198,3.69844,65.2525,3.65311,3.70935,-0.096159,3.52724,3.69617,0.0227204,3.58264,3.70648,0.966695,3.91198,3.69844,139.204,4.02467,3.8058,65.2525,3.75963,3.8168,-0.096159,3.62868,3.8035,0.0227204,3.68669,3.81392,0.966695,4.02467,3.8058,All
140.221,2.41519,2.3248,65.5758,2.31026,2.37746,-0.0889931,2.23459,2.30128,0.0275646,2.32155,2.36665,0.973758,2.41519,2.3248,140.221,3.01358,2.56878,65.5758,2.72693,2.57499,-0.0889931,2.59345,2.57549,0.0275646,2.70356,2.57164,0.973758,3.01358,2.56878,140.221,3.98991,3.69849,65.5758,3.66608,3.71044,-0.0889931,3.52585,3.69643,0.0275646,3.59522,3.70764,0.973758,3.98991,3.69849,140.221,4.10474,3.80584,65.5758,3.77305,3.8179,-0.0889931,3.62743,3.80376,0.0275646,3.6997,3.8151,0.973758,4.10474,3.80584,All
141.238,2.42924,2.32899,65.899,2.30883,2.38092,-0.0818272,2.26475,2.30576,0.0324088,2.32021,2.37009,0.980822,2.42924,2.32899,141.238,2.88679,2.5674,65.899,2.73131,2.57602,-0.0818272,2.62635,2.57413,0.0324088,2.70779,2.57266,0.980822,2.88679,2.5674,141.238,3.93432,3.69853,65.899,3.67905,3.71153,-0.0818272,3.52446,3.69668,0.0324088,3.60779,3.7088,0.980822,3.93432,3.69853,141.238,4.04777,3.80588,65.899,3.78647,3.819,-0.0818272,3.62618,3.80402,0.0324088,3.71271,3.81627,0.980822,4.04777,3.80588,All
142.256,2.44329,2.33317,66.2222,2.30741,2.38437,-0.0746613,2.29492,2.31025,0.0372529,2.31887,2.37352,0.987886,2.44329,2.33317,142.256,2.76,2.56602,66.2222,2.73568,2.57706,-0.0746613,2.65926,2.57277,0.0372529,2.71202,2.57368,0.987886,2.76,2.56602,142.256,3.87873,3.69857,66.2222,3.69202,3.71262,-0.0746613,3.52306,3.69694,0.0372529,3.62036,3.70997,0.987886,3.87873,3.69857,142.256,3.9908,3.80592,66.2222,3.79989,3.8201,-0.0746613,3.62494,3.80427,0.0372529,3.72572,3.81745,0.987886,3.9908,3.80592,All
143.273,2.45734,2.33736,66.5455,2.30598,2.38783,-0.0674954,2.32115,2.31473,0.0420971,2.31754,2.37696,0.994949,2.45734,2.33736,143.273,2.63321,2.56464,66.5455,2.74005,2.57809,-0.0674954,2.69919,2.57142,0.0420971,2.71625,2.57469,0.994949,2.63321,2.56464,143.273,3.82314,3.69862,66.5455,3.70498,3.71371,-0.0674954,3.54656,3.6972,0.0420971,3.63294,3.71113,0.994949,3.82314,3.69862,143.273,3.93383,3.80596,66.5455,3.81331,3.8212,-0.0674954,3.64921,3.80453,0.0420971,3.73873,3.81862,0.994949,3.93383,3.80596,All
144.29,2.46112,2.34155,66.8687,2.30456,2.39128,-0.0603295,2.33872,2.31922,0.0469413,2.3162,2.38039,1.00201,2.46112,2.34155,144.29,2.57342,2.56326,66.8687,2.74443,2.57913,-0.0603295,2.75458,2.57006,0.0469413,2.72049,2.57571,1.00201,2.57342,2.56326,144.29,3.79454,3.69866,66.8687,3.71795,3.7148,-0.0603295,3.62474,3.69745,0.0469413,3.64551,3.71229,1.00201,3.79454,3.69866,144.29,3.90453,3.80599,66.8687,3.82673,3.8223,-0.0603295,3.72953,3.80479,0.0469413,3.75174,3.8198,1.00201,3.90453,3.80599,All
145.307,2.45384,2.34574,67.1919,2.30742,2.39473,-0.0531636,2.3563,2.3237,0.0517854,2.31486,2.38383,1.00908,2.45384,2.34574,145.307,2.58575,2.56187,67.1919,2.74563,2.58017,-0.0531636,2.80997,2.5687,0.0517854,2.72472,2.57672,1.00908,2.58575,2.56187,145.307,3.795,3.6987,67.1919,3.72372,3.71588,-0.0531636,3.70291,3.69771,0.0517854,3.65808,3.71345,1.00908,3.795,3.6987,145.307,3.90501,3.80603,67.1919,3.83266,3.8234,-0.0531636,3.80985,3.80505,0.0517854,3.76475,3.82097,1.00908,3.90501,3.80603,All
146.324,2.44657,2.34993,67.5152,2.31321,2.39819,-0.0459977,2.37388,2.32818,0.0566296,2.31353,2.38726,1.01614,2.44657,2.34993,146.324,2.59808,2.56049,67.5152,2.74466,2.5812,-0.0459977,2.86536,2.56734,0.0566296,2.72895,2.57774,1.01614,2.59808,2.56049,146.324,3.79546,3.69874,67.5152,3.72455,3.71697,-0.0459977,3.78108,3.69797,0.0566296,3.67066,3.71461,1.01614,3.79546,3.69874,146.324,3.90549,3.80607,67.5152,3.83348,3.8245,-0.0459977,3.89017,3.8053,0.0566296,3.77776,3.82215,1.01614,3.90549,3.80607,All
147.341,2.43929,2.35412,67.8384,2.31901,2.40164,-0.0388318,2.39145,2.33267,0.0614738,2.31219,2.3907,1.0232,2.43929,2.35412,147.341,2.61041,2.55911,67.8384,2.74369,2.58224,-0.0388318,2.92075,2.56599,0.0614738,2.73318,2.57875,1.0232,2.61041,2.55911,147.341,3.79592,3.69879,67.8384,3.72539,3.71806,-0.0388318,3.85926,3.69822,0.0614738,3.68323,3.71577,1.0232,3.79592,3.69879,147.341,3.90596,3.80611,67.8384,3.83429,3.8256,-0.0388318,3.97049,3.80556,0.0614738,3.79077,3.82333,1.0232,3.90596,3.80611,All
148.359,2.43202,2.35831,68.1616,2.3248,2.4051,-0.0316658,2.40903,2.33715,0.066318,2.31085,2.39413,1.03027,2.43202,2.35831,148.359,2.62274,2.55773,68.1616,2.74273,2.58327,-0.0316658,2.97613,2.56463,0.066318,2.73742,2.57977,1.03027,2.62274,2.55773,148.359,3.79638,3.69883,68.1616,3.72623,3.71915,-0.0316658,3.93743,3.69848,0.066318,3.6958,3.71693,1.03027,3.79638,3.69883,148.359,3.90644,3.80615,68.1616,3.83511,3.82669,-0.0316658,4.05081,3.80582,0.066318,3.80378,3.8245,1.03027,3.90644,3.80615,All
149.376,2.42474,2.3625,68.4848,2.3306,2.40855,-0.0244999,2.42554,2.34163,0.0711621,2.30951,2.39757,1.03733,2.42474,2.3625,149.376,2.63507,2.55635,68.4848,2.74176,2.58431,-0.0244999,2.97448,2.56327,0.0711621,2.74165,2.58079,1.03733,2.63507,2.55635,149.376,3.79684,3.69887,68.4848,3.72706,3.72024,-0.0244999,3.97375,3.69874,0.0711621,3.70837,3.71809,1.03733,3.79684,3.69887,149.376,3.90692,3.80619,68.4848,3.83593,3.82779,-0.0244999,4.08818,3.80607,0.0711621,3.81679,3.82568,1.03733,3.90692,3.80619,All
150.393,2.41747,2.36669,68.8081,2.33639,2.41201,-0.017334,2.43971,2.34612,0.0760063,2.30818,2.40101,1.0444,2.41747,2.36669,150.393,2.6474,2.55496,68.8081,2.74079,2.58534,-0.017334,2.84765,2.56192,0.0760063,2.74588,2.5818,1.0444,2.6474,2.55496,150.393,3.7973,3.69891,68.8081,3.7279,3.72133,-0.017334,3.91823,3.69899,0.0760063,3.72095,3.71925,1.0444,3.7973,3.69891,150.393,3.9074,3.80623,68.8081,3.83674,3.82889,-0.017334,4.03128,3.80633,0.0760063,3.8298,3.82685,1.0444,3.9074,3.80623,All
151.41,2.41019,2.37088,69.1313,2.34219,2.41546,-0.0101681,2.45388,2.3506,0.0808505,2.31202,2.40444,1.05146,2.41019,2.37088,151.41,2.65974,2.55358,69.1313,2.73982,2.58638,-0.0101681,2.72083,2.56056,0.0808505,2.74647,2.58282,1.05146,2.65974,2.55358,151.41,3.79776,3.69896,69.1313,3.72873,3.72241,-0.0101681,3.86271,3.69925,0.0808505,3.72559,3.72041,1.05146,3.79776,3.69896,151.41,3.90787,3.80626,69.1313,3.83756,3.82999,-0.0101681,3.97438,3.80659,0.0808505,3.83458,3.82803,1.05146,3.90787,3.80626,All
152.427,2.40292,2.37507,69.4545,2.34798,2.41892,-0.00300224,2.46806,2.35508,0.0856947,2.3183,2.40788,1.05852,2.40292,2.37507,152.427,2.67207,2.5522,69.4545,2.73885,2.58741,-0.00300224,2.59401,2.5592,0.0856947,2.74534,2.58383,1.05852,2.67207,2.5522,152.427,3.79822,3.699,69.4545,3.72957,3.7235,-0.00300224,3.80718,3.69951,0.0856947,3.7265,3.72157,1.05852,3.79822,3.699,152.427,3.90835,3.8063,69.4545,3.83838,3.83109,-0.00300224,3.91748,3.80684,0.0856947,3.83546,3.8292,1.05852,3.90835,3.8063,All
153.444,2.39564,2.37926,69.7778,2.35378,2.42237,0.00416366,2.46519,2.35957,0.0905388,2.32459,2.41131,1.06559,2.39564,2.37926,153.444,2.6844,2.55082,69.7778,2.73789,2.58845,0.00416366,2.57576,2.55784,0.0905388,2.7442,2.58485,1.06559,2.6844,2.55082,153.444,3.79868,3.69904,69.7778,3.73041,3.72459,0.00416366,3.79514,3.69976,0.0905388,3.72741,3.72273,1.06559,3.79868,3.69904,153.444,3.90883,3.80634,69.7778,3.83919,3.83219,0.00416366,3.90514,3.8071,0.0905388,3.83635,3.83038,1.06559,3.90883,3.80634,All
154.462,2.38836,2.38345,70.101,2.35957,2.42583,0.0113296,2.45738,2.36405,0.095383,2.33087,2.41475,1.07265,2.38836,2.38345,154.462,2.69673,2.54943,70.101,2.73692,2.58948,0.0113296,2.58904,2.55649,0.095383,2.74307,2.58587,1.07265,2.69673,2.54943,154.462,3.79914,3.69908,70.101,3.73124,3.72568,0.0113296,3.79572,3.70002,0.095383,3.72832,3.72389,1.07265,3.79914,3.69908,154.462,3.90931,3.80638,70.101,3.84001,3.83329,0.0113296,3.90573,3.80736,0.095383,3.83724,3.83155,1.07265,3.90931,3.80638,All
155.479,2.38109,2.38764,70.4242,2.36537,2.42928,0.0184955,2.44957,2.36854,0.100227,2.33716,2.41818,1.07971,2.38109,2.38764,155.479,2.70906,2.54805,70.4242,2.73595,2.59052,0.0184955,2.60232,2.55513,0.100227,2.74194,2.58688,1.07971,2.70906,2.54805,155.479,3.7996,3.69913,70.4242,3.73208,3.72677,0.0184955,3.79629,3.70028,0.100227,3.72923,3.72505,1.07971,3.7996,3.69913,155.479,3.90978,3.80642,70.4242,3.84082,3.83439,0.0184955,3.90633,3.80762,0.100227,3.83813,3.83273,1.07971,3.90978,3.80642,All
156.496,2.37381,2.39182,70.7475,2.37116,2.43274,0.0256614,2.44176,2.37302,0.105071,2.34344,2.42162,1.08678,2.37381,2.39182,156.496,2.72139,2.54667,70.7475,2.73498,2.59155,0.0256614,2.6156,2.55377,0.105071,2.74081,2.5879,1.08678,2.72139,2.54667,156.496,3.80006,3.69917,70.7475,3.73291,3.72786,0.0256614,3.79687,3.70053,0.105071,3.73014,3.72621,1.08678,3.80006,3.69917,156.496,3.91026,3.80646,70.7475,3.84164,3.83549,0.0256614,3.90693,3.80787,0.105071,3.83902,3.83391,1.08678,3.91026,3.80646,All
157.513,2.36654,2.39601,71.0707,2.37696,2.43619,0.0328273,2.43395,2.3775,0.109916,2.34973,2.42505,1.09384,2.36654,2.39601,157.513,2.73372,2.54529,71.0707,2.73402,2.59259,0.0328273,2.62888,2.55242,0.109916,2.73968,2.58891,1.09384,2.73372,2.54529,157.513,3.80052,3.69921,71.0707,3.73375,3.72894,0.0328273,3.79745,3.70079,0.109916,3.73105,3.72738,1.09384,3.80052,3.69921,157.513,3.91074,3.8065,71.0707,3.84246,3.83659,0.0328273,3.90753,3.80813,0.109916,3.83991,3.83508,1.09384,3.91074,3.8065,All
158.53,2.35926,2.4002,71.3939,2.38275,2.43965,0.0399932,2.42614,2.38199,0.11476,2.35601,2.42849,1.1009,2.35926,2.4002,158.53,2.74605,2.54391,71.3939,2.73305,2.59362,0.0399932,2.64216,2.55106,0.11476,2.73855,2.58993,1.1009,2.74605,2.54391,158.53,3.80098,3.69926,71.3939,3.73458,3.73003,0.0399932,3.79803,3.70104,0.11476,3.73196,3.72854,1.1009,3.80098,3.69926,158.53,3.91122,3.80654,71.3939,3.84327,3.83769,0.0399932,3.90813,3.80839,0.11476,3.8408,3.83626,1.1009,3.91122,3.80654,All
159.547,2.35199,2.40439,71.7172,2.38855,2.4431,0.0471591,2.41833,2.38647,0.119604,2.3623,2.43193,1.10797,2.35199,2.40439,159.547,2.75838,2.54252,71.7172,2.73208,2.59466,0.0471591,2.65544,2.5497,0.119604,2.73742,2.59094,1.10797,2.75838,2.54252,159.547,3.80145,3.6993,71.7172,3.73542,3.73112,0.0471591,3.79861,3.7013,0.119604,3.73287,3.7297,1.10797,3.80145,3.6993,159.547,3.91169,3.80657,71.7172,3.84409,3.83879,0.0471591,3.90873,3.80864,0.119604,3.84169,3.83743,1.10797,3.91169,3.80657,All
160.565,2.34471,2.40858,72.0404,2.39434,2.44656,0.054325,2.41053,2.39095,0.124448,2.36858,2.43536,1.11503,2.34471,2.40858,160.565,2.77071,2.54114,72.0404,2.73111,2.59569,0.054325,2.66872,2.54834,0.124448,2.73628,2.59196,1.11503,2.77071,2.54114,160.565,3.80191,3.69934,72.0404,3.73626,3.73221,0.054325,3.79918,3.70156,0.124448,3.73378,3.73086,1.11503,3.80191,3.69934,160.565,3.91217,3.80661,72.0404,3.84491,3.83989,0.054325,3.90933,3.8089,0.124448,3.84258,3.83861,1.11503,3.91217,3.80661,All
161.582,2.34457,2.41277,72.3636,2.40014,2.45001,0.0614909,2.40272,2.39544,0.129292,2.37487,2.4388,1.1221,2.34457,2.41277,161.582,2.77134,2.53976,72.3636,2.73014,2.59673,0.0614909,2.682,2.54699,0.129292,2.73515,2.59298,1.1221,2.77134,2.53976,161.582,3.80282,3.69938,72.3636,3.73709,3.7333,0.0614909,3.79976,3.70181,0.129292,3.73469,3.73202,1.1221,3.80282,3.69938,161.582,3.91311,3.80665,72.3636,3.84572,3.84099,0.0614909,3.90992,3.80916,0.129292,3.84347,3.83978,1.1221,3.91311,3.80665,All
162.599,2.35234,2.41696,72.6869,2.40593,2.45347,0.0686568,2.39491,2.39992,0.134136,2.38115,2.44223,1.12916,2.35234,2.41696,162.599,2.75895,2.53838,72.6869,2.72918,2.59776,0.0686568,2.69528,2.54563,0.134136,2.73402,2.59399,1.12916,2.75895,2.53838,162.599,3.80424,3.69943,72.6869,3.73793,3.73439,0.0686568,3.80034,3.70207,0.134136,3.7356,3.73318,1.12916,3.80424,3.69943,162.599,3.91457,3.80669,72.6869,3.84654,3.84209,0.0686568,3.91052,3.80941,0.134136,3.84436,3.84096,1.12916,3.91457,3.80669,All
163.616,2.36012,2.42115,73.0101,2.41173,2.45692,0.0758227,2.3871,2.40441,0.138981,2.38744,2.44567,1.13622,2.36012,2.42115,163.616,2.74657,2.537,73.0101,2.72821,2.5988,0.0758227,2.70856,2.54427,0.138981,2.73289,2.59501,1.13622,2.74657,2.537,163.616,3.80566,3.69947,73.0101,3.73876,3.73548,0.0758227,3.80092,3.70233,0.138981,3.73651,3.73434,1.13622,3.80566,3.69947,163.616,3.91603,3.80673,73.0101,3.84736,3.84319,0.0758227,3.91112,3.80967,0.138981,3.84525,3.84213,1.13622,3.91603,3.80673,All
164.633,2.3679,2.42534,73.3333,2.41752,2.46038,0.0829886,2.37929,2.40889,0.143825,2.39372,2.4491,1.14329,2.3679,2.42534,164.633,2.73419,2.53561,73.3333,2.72724,2.59983,0.0829886,2.72183,2.54292,0.143825,2.73176,2.59602,1.14329,2.73419,2.53561,164.633,3.80708,3.69951,73.3333,3.7396,3.73656,0.0829886,3.8015,3.70258,0.143825,3.73742,3.7355,1.14329,3.80708,3.69951,164.633,3.91749,3.80677,73.3333,3.84817,3.84429,0.0829886,3.91172,3.80993,0.143825,3.84614,3.84331,1.14329,3.91749,3.80677,All
165.651,2.37567,2.42953,73.6566,2.42332,2.46383,0.0901545,2.37148,2.41337,0.148669,2.40001,2.45254,1.15035,2.37567,2.42953,165.651,2.7218,2.53423,73.6566,2.72627,2.60087,0.0901545,2.73511,2.54156,0.148669,2.73063,2.59704,1.15035,2.7218,2.53423,165.651,3.80851,3.69955,73.6566,3.74044,3.73765,0.0901545,3.80208,3.70284,0.148669,3.73833,3.73666,1.15035,3.80851,3.69955,165.651,3.91895,3.80681,73.6566,3.84899,3.84538,0.0901545,3.91232,3.81018,0.148669,3.84702,3.84449,1.15035,3.91895,3.80681,All
166.668,2.38345,2.43372,73.9798,2.42911,2.46729,0.0973204,2.36367,2.41786,0.153513,2.40629,2.45597,1.15741,2.38345,2.43372,166.668,2.70942,2.53285,73.9798,2.7253,2.6019,0.0973204,2.74839,2.5402,0.153513,2.72949,2.59806,1.15741,2.70942,2.53285,166.668,3.80993,3.6996,73.9798,3.74127,3.73874,0.0973204,3.80265,3.7031,0.153513,3.73924,3.73782,1.15741,3.80993,3.6996,166.668,3.92041,3.80684,73.9798,3.8498,3.84648,0.0973204,3.91292,3.81044,0.153513,3.84791,3.84566,1.15741,3.92041,3.80684,All
167.685,2.39123,2.43791,74.303,2.43491,2.47074,0.104486,2.35586,2.42234,0.158357,2.41258,2.45941,1.16448,2.39123,2.43791,167.685,2.69704,2.53147,74.303,2.72434,2.60294,0.104486,2.76167,2.53884,0.158357,2.72836,2.59907,1.16448,2.69704,2.53147,167.685,3.81135,3.69964,74.303,3.74211,3.73983,0.104486,3.80323,3.70335,0.158357,3.74015,3.73898,1.16448,3.81135,3.69964,167.685,3.92187,3.80688,74.303,3.85062,3.84758,0.104486,3.91351,3.8107,0.158357,3.8488,3.84684,1.16448,3.92187,3.80688,All
168.702,2.39901,2.4421,74.6263,2.4407,2.47419,0.111652,2.34805,2.42682,0.163201,2.41886,2.46285,1.17154,2.39901,2.4421,168.702,2.68465,2.53009,74.6263,2.72337,2.60397,0.111652,2.77495,2.53749,0.163201,2.72723,2.60009,1.17154,2.68465,2.53009,168.702,3.81277,3.69968,74.6263,3.74294,3.74092,0.111652,3.80381,3.70361,0.163201,3.74106,3.74014,1.17154,3.81277,3.69968,168.702,3.92333,3.80692,74.6263,3.85144,3.84868,0.111652,3.91411,3.81096,0.163201,3.84969,3.84801,1.17154,3.92333,3.80692,All
169.719,2.40678,2.44629,74.9495,2.4465,2.47765,0.118818,2.35594,2.43131,0.168046,2.42514,2.46628,1.17861,2.40678,2.44629,169.719,2.67227,2.5287,74.9495,2.7224,2.60501,0.118818,2.76222,2.53613,0.168046,2.7261,2.6011,1.17861,2.67227,2.5287,169.719,3.81419,3.69972,74.9495,3.74378,3.74201,0.118818,3.80552,3.70387,0.168046,3.74197,3.7413,1.17861,3.81419,3.69972,169.719,3.92479,3.80696,74.9495,3.85225,3.84978,0.118818,3.91587,3.81121,0.168046,3.85058,3.84919,1.17861,3.92479,3.80696,All
170.736,2.41456,2.45047,75.2727,2.45229,2.4811,0.125984,2.36515,2.43579,0.17289,2.43143,2.46972,1.18567,2.41456,2.45047,170.736,2.65988,2.52732,75.2727,2.72143,2.60605,0.125984,2.74728,2.53477,0.17289,2.72497,2.60212,1.18567,2.65988,2.52732,170.736,3.81561,3.69977,75.2727,3.74462,3.74309,0.125984,3.80734,3.70412,0.17289,3.74288,3.74246,1.18567,3.81561,3.69977,170.736,3.92625,3.807,75.2727,3.85307,3.85088,0.125984,3.91773,3.81147,0.17289,3.85147,3.85036,1.18567,3.92625,3.807,All
171.754,2.42234,2.45466,75.596,2.45809,2.48456,0.13315,2.37437,2.44027,0.177734,2.43771,2.47315,1.19273,2.42234,2.45466,171.754,2.6475,2.52594,75.596,2.72046,2.60708,0.13315,2.73234,2.53342,0.177734,2.72384,2.60313,1.19273,2.6475,2.52594,171.754,3.81703,3.69981,75.596,3.74545,3.74418,0.13315,3.80915,3.70438,0.177734,3.74379,3.74362,1.19273,3.81703,3.69981,171.754,3.92771,3.80704,75.596,3.85389,3.85198,0.13315,3.91959,3.81173,0.177734,3.85236,3.85154,1.19273,3.92771,3.80704,All
172.771,2.43011,2.45885,75.9192,2.46388,2.48801,0.140316,2.38359,2.44476,0.182578,2.444,2.47659,1.1998,2.43011,2.45885,172.771,2.63512,2.52456,75.9192,2.7195,2.60812,0.140316,2.7174,2.53206,0.182578,2.72271,2.60415,1.1998,2.63512,2.52456,172.771,3.81845,3.69985,75.9192,3.74629,3.74527,0.140316,3.81096,3.70464,0.182578,3.7447,3.74479,1.1998,3.81845,3.69985,172.771,3.92917,3.80708,75.9192,3.8547,3.85308,0.140316,3.92145,3.81198,0.182578,3.85325,3.85271,1.1998,3.92917,3.80708,All
173.788,2.43789,2.46304,76.2424,2.46968,2.49147,0.147482,2.39281,2.44924,0.187422,2.45028,2.48002,1.20686,2.43789,2.46304,173.788,2.62273,2.52318,76.2424,2.71853,2.60915,0.147482,2.70246,2.5307,0.187422,2.72157,2.60517,1.20686,2.62273,2.52318,173.788,3.81987,3.6999,76.2424,3.74712,3.74636,0.147482,3.81277,3.70489,0.187422,3.74561,3.74595,1.20686,3.81987,3.6999,173.788,3.93063,3.80711,76.2424,3.85552,3.85418,0.147482,3.92331,3.81224,0.187422,3.85414,3.85389,1.20686,3.93063,3.80711,All
174.805,2.44567,2.46723,76.5657,2.47547,2.49492,0.154648,2.40202,2.45373,0.192266,2.45657,2.48346,1.21392,2.44567,2.46723,174.805,2.61035,2.52179,76.5657,2.71756,2.61019,0.154648,2.68752,2.52934,0.192266,2.72044,2.60618,1.21392,2.61035,2.52179,174.805,3.82129,3.69994,76.5657,3.74796,3.74745,0.154648,3.81458,3.70515,0.192266,3.74652,3.74711,1.21392,3.82129,3.69994,174.805,3.93209,3.80715,76.5657,3.85633,3.85528,0.154648,3.92517,3.8125,0.192266,3.85503,3.85507,1.21392,3.93209,3.80715,All
175.822,2.45344,2.47142,76.8889,2.48127,2.49838,0.161813,2.41124,2.45821,0.197111,2.46285,2.48689,1.22099,2.45344,2.47142,175.822,2.59797,2.52041,76.8889,2.71659,2.61122,0.161813,2.67258,2.52799,0.197111,2.71931,2.6072,1.22099,2.59797,2.52041,175.822,3.82272,3.69998,76.8889,3.7488,3.74854,0.161813,3.81639,3.70541,0.197111,3.74743,3.74827,1.22099,3.82272,3.69998,175.822,3.93354,3.80719,76.8889,3.85715,3.85638,0.161813,3.92703,3.81275,0.197111,3.85592,3.85624,1.22099,3.93354,3.80719,All
