simulations, -2LL
1000,599.877
2000,599.02
3000,599.236
4000,599.396
5000,599.492
6000,599.588
7000,599.767
8000,599.775
9000,599.3
10000,599.303
11000,599.317
12000,599.426
13000,599.551
14000,599.6
15000,599.635
16000,599.74
17000,599.81
18000,599.832
19000,599.887
20000,599.875
21000,599.853
22000,599.898
23000,599.89
24000,599.87
25000,599.886
26000,599.92
27000,599.939
28000,599.93
29000,599.95
30000,599.898
