pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.91814,0.0224692,-4.13353,0.00432609,-2.03066,0.0223052,All
-1.40818,0.157284,-3.88498,0,-1.51695,0.0892208,All
-0.898224,0.494321,-3.63642,0.00865218,-1.00324,0.446104,All
-0.388265,0.381976,-3.38787,0,-0.489536,0.423799,All
0.121693,0.516791,-3.13932,0.00432609,0.0241713,0.55763,All
0.631651,0.292099,-2.89076,0.0129783,0.537878,0.312273,All
1.14161,0.0898766,-2.64221,0.00865218,1.05159,0.0446104,All
1.65157,0.0674075,-2.39365,0.0432609,1.56529,0.0892208,All
2.16153,0.0898766,-2.1451,0.047587,2.079,0.0669156,All
2.67148,0.0449383,-1.89654,0.0605653,2.59271,0.0892208,All
,,-1.64799,0.0648914,,,All
,,-1.39944,0.0821957,,,All
,,-1.15088,0.199,,,All
,,-0.902327,0.315805,,,All
,,-0.653772,0.307152,,,All
,,-0.405218,0.501827,,,All
,,-0.156664,0.449913,,,All
,,0.0918909,0.402326,,,All
,,0.340445,0.415305,,,All
,,0.589,0.385022,,,All
,,0.837554,0.237935,,,All
,,1.08611,0.224957,,,All
,,1.33466,0.103826,,,All
,,1.58322,0.0865218,,,All
,,1.83177,0.0865218,,,All
,,2.08033,0.0302826,,,All
,,2.32888,0.0346087,,,All
,,2.57743,0.0259565,,,All
,,2.82599,0,,,All
,,3.07454,0.00432609,,,All
,,3.3231,0.00432609,,,All
