iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,682.204,1,10.2171,4.95684,44.1718,25.646,0.3,1.5,1.5,1.5,1.5
2,653.663,1,10.0807,8.04966,42.2473,38.7898,0.24,1.34164,1.49272,1.34164,1.40501
3,620.619,1,9.69852,6.95863,43.9474,50.5995,0.192,1.2,1.58324,1.2,1.31787
4,588.383,1,9.54702,7.29573,46.3919,56.7183,0.157968,1.07331,1.4161,1.07331,1.2546
5,567.028,1,9.64714,7.91385,44.3989,54.2077,0.146732,0.96,1.35299,0.96,1.1653
6,556.916,1,9.67362,7.47835,45.1542,52.8302,0.141345,0.85865,1.30134,0.85865,1.14385
7,521.769,1,9.86686,7.95674,43.3162,54.8772,0.123207,0.768,1.32759,0.768,1.02309
8,517.212,1,9.88505,8.1965,44.2465,62.6595,0.126775,0.68692,1.26865,0.68692,0.971415
9,499.753,1,9.79403,7.39178,43.871,69.2635,0.120002,0.6144,1.31988,0.6144,0.879516
10,481.243,1,9.94482,8.87435,44.0304,66.4139,0.115665,0.549536,1.25495,0.549536,0.786663
11,478.093,1,9.95829,8.92274,42.265,61.3898,0.114978,0.49152,1.23351,0.49152,0.749903
12,466.223,1,9.9833,9.83881,41.6094,63.7025,0.112972,0.439629,1.18041,0.439629,0.683833
13,443.669,1,9.94793,10.3219,40.9392,67.6709,0.105156,0.393216,1.08821,0.393216,0.611639
14,426.798,1,9.91126,10.3245,40.7005,74.3662,0.100627,0.351703,1.12542,0.351703,0.547067
15,413.417,1,9.93257,10.069,41.5978,72.2975,0.0981645,0.314573,1.04099,0.314573,0.513582
16,412.525,1,9.96024,9.51989,42.5358,71.6253,0.100306,0.281362,1.02109,0.281362,0.51765
17,404.899,1,9.95814,9.10108,43.0736,72.8771,0.0961279,0.267031,1.00682,0.251658,0.527779
18,396.142,1,9.95356,8.17548,43.5814,68.0383,0.0941915,0.266907,1.02756,0.22509,0.482527
19,383.04,1,10.0034,8.13146,44.9226,66.9823,0.0904623,0.264539,1.01034,0.203646,0.434081
20,379.566,1,10.0851,8.60525,44.3443,65.7913,0.0902018,0.257745,0.961499,0.197509,0.445272
21,373.02,1,10.1102,9.00854,44.6235,63.9546,0.091227,0.265292,0.865596,0.183033,0.404489
22,361.706,1,10.1714,9.41386,44.3413,62.4189,0.0888841,0.268988,0.844991,0.17382,0.361786
23,361.672,1,10.2371,9.26476,45.3553,61.7036,0.0894527,0.263414,0.930587,0.155927,0.339544
24,366.334,1,10.1978,9.37615,45.1108,62.38,0.0906576,0.271989,0.915355,0.151454,0.343574
25,358.891,1,10.1293,8.7719,46.0097,65.6944,0.0889874,0.270572,0.855629,0.153401,0.325777
26,355.028,1,10.1044,8.55965,46.352,66.1888,0.090406,0.274248,0.802526,0.145964,0.296881
27,355.212,1,10.1224,8.43612,47.1481,64.7161,0.0919019,0.271775,0.765527,0.14257,0.281564
28,346.016,1,10.1417,8.8099,46.5469,63.0284,0.0903133,0.26493,0.798577,0.138413,0.251838
29,347.281,1,10.1409,8.82057,46.3961,63.6923,0.0935821,0.263535,0.767655,0.126375,0.225251
30,342.761,1,10.1454,9.05577,46.247,64.0629,0.0915004,0.269359,0.777595,0.113033,0.223302
31,347.105,1,10.191,9.18643,46.2841,64.2831,0.0941576,0.264158,0.758337,0.115113,0.220655
32,347.524,1,10.1596,8.6461,46.5041,63.732,0.0946841,0.269377,0.791289,0.104029,0.226747
33,343.349,1,10.1928,8.51301,46.2413,64.8077,0.0922992,0.26012,0.840892,0.108484,0.217595
34,338.444,1,10.1927,9.15629,45.5229,64.2421,0.0893,0.25979,0.871638,0.112324,0.204064
35,344.955,1,10.1708,9.0209,45.3807,65.2521,0.0907435,0.264958,0.887935,0.114045,0.212055
36,339.549,1,10.1984,9.15546,45.2826,65.6006,0.0897941,0.264878,0.870685,0.120028,0.197205
37,344.841,1,10.1808,8.98305,45.3282,65.7541,0.0907592,0.270117,0.955774,0.109652,0.208797
38,349.199,1,10.1849,9.15509,45.4651,64.8205,0.0939022,0.260941,0.920532,0.106953,0.215678
39,335.577,1,10.1909,9.32573,45.4405,62.9758,0.0894004,0.264829,0.891221,0.101752,0.204725
40,348.597,1,10.1984,9.29167,45.9603,63.1064,0.0932445,0.270387,0.92173,0.108572,0.200265
41,344.204,1,10.2058,9.27053,45.2079,63.3296,0.0952118,0.26996,0.911344,0.0971098,0.195787
42,338.681,1,10.1496,9.31799,45.07,62.55,0.0909963,0.272169,0.931406,0.088154,0.204149
43,331.541,1,10.1812,9.37837,44.7405,62.345,0.0907635,0.265871,0.931027,0.0831186,0.193077
44,343.017,1,10.1948,9.69433,44.6162,62.8961,0.0951875,0.263592,0.932932,0.0855428,0.188737
45,344.425,1,10.1531,8.97609,44.747,61.5394,0.0943321,0.262626,0.962232,0.0854538,0.194586
46,335.229,1,10.1324,8.68667,45.1866,61.481,0.0911146,0.262904,0.954242,0.0889283,0.181829
47,334.266,1,10.1754,9.00541,45.0909,61.6513,0.0929774,0.257847,0.923551,0.0872712,0.174006
48,341.161,1,10.1744,9.03845,45.5682,60.5826,0.0964249,0.265238,0.924089,0.0854446,0.166223
49,329.543,1,10.1771,8.84051,45.3517,60.9307,0.094742,0.262195,0.921929,0.076424,0.15637
50,333.76,1,10.1389,8.60108,45.3678,62.2306,0.0959594,0.257285,0.903102,0.0686473,0.171773
51,332.553,1,10.1502,8.56668,45.6486,61.1907,0.0952848,0.258915,0.917931,0.0646756,0.175362
52,326.269,1,10.1075,8.48407,45.5523,62.0175,0.0929164,0.261143,0.892148,0.0639329,0.168422
53,324.699,1,10.1038,8.5862,45.758,63.2624,0.0920089,0.263221,0.897379,0.0651036,0.162326
