pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.29588,0.0104167,-3.74949,0.000208333,-2.18212,0.0104167,All
-1.57053,0.0208333,-3.42442,0.000416667,-1.48154,0.0208333,All
-1.47041,0.03125,-3.36192,0.000625,-1.45763,0.03125,All
-1.42294,0.0416667,-3.21122,0.000833333,-1.38733,0.0416667,All
-1.39425,0.0520833,-3.18373,0.00104167,-1.31855,0.0520833,All
-1.23741,0.0625,-3.18201,0.00125,-1.26981,0.0625,All
-1.19089,0.0729167,-3.14218,0.00145833,-1.14821,0.0729167,All
-1.10048,0.0833333,-3.12205,0.00166667,-1.09357,0.0833333,All
-1.01772,0.09375,-3.11249,0.001875,-1.08362,0.09375,All
-1.00147,0.104167,-3.03072,0.00208333,-1.00574,0.104167,All
-0.993047,0.114583,-3.02276,0.00229167,-0.987917,0.114583,All
-0.972347,0.125,-3.01407,0.0025,-0.970097,0.125,All
-0.922362,0.135417,-2.98505,0.00270833,-0.950638,0.135417,All
-0.911477,0.145833,-2.94138,0.00291667,-0.93894,0.145833,All
-0.910954,0.15625,-2.93138,0.003125,-0.936873,0.15625,All
-0.887515,0.166667,-2.92021,0.00333333,-0.902527,0.166667,All
-0.855492,0.177083,-2.91337,0.00354167,-0.896124,0.177083,All
-0.839064,0.1875,-2.90866,0.00375,-0.873199,0.1875,All
-0.827145,0.197917,-2.89388,0.00395833,-0.837229,0.197917,All
-0.797181,0.208333,-2.88062,0.00416667,-0.82537,0.208333,All
-0.777509,0.21875,-2.87596,0.004375,-0.82277,0.21875,All
-0.77719,0.229167,-2.86286,0.00458333,-0.785573,0.229167,All
-0.775284,0.239583,-2.82734,0.00479167,-0.782454,0.239583,All
-0.770549,0.25,-2.78097,0.005,-0.782426,0.25,All
-0.746826,0.260417,-2.7739,0.00520833,-0.752504,0.260417,All
-0.738113,0.270833,-2.76611,0.00541667,-0.74235,0.270833,All
-0.708568,0.28125,-2.74515,0.005625,-0.740981,0.28125,All
-0.703295,0.291667,-2.72983,0.00583333,-0.73185,0.291667,All
-0.689832,0.302083,-2.71734,0.00604167,-0.730959,0.302083,All
-0.678409,0.3125,-2.70824,0.00625,-0.718981,0.3125,All
-0.657153,0.322917,-2.70165,0.00645833,-0.666177,0.322917,All
-0.640212,0.333333,-2.63254,0.00666667,-0.659025,0.333333,All
-0.628505,0.34375,-2.63232,0.006875,-0.608802,0.34375,All
-0.604533,0.354167,-2.6281,0.00708333,-0.590861,0.354167,All
-0.575986,0.364583,-2.61728,0.00729167,-0.553355,0.364583,All
-0.528245,0.375,-2.60574,0.0075,-0.517675,0.375,All
-0.514211,0.385417,-2.59558,0.00770833,-0.517293,0.385417,All
-0.436823,0.395833,-2.59163,0.00791667,-0.509114,0.395833,All
-0.419765,0.40625,-2.58042,0.008125,-0.486334,0.40625,All
-0.415501,0.416667,-2.57978,0.00833333,-0.441814,0.416667,All
-0.361013,0.427083,-2.56322,0.00854167,-0.441612,0.427083,All
-0.326945,0.4375,-2.56137,0.00875,-0.407269,0.4375,All
-0.299129,0.447917,-2.55706,0.00895833,-0.394013,0.447917,All
-0.202584,0.458333,-2.53175,0.00916667,-0.229556,0.458333,All
-0.192714,0.46875,-2.50626,0.009375,-0.20202,0.46875,All
-0.175659,0.479167,-2.47607,0.00958333,-0.196316,0.479167,All
-0.131476,0.489583,-2.46485,0.00979167,-0.193461,0.489583,All
-0.126767,0.5,-2.46269,0.01,-0.150958,0.5,All
-0.11877,0.510417,-2.46159,0.0102083,-0.134287,0.510417,All
-0.0462265,0.520833,-2.45983,0.0104167,-0.133916,0.520833,All
-0.037586,0.53125,-2.45228,0.010625,-0.114884,0.53125,All
-0.0172027,0.541667,-2.44737,0.0108333,-0.0890775,0.541667,All
-0.00918822,0.552083,-2.43667,0.0110417,-0.0857321,0.552083,All
0.00909288,0.5625,-2.43029,0.01125,-0.0470538,0.5625,All
0.0189824,0.572917,-2.42982,0.0114583,-0.0458795,0.572917,All
0.0276966,0.583333,-2.42938,0.0116667,-0.0417002,0.583333,All
0.0723367,0.59375,-2.4199,0.011875,-0.021196,0.59375,All
