simulations,OFV
500,986.563
1000,986.649
1500,985.981
2000,985.882
2500,985.725
3000,985.728
3500,985.715
4000,985.404
4500,985.764
5000,986.006
5500,985.516
6000,985.49
6500,985.558
7000,985.838
7500,986.053
8000,986.155
8500,986.352
9000,986.238
9500,986.176
10000,986.102
10500,985.879
11000,986.023
11500,986.025
12000,986.051
12500,986.074
13000,986.123
13500,986.155
14000,986.23
14500,986.262
15000,986.259
15500,986.336
16000,986.371
16500,986.349
17000,986.265
17500,986.293
18000,986.276
18500,986.325
19000,986.37
19500,986.327
20000,986.345
20500,986.347
21000,986.215
21500,986.177
22000,986.07
22500,986.042
23000,986.032
23500,986.031
24000,985.985
24500,985.989
25000,986.042
25500,986.067
26000,986.046
26500,986.065
27000,986.071
27500,986.018
28000,986.008
28500,986.02
29000,986.054
29500,986.107
30000,986.11
