iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1507.86,1,2.62973,6.10874,10.2532,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1490.12,1,4.89818,9.15294,22.519,61.525,0.974679,0.974679,0.790977,0.998761,1.46202,1.55835,1.46202,1.16962
3,1485.93,1,4.95581,8.87984,22.257,61.4899,0.95,0.95,0.940546,0.998761,1.425,1.51889,1.425,1.14
4,1465.97,1,4.36616,10.6581,22.0904,61.369,0.925945,0.925945,0.877767,0.998761,1.38892,1.48043,1.38892,1.11113
5,1462.74,1,3.91369,8.40812,27.4248,72.5286,0.9025,0.9025,1.10976,0.998761,1.35375,1.44294,1.35375,1.083
6,1454.48,1,3.83279,8.98869,33.5271,85.6169,0.879648,0.879648,1.30719,0.998761,1.31947,1.53538,1.31947,1.05558
7,1446.88,1,3.92311,10.5328,31.1379,80.6115,0.857375,0.857375,1.58987,0.998761,1.28606,1.49651,1.28606,1.02885
8,1428.31,1,4.43949,10.3757,32.1069,81.8082,0.835666,0.835666,1.00816,0.998761,1.2535,1.45861,1.2535,1.0028
9,1409.74,1,4.60022,8.54952,38.8674,95.5289,0.814506,0.814506,0.806399,0.998761,1.22176,1.42168,1.22176,0.977407
10,1400.5,1,4.83951,7.52037,32.5278,83.0251,0.793882,0.793882,0.760252,0.998761,1.19082,1.38568,1.19082,0.952659
11,1394.82,1,4.4888,5.27876,40.769,98.6928,0.773781,0.773781,0.919432,0.998761,1.16067,1.3506,1.16067,0.928537
12,1373.75,1,4.68257,4.74654,37.5376,92.4728,0.754188,0.754188,0.938539,0.998761,1.13128,1.3164,1.13128,0.905026
13,1369.01,1,4.57963,6.84031,33.6452,84.5255,0.735092,0.735092,0.903277,0.998761,1.10264,1.28307,1.10264,0.88211
14,1360.29,1,4.12528,5.43145,33.1222,82.7614,0.716479,0.716479,0.815407,0.998761,1.07472,1.30871,1.07472,0.859775
