iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1605.05,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1582.39,1,4.65315,31.6438,12.8699,62.8702,0.974679,0.974679,0.980296,1.04675,0.974679,0.974679
3,1561.93,1,4.71405,28.2604,12.5579,77.6649,0.95,0.95,0.98217,1.04673,0.95,0.95
4,1556.7,1,4.31127,30.1448,14.4538,90.1877,0.925945,0.925945,0.957301,1.02023,0.925945,0.925945
5,1544.55,1,4.70023,29.0239,11.3147,83.4241,0.9025,0.9025,0.986346,0.994393,0.9025,0.9025
6,1531.16,1,4.44723,27.6973,8.1611,91.9954,0.879648,0.879648,0.961371,0.969214,0.879648,0.879648
7,1515.6,1,4.13508,30.3374,7.94156,95.1869,0.857375,0.857375,0.937029,0.944673,0.857375,0.857375
8,1499.91,1,4.02352,29.1181,7.63821,99.4815,0.835666,0.835666,0.913303,0.920754,0.835666,0.835666
9,1498.82,1,4.27743,29.5912,6.84926,96.985,0.814506,0.814506,0.955572,0.963029,0.814506,0.814506
10,1490.23,1,3.93527,27.7173,7.37873,113.095,0.793882,0.793882,0.988056,0.938645,0.793882,0.793882
11,1481.32,1,4.18497,27.7438,6.65261,107.688,0.773781,0.773781,0.963038,0.962489,0.773781,0.773781
12,1460,1,3.83293,27.1733,6.29184,118.401,0.754188,0.754188,0.938653,0.938118,0.754188,0.754188
13,1459.41,1,3.82233,27.3279,6.66197,143.511,0.735092,0.735092,0.936141,1.02145,0.735092,0.735092
14,1449.97,1,3.77452,28.6297,5.95491,128.739,0.716479,0.716479,0.992456,0.995585,0.716479,0.716479
15,1432.07,1,3.86671,28.2649,5.34992,140.485,0.698337,0.698337,0.967326,0.970376,0.698337,0.698337
16,1417.49,1,3.85114,28.2809,6.15931,137.133,0.680655,0.680655,0.942833,0.945805,0.680655,0.680655
17,1400.76,1,4.00631,24.7268,5.9058,136.377,0.66342,0.66342,0.91896,0.921857,0.66342,0.66342
18,1396.92,1,3.80492,24.0743,7.03565,119.6,0.646622,0.646622,0.895692,1.02455,0.646622,0.646622
19,1384.93,1,3.8863,26.3433,6.03559,136.193,0.630249,0.630249,0.873012,0.998606,0.630249,0.630249
20,1373.08,1,4.11372,24.9168,6.20752,117.328,0.614291,0.614291,0.850907,0.995498,0.614291,0.614291
21,1366.2,1,4.09431,22.4518,6.34534,110.166,0.598737,0.598737,0.829362,1.05843,0.598737,0.598737
22,1344.7,1,3.93144,24.0612,5.81318,149.386,0.583577,0.583577,0.808362,1.03163,0.583577,0.583577
23,1350.01,1,3.87976,21.6874,4.97212,145.285,0.5688,0.5688,0.787951,1.0686,0.5688,0.5688
24,1329.08,1,3.81099,24.5562,5.21683,171.46,0.554398,0.554398,0.768,1.05169,0.554398,0.554398
25,1327.47,1,3.81616,23.181,4.82057,171.754,0.54036,0.54036,0.748554,1.05274,0.54036,0.54036
26,1306.26,1,3.77387,23.6179,4.81116,169.836,0.526678,0.526678,0.7296,1.08562,0.526678,0.526678
27,1300.42,1,3.7653,23.5202,4.40969,163.308,0.513342,0.513342,0.778335,1.17058,0.513342,0.513342
28,1288.3,1,3.91403,25.2591,4.22882,135.892,0.500344,0.500344,0.758627,1.15617,0.500344,0.500344
29,1278.5,1,4.02387,24.4634,4.26547,146.063,0.487675,0.487675,0.739418,1.1269,0.487675,0.487675
30,1264.42,1,4.07502,25.6447,4.40153,128.938,0.475327,0.475327,0.720695,1.09836,0.475327,0.475327
31,1256.14,1,4.20521,25.292,4.05001,118.226,0.463291,0.463291,0.705531,1.07055,0.463291,0.463291
32,1243.24,1,4.22058,24.8937,3.84169,107.963,0.45156,0.45156,0.687667,1.04345,0.45156,0.45156
33,1241.95,1,4.4842,24.8639,3.74223,86.9957,0.440127,0.440127,0.689878,1.01703,0.440127,0.440127
34,1234.36,1,4.3088,25.5907,4.07898,93.2399,0.428982,0.428982,0.693182,0.991273,0.428982,0.428982
35,1208.68,1,4.32238,23.9443,3.71724,103.463,0.41812,0.41812,0.67563,0.966174,0.41812,0.41812
36,1208.54,1,4.25435,23.7199,4.35958,95.2022,0.407533,0.407533,0.658523,0.94171,0.407533,0.407533
37,1206.2,1,4.40893,23.7427,4.52001,90.2228,0.397214,0.397214,0.641849,1.04181,0.397214,0.397214
38,1191.18,1,4.33149,23.2725,4.38098,90.4388,0.387157,0.387157,0.626069,1.06166,0.387157,0.387157
39,1177.03,1,4.41004,24.634,5.00331,100.614,0.377354,0.39317,0.610217,1.03477,0.377354,0.377354
40,1171.13,1,4.23536,24.8933,5.13584,99.4235,0.367799,0.383214,0.66812,1.00857,0.367799,0.367799
41,1167.53,1,4.28168,24.8962,4.927,100.61,0.358486,0.373511,0.699577,0.983036,0.358486,0.358486
42,1147.04,1,4.38259,24.9376,4.86907,104.965,0.349409,0.364054,0.681863,0.958145,0.349409,0.349409
