pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4.69188,0.00021978,-4,0,All
-3.45842,0.010989,-4.67327,0.00043956,-2.69887,0.010989,All
-1.77767,0.021978,-4.63213,0.000659341,-1.71616,0.021978,All
-1.76272,0.032967,-4.58532,0.000879121,-1.66593,0.032967,All
-1.66961,0.043956,-4.5637,0.0010989,-1.6052,0.043956,All
-1.56461,0.0549451,-4.54533,0.00131868,-1.55764,0.0549451,All
-1.44253,0.0659341,-4.52058,0.00153846,-1.44935,0.0659341,All
-1.35972,0.0769231,-4.51983,0.00175824,-1.37956,0.0769231,All
-1.35202,0.0879121,-4.48213,0.00197802,-1.31726,0.0879121,All
-1.32798,0.0989011,-4.48129,0.0021978,-1.30267,0.0989011,All
-1.32191,0.10989,-4.46219,0.00241758,-1.29636,0.10989,All
-1.3206,0.120879,-4.44536,0.00263736,-1.27251,0.120879,All
-1.11509,0.131868,-4.44215,0.00285714,-1.09837,0.131868,All
-0.98546,0.142857,-4.4382,0.00307692,-1.02277,0.142857,All
-0.938297,0.153846,-4.42725,0.0032967,-0.93933,0.153846,All
-0.795827,0.164835,-4.41414,0.00351648,-0.789151,0.164835,All
-0.679308,0.175824,-4.40413,0.00373626,-0.704314,0.175824,All
-0.672618,0.186813,-4.40025,0.00395604,-0.681971,0.186813,All
-0.671478,0.197802,-4.37803,0.00417582,-0.668535,0.197802,All
-0.665443,0.208791,-4.37499,0.0043956,-0.635346,0.208791,All
-0.607239,0.21978,-4.37157,0.00461538,-0.610884,0.21978,All
-0.599191,0.230769,-4.3695,0.00483516,-0.608545,0.230769,All
-0.557919,0.241758,-4.36323,0.00505495,-0.570208,0.241758,All
-0.548986,0.252747,-4.35832,0.00527473,-0.554795,0.252747,All
-0.538774,0.263736,-4.34886,0.00549451,-0.532175,0.263736,All
-0.504723,0.274725,-4.33927,0.00571429,-0.522366,0.274725,All
-0.475239,0.285714,-4.33598,0.00593407,-0.496443,0.285714,All
-0.450701,0.296703,-4.3352,0.00615385,-0.489377,0.296703,All
