simulations,OFV
500,963.389
1000,963.89
1500,963.638
2000,961.955
2500,962.67
3000,963.109
3500,962.678
4000,962.733
4500,963.121
5000,963.214
5500,963.112
6000,963.094
6500,962.622
7000,962.632
7500,962.408
8000,962.534
8500,962.756
9000,962.513
9500,962.293
10000,962.043
10500,961.984
11000,961.993
11500,961.95
12000,961.778
12500,961.905
13000,961.757
13500,961.609
14000,961.454
14500,961.477
15000,961.561
15500,961.56
16000,961.614
16500,961.348
17000,961.401
17500,961.46
18000,961.275
18500,961.398
19000,961.288
19500,961.217
20000,961.069
20500,960.838
21000,960.653
21500,960.715
22000,960.82
22500,960.82
23000,960.557
23500,960.375
24000,960.366
24500,960.402
25000,960.468
25500,960.481
26000,960.383
26500,960.16
27000,960.074
27500,960.117
28000,960.216
28500,960.192
29000,960.311
29500,960.361
30000,960.442
