simulations, -2LL
1000,595.539
2000,594.902
3000,594.693
4000,594.96
5000,595.215
6000,595.256
7000,595.61
8000,595.366
9000,594.693
10000,594.606
11000,594.704
12000,594.759
13000,594.872
14000,594.878
15000,594.86
16000,594.973
17000,595.146
18000,595.224
19000,595.26
20000,595.263
21000,595.3
22000,595.359
23000,595.364
24000,595.349
25000,595.367
26000,595.436
27000,595.482
28000,595.448
29000,595.449
30000,595.467
