iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2021.35,1,5.18207,8.64932,21.0128,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1995.79,1,3.85325,10.3972,22.2908,43.1283,2.92404,2.92404,0,1.46202,1.51147,1.5636,1.46202
3,1988.62,1,3.75024,13.1157,24.9171,69.2623,2.85,2.85,0,1.425,1.4732,1.52401,1.52482
4,1967.96,1,2.83525,16.2269,35.982,100.497,2.77784,2.77784,0,1.38892,1.4359,1.5368,1.48621
5,1964.84,1,3.02912,15.9347,47.8739,107.575,2.7075,2.7075,0,1.35375,1.39954,1.52315,1.44858
6,1958.67,1,2.99075,13.2824,40.0715,120.555,2.63894,2.63894,0,1.31947,1.45028,1.56055,1.4119
7,1937.87,1,2.58397,12.5772,50.3122,141.96,2.57212,2.57212,0,1.28606,1.41356,1.52103,1.37615
8,1924.74,1,2.43192,13.2933,54.0642,133.933,2.507,2.507,0,1.2535,1.39961,1.48252,1.37994
9,1929.18,1,2.38649,10.6953,59.5685,131.666,2.44352,2.44352,0,1.22176,1.52041,1.44498,1.43025
10,1917.3,1,1.91075,10.0051,53.7928,161.24,2.38165,2.38165,0,1.19082,1.62068,1.40839,1.39404
11,1904.29,1,2.24139,6.82748,67.5264,165.482,2.32134,2.32134,0,1.16067,1.57964,1.37273,1.35874
12,1887.55,1,2.34501,8.05878,62.3614,148.087,2.26257,2.26257,0,1.13128,1.53964,1.33798,1.32433
13,1883.21,1,2.53158,12.5332,53.7504,235.749,2.20528,2.20528,0,1.10264,1.54235,1.3041,1.35437
14,1869.72,1,2.28731,10.6577,57.2453,193.602,2.14944,2.14944,0,1.07472,1.64349,1.27108,1.32008
15,1850.93,1,1.98874,12.5905,50.4541,203.616,2.09501,2.09501,0,1.04751,1.60187,1.23889,1.28665
16,1851.8,1,2.07208,21.9581,52.8572,168.217,2.04197,2.04197,0,1.02098,1.56131,1.20752,1.25407
17,1828.62,1,2.10063,14.0067,42.5067,188.803,1.99026,1.99026,0,0.995131,1.57016,1.17695,1.22232
18,1824.61,1,2.24233,14.7848,39.4131,196.654,1.93987,1.93987,0,0.969933,1.5304,1.14715,1.34994
19,1800.3,1,2.60551,12.1351,41.2856,212.047,1.89075,1.89075,0,0.945374,1.49165,1.1181,1.31576
20,1793.1,1,2.60541,9.78152,42.2709,189.548,1.84287,1.84287,0,0.921437,1.45388,1.08979,1.28245
21,1791.29,1,2.74635,13.1054,44.7954,152.671,1.79621,1.79621,0,0.898105,1.41707,1.0622,1.24997
22,1765.08,1,2.82583,12.5367,34.3645,194.747,1.75073,1.75073,0,0.875365,1.38119,1.0353,1.21832
23,1768.96,1,2.73557,10.7472,30.2703,219.316,1.7064,1.7064,0,0.8532,1.52645,1.14991,1.18748
24,1751.42,1,2.68587,9.57357,33.1126,313.901,1.66319,1.66319,0,0.831597,1.52924,1.12079,1.15741
25,1739.61,1,3.1908,9.05377,28.7171,275.44,1.62108,1.62108,0,0.81054,1.49052,1.09241,1.1281
26,1730.24,1,3.32242,10.6455,30.129,256.95,1.58003,1.58003,0,0.790017,1.48243,1.06475,1.09954
27,1720.73,1,3.41168,9.56243,30.4939,208.088,1.54003,1.54003,0,0.770013,1.63031,1.03779,1.0717
