simulations, -2LL
1000,595.55
2000,595.157
3000,595.324
4000,595.582
5000,595.857
6000,595.74
7000,595.908
8000,595.938
9000,595.808
10000,595.9
11000,595.93
12000,595.948
13000,595.985
14000,596.044
15000,596.093
16000,596.046
17000,596.104
18000,596.115
19000,596.151
20000,596.143
21000,596.135
22000,596.146
23000,596.122
24000,596.12
25000,596.141
26000,596.114
27000,596.099
28000,595.85
29000,595.885
30000,595.927
