pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.0591,0.0218246,-3.03083,0.017409,-2.0367,0.0228431,All
-1.53408,0.0872985,-2.37265,0,-1.53509,0.0913723,All
-1.00906,0.480142,-1.71446,0.0348181,-1.03348,0.434018,All
-0.484045,0.392843,-1.05628,0.17409,-0.531872,0.434018,All
0.0409736,0.480142,-0.398095,0.53968,-0.0302612,0.456861,All
0.565992,0.349194,0.260088,0.609316,0.47135,0.434018,All
1.09101,0.0872985,0.918271,0.243726,0.972961,0.0685292,All
1.61603,0.0872985,1.57645,0.0348181,1.47457,0.0685292,All
2.14105,0.0654739,2.23464,0,1.97618,0.0913723,All
2.66607,0.0436492,2.89282,0.017409,2.47779,0.0913723,All
