iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1518.03,1,5.25947,6.10874,10.2532,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1494.68,1,4.9379,10.6636,31.0813,26.5136,0.974679,0.974679,0.382612,0.998761,1.46202,1.52784,1.46202,1.16962
3,1489.38,1,5.11037,9.37852,28.6345,25.203,0.95,0.95,0.55552,0.998761,1.425,1.48915,1.425,1.14
4,1473.24,1,4.69519,9.99285,26.7527,23.795,0.925945,0.925945,0.580257,0.998761,1.38892,1.53852,1.38892,1.11113
5,1463.47,1,4.25414,6.5164,35.6355,29.8198,0.9025,0.9025,0.735262,0.998761,1.35375,1.51446,1.35375,1.083
6,1456.47,1,4.31983,7.1587,36.7896,30.7004,0.879648,0.879648,0.822119,0.998761,1.31947,1.5465,1.31947,1.05558
7,1443.95,1,4.38624,7.56542,37.4762,30.8206,0.857375,0.857375,0.92553,0.998761,1.28606,1.50734,1.28606,1.02885
8,1420.57,1,4.75977,6.82886,32.3715,27.1542,0.835666,0.835666,0.324734,0.998761,1.2535,1.46917,1.2535,1.0028
9,1409.57,1,4.64188,5.45443,36.4006,30.1568,0.814506,0.814506,0.56629,0.998761,1.22176,1.43197,1.22176,0.977407
10,1394.08,1,5.20745,6.79006,31.5082,27.0112,0.793882,0.793882,0.212896,0.998761,1.19082,1.39571,1.19082,0.952659
11,1389.22,1,5.22691,6.72182,34.7416,28.9582,0.773781,0.773781,0.401029,0.998761,1.16067,1.36037,1.16067,0.928537
12,1376.26,1,5.25487,6.11237,31.183,26.6359,0.754188,0.754188,0.504156,0.998761,1.13128,1.32593,1.13128,0.905026
13,1371.51,1,5.38856,9.39727,29.7491,25.5829,0.735092,0.735092,0.580116,0.998761,1.10264,1.29236,1.10264,0.88211
14,1357.97,1,5.06406,7.76314,29.1973,25.0931,0.716479,0.716479,0.48552,0.998761,1.07472,1.33156,1.07472,0.859775
