simulations, -2LL
1000,525.198
2000,519.893
3000,518.096
4000,517.767
5000,517.668
6000,518.4
7000,519.347
8000,519.406
9000,519.424
10000,519.515
11000,519.371
12000,519.693
13000,519.527
14000,519.775
15000,519.79
16000,518.808
17000,518.936
18000,519.09
19000,519.255
20000,519.465
21000,519.422
22000,519.572
23000,519.548
24000,519.623
25000,519.542
26000,519.796
27000,519.746
28000,519.958
29000,520.058
30000,520.174
