pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.62529,0.0187369,-2.58942,0.0166376,-1.97019,0.022585,All
-1.01375,0.524632,-2.3309,0.0291158,-1.46284,0.0677551,All
-0.402209,0.562106,-2.07239,0.0457533,-0.955503,0.564626,All
0.209331,0.412211,-1.81387,0.0748691,-0.448161,0.496871,All
0.82087,0.0936843,-1.55536,0.141419,0.0591806,0.542041,All
1.43241,0.0187369,-1.29684,0.145579,0.566522,0.203265,All
2.04395,0.0749475,-1.03832,0.270361,1.07386,0.0451701,All
2.65549,0.0562106,-0.779809,0.307795,1.58121,0.0903402,All
3.26703,0,-0.521293,0.465852,2.08855,0.0677551,All
3.87857,0.0374737,-0.262777,0.432577,2.59589,0.0677551,All
,,-0.0042614,0.499127,,,All
,,0.254254,0.436736,,,All
,,0.51277,0.386824,,,All
,,0.771286,0.286998,,,All
,,1.0298,0.170535,,,All
,,1.28832,0.116463,,,All
,,1.54683,0.0582315,,,All
,,1.80535,0.0166376,,,All
,,2.06386,0.0249564,,,All
,,2.32238,0.0166376,,,All
,,2.5809,0.00831879,,,All
,,2.83941,0,,,All
,,3.09793,0,,,All
,,3.35644,0,,,All
,,3.61496,0,,,All
,,3.87348,0,,,All
,,4.13199,0.0124782,,,All
,,4.39051,0.00415939,,,All
,,4.64902,0.00415939,,,All
,,4.90754,0.00831879,,,All
,,5.16605,0.0124782,,,All
