pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.08442,0.372307,-2.76124,0.0188261,-1.19974,0.262497,All
-0.684324,0.400946,-2.53277,0.00941306,-0.850532,0.295309,All
-0.284228,0.801891,-2.30431,0.00941306,-0.501321,0.524993,All
0.115868,0.315029,-2.07585,0.0376522,-0.15211,0.689054,All
0.515964,0.429585,-1.84738,0.0564784,0.197101,0.328121,All
0.916059,0.257751,-1.61892,0.080011,0.546312,0.492181,All
1.31616,0.114556,-1.39046,0.117663,0.895522,0.295309,All
1.71625,0.028639,-1.16199,0.150609,1.24473,0.196872,All
2.11635,0,-0.93353,0.192968,1.59394,0.0328121,All
2.51644,0.028639,-0.705067,0.320044,1.94316,0.0328121,All
,,-0.476604,0.315338,,,All
,,-0.248141,0.433001,,,All
,,-0.0196778,0.522425,,,All
,,0.208785,0.597729,,,All
,,0.437248,0.484773,,,All
,,0.665712,0.409468,,,All
,,0.894175,0.268272,,,All
,,1.12264,0.155316,,,All
,,1.3511,0.0988372,,,All
,,1.57956,0.0376522,,,All
,,1.80803,0.0235327,,,All
,,2.03649,0.0282392,,,All
,,2.26495,0.00941306,,,All
,,2.49342,0,,,All
,,2.72188,0.00470653,,,All
,,2.95034,0.00470653,,,All
,,3.17881,0.0188261,,,All
,,3.40727,0.0235327,,,All
,,3.63573,0.0564784,,,All
,,3.8642,0.0188261,,,All
,,4.09266,0.0141196,,,All
