standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.57728,0.00142857,-2.86724,0.00142857,-2.71687,0.00142857,-2.85605,0.00142857,All
-2.53409,0.00285714,-2.80536,0.00285714,-2.65314,0.00285714,-2.80682,0.00285714,All
-2.48529,0.00428571,-2.80171,0.00428571,-2.63226,0.00428571,-2.74623,0.00428571,All
-2.41911,0.00571429,-2.72476,0.00571429,-2.37237,0.00571429,-2.72793,0.00571429,All
-2.37987,0.00714286,-2.63793,0.00714286,-2.25291,0.00714286,-2.69904,0.00714286,All
-2.37408,0.00857143,-2.6366,0.00857143,-2.14206,0.00857143,-2.63758,0.00857143,All
-2.35583,0.01,-2.63491,0.01,-2.08847,0.01,-2.63093,0.01,All
-2.3512,0.0114286,-2.60405,0.0114286,-2.0576,0.0114286,-2.62558,0.0114286,All
-2.34339,0.0128571,-2.59681,0.0128571,-2.05095,0.0128571,-2.58669,0.0128571,All
-2.3389,0.0142857,-2.59219,0.0142857,-2.02066,0.0142857,-2.54663,0.0142857,All
-2.33331,0.0157143,-2.5059,0.0157143,-1.96626,0.0157143,-2.44194,0.0157143,All
-2.30116,0.0171429,-2.42468,0.0171429,-1.95294,0.0171429,-2.43921,0.0171429,All
-2.28575,0.0185714,-2.38454,0.0185714,-1.9389,0.0185714,-2.42229,0.0185714,All
-2.25557,0.02,-2.28962,0.02,-1.937,0.02,-2.3677,0.02,All
-2.25045,0.0214286,-2.25178,0.0214286,-1.93222,0.0214286,-2.25413,0.0214286,All
-2.23748,0.0228571,-2.24426,0.0228571,-1.91851,0.0228571,-2.23403,0.0228571,All
-2.23265,0.0242857,-2.22608,0.0242857,-1.89285,0.0242857,-2.2188,0.0242857,All
-2.23235,0.0257143,-2.21204,0.0257143,-1.87899,0.0257143,-2.21182,0.0257143,All
-2.22816,0.0271429,-2.19703,0.0271429,-1.85575,0.0271429,-2.1642,0.0271429,All
-2.22688,0.0285714,-2.19122,0.0285714,-1.83381,0.0285714,-2.15704,0.0285714,All
-2.22474,0.03,-2.18175,0.03,-1.82926,0.03,-2.15303,0.03,All
-2.21721,0.0314286,-2.16458,0.0314286,-1.81308,0.0314286,-2.14446,0.0314286,All
-2.21428,0.0328571,-2.15502,0.0328571,-1.8083,0.0328571,-2.13448,0.0328571,All
-2.20677,0.0342857,-2.12283,0.0342857,-1.80486,0.0342857,-2.11868,0.0342857,All
-2.18372,0.0357143,-2.11957,0.0357143,-1.78845,0.0357143,-2.11544,0.0357143,All
-2.16296,0.0371429,-2.1141,0.0371429,-1.78299,0.0371429,-2.10996,0.0371429,All
-2.15633,0.0385714,-2.11318,0.0385714,-1.74724,0.0385714,-2.10378,0.0385714,All
-2.14965,0.04,-2.09996,0.04,-1.73257,0.04,-2.09171,0.04,All
-2.14617,0.0414286,-2.09163,0.0414286,-1.72898,0.0414286,-2.0844,0.0414286,All
-2.14203,0.0428571,-2.08761,0.0428571,-1.72432,0.0428571,-2.05187,0.0428571,All
-2.1395,0.0442857,-2.05132,0.0442857,-1.69964,0.0442857,-2.04926,0.0442857,All
-2.13849,0.0457143,-2.04651,0.0457143,-1.69641,0.0457143,-2.0447,0.0457143,All
-2.13443,0.0471429,-2.03203,0.0471429,-1.68976,0.0471429,-2.03701,0.0471429,All
-2.1221,0.0485714,-2.00923,0.0485714,-1.66645,0.0485714,-2.03313,0.0485714,All
-2.11811,0.05,-2.00401,0.05,-1.64167,0.05,-2.02179,0.05,All
-2.10131,0.0514286,-1.98428,0.0514286,-1.63111,0.0514286,-2.01168,0.0514286,All
-2.09923,0.0528571,-1.97486,0.0528571,-1.6291,0.0528571,-1.98886,0.0528571,All
-2.09888,0.0542857,-1.97087,0.0542857,-1.61277,0.0542857,-1.97018,0.0542857,All
-2.06442,0.0557143,-1.96194,0.0557143,-1.60984,0.0557143,-1.95459,0.0557143,All
