simulations, -2LL
1000,589.777
2000,589.573
3000,589.527
4000,589.361
5000,589.328
6000,589.418
7000,589.473
8000,589.508
9000,589.566
10000,589.571
11000,589.509
12000,589.397
13000,589.409
14000,589.352
15000,589.339
16000,589.349
17000,589.364
18000,589.393
19000,589.408
20000,589.367
21000,589.367
22000,589.399
23000,589.366
24000,589.368
25000,589.367
26000,589.405
27000,589.407
28000,589.399
29000,589.398
30000,589.405
