simulations,OFV
500,969.689
1000,970.059
1500,970.141
2000,970.008
2500,971.599
3000,972.463
3500,971.797
4000,972.135
4500,972.577
5000,972.908
5500,972.723
6000,972.3
6500,972.246
7000,971.335
7500,971.44
8000,971.731
8500,972.031
9000,971.724
9500,971.486
10000,971.02
10500,971.22
11000,971.282
11500,971.25
12000,970.747
12500,970.529
13000,970.496
13500,970.507
14000,970.443
14500,970.451
15000,970.409
15500,970.273
16000,970.263
16500,970.349
17000,970.449
17500,970.198
18000,970.327
18500,970.47
19000,970.471
19500,970.394
20000,970.479
20500,970.513
21000,970.578
21500,970.677
22000,970.673
22500,970.705
23000,970.735
23500,970.691
24000,970.776
24500,970.774
25000,970.917
25500,970.962
26000,970.998
26500,971.062
27000,971.049
27500,971.011
28000,971.16
28500,971.202
29000,971.26
29500,971.352
30000,971.404
