Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
0.0378344,0.0394511,0.00361034,-0.0892436,-0.061806,-0.0398614,-0.157989,0.128992,0.0208735,-0.0892436,-0.104082,-0.0460443,-0.157989,0.0604757,-0.0679105,0.0378344,0.0542193,2.90895e-05
0.0669556,0.044737,0.00371193,-0.0788733,-0.0507956,-0.0347573,-0.148038,0.155052,0.0211562,-0.0788733,-0.0738987,-0.0376402,-0.148038,0.0588202,-0.0637895,0.0669556,0.0585487,0.00246752
0.0960768,0.048356,0.00381352,-0.0685029,-0.0408816,-0.0296532,-0.138087,0.172716,0.0214388,-0.0685029,-0.0399098,-0.029236,-0.138087,0.0538652,-0.0596685,0.0960768,0.0627105,0.00490595
0.125198,0.0500554,0.00391511,-0.0581326,-0.031649,-0.0245491,-0.128135,0.178954,0.0217215,-0.0581326,-0.00530494,-0.0208319,-0.128135,0.0447337,-0.0555475,0.125198,0.0662955,0.00734437
0.154319,0.0499474,0.0040167,-0.0477622,-0.0227956,-0.019445,-0.118184,0.181851,0.0220042,-0.0477622,0.0264124,-0.0124277,-0.118184,0.0343966,-0.0514265,0.154319,0.0690945,0.0097828
0.18344,0.0475287,0.00411828,-0.0373919,-0.0139003,-0.0143409,-0.108233,0.166917,0.0222869,-0.0373919,0.0523021,-0.0040236,-0.108233,0.0179555,-0.0473055,0.18344,0.0706377,0.0122212
0.212562,0.0426544,0.00421987,-0.0270215,-0.00476651,-0.00923677,-0.0982818,0.145549,0.0225696,-0.0270215,0.0717011,0.00438054,-0.0982818,-0.000598483,-0.0431845,0.212562,0.0706001,0.0146597
0.241683,0.0353341,0.00432146,-0.0166511,0.00507968,-0.00413267,-0.0883305,0.110427,0.0228523,-0.0166511,0.0777843,0.0127847,-0.0883305,-0.0236268,-0.0390635,0.241683,0.0687972,0.0170981
0.270804,0.0259741,0.00442305,-0.00628079,0.0152177,0.000971433,-0.0783793,0.0594935,0.023135,-0.00628079,0.0762236,0.0211888,-0.0783793,-0.05137,-0.0349425,0.270804,0.0653711,0.0195365
0.299925,0.0150836,0.00452463,0.00408956,0.0253152,0.00607554,-0.068428,0.0022666,0.0234177,0.00408956,0.0674753,0.029593,-0.068428,-0.0801232,-0.0308215,0.299925,0.0605043,0.0219749
0.329047,0.0034942,0.00462622,0.0144599,0.0347584,0.0111796,-0.0584768,-0.0595567,0.0237004,0.0144599,0.0559424,0.0379971,-0.0584768,-0.107876,-0.0267005,0.329047,0.0547062,0.0244134
0.358168,-0.00825114,0.00472781,0.0248303,0.0431741,0.0162837,-0.0485256,-0.114772,0.023983,0.0248303,0.0449337,0.0464013,-0.0485256,-0.126894,-0.0225795,0.358168,0.0481356,0.0268518
0.387289,-0.0195118,0.0048294,0.0352006,0.0505354,0.0213878,-0.0385743,-0.169957,0.0242657,0.0352006,0.0364718,0.0548054,-0.0385743,-0.145878,-0.0184585,0.387289,0.0411831,0.0292902
0.41641,-0.0293052,0.00493099,0.045571,0.0563471,0.0264919,-0.0286231,-0.208232,0.0245484,0.045571,0.0319365,0.0632096,-0.0286231,-0.151133,-0.0143375,0.41641,0.034183,0.0317287
0.445531,-0.0374088,0.00503257,0.0559413,0.0613469,0.0315961,-0.0186719,-0.227613,0.0248311,0.0559413,0.0289848,0.0716137,-0.0186719,-0.142779,-0.0102165,0.445531,0.0274024,0.0341671
0.474653,-0.0436518,0.00513416,0.0663117,0.0659471,0.0367002,-0.00872062,-0.222215,0.0251138,0.0663117,0.0259084,0.0800179,-0.00872062,-0.117661,-0.00609545,0.474653,0.0210389,0.0366055
0.503774,-0.0463687,0.00523575,0.0766821,0.0705915,0.0418043,0.00123062,-0.188133,0.0253965,0.0766821,0.0211008,0.088422,0.00123062,-0.074936,-0.00197444,0.503774,0.0156226,0.0390439
0.532895,-0.0465764,0.00533734,0.0870524,0.0754253,0.0469084,0.0111819,-0.132495,0.0256792,0.0870524,0.0146185,0.0968262,0.0111819,-0.0248728,0.00214656,0.532895,0.0110642,0.0414824
0.562016,-0.0444849,0.00543893,0.0974228,0.0803558,0.0520125,0.0211331,-0.0637062,0.0259619,0.0974228,0.00796652,0.10523,0.0211331,0.0203406,0.00626757,0.562016,0.0074426,0.0439208
0.591137,-0.0403356,0.00554051,0.107793,0.0852955,0.0571166,0.0310843,0.00956177,0.0262446,0.107793,0.00282673,0.113634,0.0310843,0.0487328,0.0103886,0.591137,0.0049274,0.0463592
0.620259,-0.0342502,0.0056421,0.118163,0.0901731,0.0622207,0.0410356,0.0806943,0.0265273,0.118163,8.78235e-06,0.122039,0.0410356,0.0525822,0.0145096,0.620259,0.00422251,0.0487977
0.64938,-0.0274938,0.00574369,0.128534,0.0948813,0.0673248,0.0509868,0.148647,0.0268099,0.128534,0.00172277,0.130443,0.0509868,0.0380485,0.0186306,0.64938,0.00430768,0.0512361
0.678501,-0.0207374,0.00584528,0.138904,0.099338,0.0724289,0.060938,0.213354,0.0270926,0.138904,0.00913986,0.138847,0.060938,0.0142128,0.0227516,0.678501,0.00439285,0.0536745
0.707622,-0.0136914,0.00594686,0.149275,0.10349,0.077533,0.0708893,0.275096,0.0273753,0.149275,0.0222426,0.147251,0.0708893,-0.00765965,0.0268726,0.707622,0.00673217,0.0561129
0.736744,-0.0065299,0.00604845,0.159645,0.107269,0.0826371,0.0808405,0.334878,0.027658,0.159645,0.0406223,0.155655,0.0808405,-0.0241855,0.0309936,0.736744,0.00996983,0.0585514
0.765865,0.000182689,0.00615004,0.170015,0.110637,0.0877412,0.0907918,0.38962,0.0279407,0.170015,0.0633907,0.164059,0.0907918,-0.0242894,0.0351146,0.765865,0.0141258,0.0609898
0.794986,0.00562944,0.00625163,0.180386,0.113437,0.0928453,0.100743,0.4387,0.0282234,0.180386,0.0904549,0.172463,0.100743,-0.0160025,0.0392356,0.794986,0.0201973,0.0634282
0.824107,0.00964682,0.00635322,0.190756,0.115943,0.0979494,0.110694,0.477566,0.0285061,0.190756,0.119207,0.180868,0.110694,0.00144179,0.0433566,0.824107,0.0277936,0.0658667
0.853228,0.0129817,0.0064548,0.201126,0.117728,0.103053,0.120645,0.507486,0.0287888,0.201126,0.150945,0.189272,0.120645,0.0233851,0.0474776,0.853228,0.0360207,0.0683051
0.88235,0.0153453,0.00655639,0.211497,0.118996,0.108158,0.130597,0.520554,0.0290715,0.211497,0.183959,0.197676,0.130597,0.0489609,0.0515986,0.88235,0.0450694,0.0707435
0.911471,0.0157891,0.00665798,0.221867,0.119659,0.113262,0.140548,0.516305,0.0293541,0.221867,0.218209,0.20608,0.140548,0.0744853,0.0557197,0.911471,0.0551064,0.0731819
0.940592,0.0162329,0.00675957,0.232237,0.119946,0.118366,0.150499,0.491179,0.0296368,0.232237,0.253135,0.214484,0.150499,0.0970814,0.0598407,0.940592,0.0651434,0.0756204
0.969713,0.0166766,0.00686115,0.242608,0.119776,0.12347,0.16045,0.443142,0.0299195,0.242608,0.288705,0.222888,0.16045,0.114132,0.0639617,0.969713,0.0751803,0.0780588
0.998834,0.0171204,0.00696274,0.252978,0.119335,0.128574,0.170402,0.370484,0.0302022,0.252978,0.324498,0.231293,0.170402,0.123404,0.0680827,0.998834,0.0852173,0.0804972
1.02796,0.0167258,0.00706433,0.263348,0.118699,0.133678,0.180353,0.275719,0.0304849,0.263348,0.359854,0.239697,0.180353,0.124731,0.0722037,1.02796,0.0950632,0.0829356
1.05708,0.0156089,0.00716592,0.273719,0.118295,0.138782,0.190304,0.16901,0.0307676,0.273719,0.391372,0.248101,0.190304,0.121232,0.0763247,1.05708,0.103265,0.0853741
1.0862,0.0144439,0.00726751,0.284089,0.11789,0.143886,0.200255,0.0548258,0.0310503,0.284089,0.422891,0.256505,0.200255,0.113486,0.0804457,1.0862,0.111151,0.0878125
1.11532,0.0132788,0.00736909,0.29446,0.117486,0.14899,0.210207,-0.0561139,0.031333,0.29446,0.45441,0.264909,0.210207,0.103286,0.0845667,1.11532,0.119036,0.0902509
1.14444,0.0121182,0.00747068,0.30483,0.117081,0.154095,0.220158,-0.167054,0.0316157,0.30483,0.485929,0.273313,0.220158,0.0930872,0.0886877,1.14444,0.126749,0.0926894
1.17356,0.0112658,0.00757227,0.3152,0.116677,0.159199,0.230109,-0.261762,0.0318983,0.3152,0.517447,0.281717,0.230109,0.0840083,0.0928087,1.17356,0.130748,0.0951278
1.20268,0.0104477,0.00767386,0.325571,0.116272,0.164303,0.24006,-0.336447,0.032181,0.325571,0.548966,0.290122,0.24006,0.0777135,0.0969297,1.20268,0.13453,0.0975662
1.2318,0.0107773,0.00777545,0.335941,0.115867,0.169407,0.250012,-0.378753,0.0324637,0.335941,0.580485,0.298526,0.250012,0.0769812,0.101051,1.2318,0.133404,0.100005
1.26093,0.0114523,0.00787703,0.346311,0.115898,0.174511,0.259963,-0.403575,0.0327464,0.346311,0.609744,0.30693,0.259963,0.0793194,0.105172,1.26093,0.130811,0.102443
1.29005,0.0121273,0.00797862,0.356682,0.118104,0.179615,0.269914,-0.398464,0.0330291,0.356682,0.627711,0.315334,0.269914,0.0867336,0.109293,1.29005,0.128219,0.104882
1.31917,0.0128023,0.00808021,0.367052,0.120311,0.184719,0.279865,-0.376597,0.0333118,0.367052,0.645678,0.323738,0.279865,0.0968187,0.113414,1.31917,0.125626,0.10732
1.34829,0.0151279,0.0081818,0.377422,0.122517,0.189823,0.289817,-0.335229,0.0335945,0.377422,0.663646,0.332142,0.289817,0.109643,0.117535,1.34829,0.117364,0.109758
1.37741,0.0183665,0.00828338,0.387793,0.124723,0.194927,0.299768,-0.283279,0.0338772,0.387793,0.681613,0.340546,0.299768,0.123702,0.121656,1.37741,0.106131,0.112197
1.40653,0.0238443,0.00838497,0.398163,0.129655,0.200031,0.309719,-0.224689,0.0341599,0.398163,0.687893,0.348951,0.309719,0.138168,0.125777,1.40653,0.0881459,0.114635
1.43565,0.0293221,0.00848656,0.408533,0.135044,0.205136,0.31967,-0.160337,0.0344425,0.408533,0.692215,0.357355,0.31967,0.152471,0.129898,1.43565,0.0701611,0.117074
1.46477,0.0347999,0.00858815,0.418904,0.140433,0.21024,0.329621,-0.0969547,0.0347252,0.418904,0.696537,0.365759,0.329621,0.164761,0.134019,1.46477,0.0521762,0.119512
1.4939,0.0449287,0.00868974,0.429274,0.148555,0.215344,0.339573,-0.0348541,0.0350079,0.429274,0.689773,0.374163,0.339573,0.176181,0.13814,1.4939,0.0212812,0.12195
1.52302,0.0576406,0.00879132,0.439645,0.157645,0.220448,0.349524,0.0181494,0.0352906,0.439645,0.679085,0.382567,0.349524,0.184,0.142261,1.52302,-0.0165763,0.124389
1.55214,0.0703524,0.00889291,0.450015,0.166734,0.225552,0.359475,0.0556943,0.0355733,0.450015,0.668396,0.390971,0.359475,0.186771,0.146382,1.55214,-0.0544338,0.126827
1.58126,0.0830643,0.0089945,0.460385,0.177352,0.230656,0.369426,0.0799432,0.035856,0.460385,0.651674,0.399375,0.369426,0.185388,0.150503,1.58126,-0.0922913,0.129266
1.61038,0.0957761,0.00909609,0.470756,0.189778,0.23576,0.379378,0.097515,0.0361387,0.470756,0.627815,0.40778,0.379378,0.182095,0.154624,1.61038,-0.130149,0.131704
1.6395,0.108488,0.00919768,0.481126,0.203914,0.240864,0.389329,0.0855259,0.0364214,0.481126,0.5973,0.416184,0.389329,0.170352,0.158745,1.6395,-0.168006,0.134143
