iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1417.81,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1401.31,1,5.26686,23.7875,8.47586,29.3961,0.974679,0.974679,1.03277,0.974679,0.998761,0.974679,0.974679
3,1389.6,1,5.60815,23.2061,7.71086,29.0275,0.95,0.95,1.00662,0.95,0.998761,0.95,0.95
4,1375.53,1,5.32285,23.4065,8.30049,29.3363,0.925945,0.925945,0.988944,0.925945,0.998761,0.925945,0.925945
5,1365.63,1,5.0197,24.7836,6.51233,30.9748,0.9025,0.9025,0.963904,0.9025,0.998761,0.9025,0.9025
6,1351.85,1,5.02991,23.822,6.33701,29.7982,0.879648,0.879648,0.939497,0.879648,0.998761,0.879648,0.879648
7,1342.23,1,5.24116,23.4664,6.24711,29.2274,0.857375,0.857375,0.958401,0.857375,0.998761,0.857375,0.857375
8,1322.01,1,5.34232,25.4934,5.62968,31.4286,0.835666,0.835666,0.934134,0.835666,0.998761,0.835666,0.835666
9,1323.02,1,5.37072,30.8453,5.41747,38.0544,0.814506,0.814506,0.934814,0.814506,0.998761,0.814506,0.814506
10,1311.54,1,5.32903,29.8388,6.15885,36.7921,0.793882,0.793882,0.911144,0.793882,0.998761,0.793882,0.793882
11,1299.83,1,5.40241,26.7557,5.55565,32.7918,0.773781,0.773781,0.918996,0.773781,0.998761,0.773781,0.773781
12,1289.33,1,5.42399,24.4038,5.54308,30.0037,0.754188,0.754188,0.958152,0.754188,0.998761,0.754188,0.754188
13,1292.45,1,5.70121,25.7786,7.69916,31.5115,0.735092,0.735092,1.03097,0.735092,0.998761,0.735092,0.735092
14,1277.5,1,5.42911,27.4901,6.97358,33.5327,0.716479,0.716479,1.22031,0.716479,0.998761,0.716479,0.716479
15,1262.68,1,5.46688,27.2577,6.83019,33.3139,0.698337,0.698337,1.30685,0.698337,0.998761,0.698337,0.698337
16,1259.84,1,5.4917,24.1776,8.20439,29.5915,0.680655,0.680655,1.29312,0.680655,0.998761,0.680655,0.680655
17,1244.14,1,5.42659,25.0791,7.70453,30.8172,0.66342,0.66342,1.26472,0.66342,0.998761,0.66342,0.66342
18,1229.8,1,5.72193,24.2817,8.74107,29.8342,0.646622,0.646622,1.2327,0.646622,0.998761,0.646622,0.646622
19,1222.31,1,5.77195,23.3373,10.1329,28.4694,0.630249,0.630249,1.38937,0.630249,0.998761,0.630249,0.630249
20,1215.29,1,5.78054,22.466,11.4067,27.4543,0.614291,0.614291,1.41875,0.614291,0.998761,0.614291,0.614291
21,1213.17,1,5.62065,21.6953,14.8092,26.656,0.598737,0.598737,1.43721,0.598737,0.998761,0.598737,0.598737
22,1200.05,1,5.90542,22.4591,11.9093,27.7089,0.583577,0.58877,1.4359,0.586478,0.998761,0.583577,0.583577
23,1195.24,1,5.52491,22.2776,8.28413,27.6281,0.5688,0.573862,1.56583,0.571628,0.998761,0.5688,0.5688
24,1164.24,1,5.45694,23.1802,4.9665,28.6464,0.554398,0.559332,1.52618,0.557154,0.998761,0.554398,0.554398
25,1163,1,5.42545,23.851,4.73433,29.3695,0.54036,0.545169,1.48754,0.543047,0.998761,0.54036,0.54036
26,1148.23,1,5.48949,23.6379,6.00347,29.2591,0.526678,0.531365,1.44987,0.529297,0.998761,0.526678,0.526678
27,1148.65,1,5.52739,23.574,8.19127,29.1994,0.513342,0.51791,1.41316,0.515895,0.998761,0.513342,0.513342
28,1135.1,1,5.60123,22.8713,8.19749,28.1767,0.500344,0.504797,1.41224,0.502832,0.998761,0.500344,0.500344
29,1121.27,1,5.76918,23.3575,9.04863,28.6196,0.487675,0.492015,1.40792,0.4901,0.998761,0.487675,0.487675
30,1109.43,1,5.79535,23.2744,7.42842,28.3408,0.475327,0.479557,1.37227,0.47769,0.998761,0.475327,0.475327
31,1110.16,1,5.55078,22.6456,7.147,27.3729,0.463291,0.467414,1.33753,0.465595,0.998761,0.463291,0.463291
32,1093.29,1,5.51334,22.3063,6.32544,27.1272,0.45156,0.455579,1.30366,0.453806,0.998761,0.45156,0.45156
33,1084.46,1,5.64054,22.9649,4.81169,27.9566,0.440127,0.444044,1.27065,0.442315,0.998761,0.440127,0.440127
34,1072.18,1,5.38338,22.8552,4.0361,27.7956,0.428982,0.438263,1.23848,0.43469,0.998761,0.428982,0.428982
35,1056.87,1,5.41531,22.1989,3.86252,26.8357,0.41812,0.427166,1.20712,0.423683,0.998761,0.41812,0.41812
36,1045.06,1,5.51254,22.9466,5.20104,27.7169,0.407533,0.41635,1.17655,0.412955,0.998761,0.407533,0.407533
37,1039.76,1,5.48143,23.9041,4.72285,28.8052,0.397214,0.405807,1.14676,0.402499,0.998761,0.397214,0.397214
38,1030.45,1,5.57036,24.9087,4.86249,30.0142,0.387157,0.420853,1.11773,0.419012,0.998761,0.387157,0.387157
39,1032.09,1,5.57105,24.3352,5.58711,29.4542,0.377354,0.429689,1.12765,0.430013,0.998761,0.377354,0.377354
40,1023.65,1,5.59654,23.3692,5.11095,28.1845,0.367799,0.418809,1.16095,0.419124,0.998761,0.367799,0.367799
41,1022.28,1,5.57667,22.595,5.84102,27.2721,0.358486,0.408205,1.233,0.408512,0.998761,0.358486,0.358486
42,1006.35,1,5.59557,21.8593,5.43937,26.3962,0.349409,0.397869,1.32673,0.398168,0.998761,0.349409,0.349409
43,1009.89,1,5.46035,22.4395,5.62866,27.0878,0.340562,0.390406,1.57923,0.390664,0.998761,0.340562,0.340562
44,994.532,1,5.65859,22.8133,6.74734,27.7277,0.331938,0.381975,1.53924,0.380772,0.998761,0.331938,0.331938
45,995.029,1,5.66039,21.6829,6.77475,26.3388,0.323534,0.372303,1.59169,0.371131,0.998761,0.323534,0.323534
46,982.918,1,5.55149,21.7665,4.56886,26.5522,0.315341,0.363045,1.55138,0.365896,0.998761,0.315341,0.315341
