iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1516.52,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1497.49,1,5.32657,27.8476,12.8768,52.9788,0.974679,0.974679,1.11811,0.993897,0.974679,0.974679
3,1477.1,1,5.13903,23.387,11.5192,69.8746,0.95,0.95,1.09656,0.97732,0.95,0.95
4,1469.75,1,4.48962,22.1168,13.1802,72.956,0.925945,0.925945,1.06879,0.952573,0.925945,0.925945
5,1455.25,1,4.46776,23.4823,10.7163,84.4829,0.9025,0.9025,1.04173,0.994332,0.9025,0.9025
6,1442.68,1,4.61912,22.2809,7.73888,86.0467,0.879648,0.879648,1.04967,0.973937,0.879648,0.879648
7,1437.69,1,4.39942,23.0475,6.89828,87.7078,0.857375,0.857375,1.0611,0.949276,0.857375,0.857375
8,1417.31,1,4.52181,20.7878,5.72558,76.3854,0.835666,0.835666,1.03423,0.980973,0.835666,0.835666
9,1420.15,1,4.27018,20.3506,4.66907,78.3017,0.814506,0.814506,1.03919,1.05834,0.814506,0.814506
10,1405.17,1,3.96563,22.5777,4.60499,101.927,0.793882,0.793882,1.01287,1.03154,0.793882,0.793882
11,1395.4,1,4.38014,21.6091,4.41572,98.7545,0.773781,0.773781,0.987226,1.14276,0.773781,0.773781
12,1388.88,1,4.24367,21.7485,4.75897,86.0686,0.754188,0.754188,0.962229,1.18237,0.754188,0.754188
13,1386.58,1,4.17914,21.8026,4.47689,105.787,0.735092,0.735092,0.96374,1.16248,0.735092,0.735092
14,1366.27,1,4.09995,22.2028,4.13731,106.037,0.716479,0.716479,0.939338,1.13305,0.716479,0.716479
15,1349.88,1,4.08482,21.7959,4.12545,95.1389,0.698337,0.698337,0.915553,1.10436,0.698337,0.698337
16,1343.4,1,4.44468,22.2156,4.45927,72.0605,0.680655,0.680655,0.892371,1.07639,0.680655,0.680655
17,1327.24,1,4.581,20.8466,3.90862,74.4404,0.66342,0.66342,0.869775,1.04914,0.66342,0.66342
18,1331.05,1,4.53791,20.1307,4.05006,63.9807,0.646622,0.646622,0.847752,1.11882,0.646622,0.646622
19,1322.91,1,4.37783,21.3725,4.35244,63.4009,0.630249,0.630249,0.933775,1.11439,0.630249,0.630249
20,1312.14,1,4.5808,20.9452,4.34837,59.8428,0.614291,0.614291,0.910132,1.09064,0.614291,0.614291
21,1299.19,1,4.66505,19.9366,4.83289,54.8387,0.598737,0.598737,0.887087,1.06302,0.598737,0.598737
22,1283.74,1,5.09601,20.965,4.3433,49.2898,0.583577,0.583577,0.864625,1.0361,0.583577,0.583577
23,1285.18,1,4.61226,19.3441,3.90645,48.7031,0.5688,0.5688,0.896135,1.00987,0.5688,0.5688
24,1269.8,1,4.69699,18.9275,3.25398,71.4241,0.554398,0.554398,0.896567,1.1256,0.554398,0.554398
25,1261.55,1,4.73603,19.9121,3.18625,72.4461,0.54036,0.54036,0.873866,1.0971,0.54036,0.54036
26,1250.91,1,4.57821,20.1207,2.90921,70.02,0.526678,0.526678,0.851739,1.06932,0.526678,0.526678
27,1242.71,1,4.42622,20.1414,3.04783,95.0421,0.513342,0.513342,0.833483,1.04224,0.513342,0.513342
28,1232.05,1,4.54583,21.6484,2.72134,74.7678,0.500344,0.500344,0.812378,1.12389,0.500344,0.500344
29,1233.01,1,4.62763,20.9494,2.49609,63.1912,0.487675,0.487675,0.791808,1.27703,0.487675,0.487675
30,1217.76,1,4.59071,21.853,2.58067,63.9839,0.475327,0.475327,0.771759,1.2447,0.475327,0.475327
31,1216.98,1,4.62028,22.734,2.16869,72.0418,0.463291,0.463291,0.752218,1.21739,0.463291,0.463291
32,1205.34,1,4.73206,22.1483,1.933,50.7404,0.45156,0.45156,0.733171,1.28903,0.45156,0.45156
33,1206.16,1,4.89707,22.3139,1.97838,51.6824,0.440127,0.440127,0.798427,1.42832,0.440127,0.440127
34,1197.3,1,4.72444,23.3541,2.02905,42.1149,0.428982,0.428982,0.883759,1.39215,0.428982,0.428982
35,1192.68,1,4.8592,23.3709,1.55709,39.3701,0.41812,0.41812,0.904026,1.3569,0.41812,0.41812
36,1185.77,1,4.69613,22.2251,1.91137,37.55,0.407533,0.407533,0.901266,1.32254,0.407533,0.407533
37,1185.91,1,4.79029,22.6309,1.89309,36.3008,0.397214,0.397214,0.925571,1.28906,0.397214,0.397214
38,1170.06,1,4.6948,21.8151,1.77867,34.1645,0.387157,0.387157,0.902135,1.31773,0.387157,0.387157
39,1163.66,1,4.83587,21.648,1.8857,37.3438,0.377354,0.377354,0.879292,1.28437,0.377354,0.377354
40,1152.07,1,4.80198,20.7817,1.6934,31.3432,0.367799,0.367799,0.857028,1.25185,0.367799,0.367799
41,1150.68,1,4.82244,20.7225,2.06259,32.5097,0.358486,0.358486,0.837626,1.22015,0.358486,0.358486
42,1142.17,1,4.9573,20.2551,2.30034,30.1412,0.349409,0.349409,0.816417,1.18925,0.349409,0.349409
43,1131.4,1,5.06181,20.4659,2.58403,27.5574,0.340562,0.340562,0.795744,1.15914,0.340562,0.340562
44,1122.28,1,4.9743,20.766,2.91945,29.0887,0.331938,0.331938,0.775596,1.12979,0.331938,0.331938
45,1123.77,1,4.99334,21.0481,2.88111,28.9373,0.323534,0.323534,0.755957,1.10119,0.323534,0.323534
46,1117.33,1,5.04984,20.7614,2.93873,28.579,0.31825,0.315341,0.736816,1.0733,0.315341,0.315341
47,1112.73,1,5.10085,20.9681,2.85265,26.3415,0.310192,0.307357,0.734528,1.04613,0.307357,0.307357
48,1106.15,1,5.10959,19.7668,2.77998,23.8919,0.302337,0.299574,0.750438,1.01964,0.299574,0.299574
