time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.0469434,1,0.0684154,1,0.0286334,8.00822,-0.0424017,4.1917,-0.0551263,8.00822,-0.071523,All
1.05006,0.0422918,1.05006,0.0614652,1.05006,0.0243142,8.25834,-0.0587324,4.41749,-0.0341291,8.25834,-0.0852484,All
1.10263,0.0374072,1.10263,0.054167,1.10263,0.0197788,8.51627,-0.0646477,4.65544,-0.0120789,8.51627,-0.089641,All
1.15782,0.0322782,1.15782,0.0465034,1.15782,0.0150164,8.59347,-0.0656306,4.90621,0.00409396,8.59347,-0.0902518,All
1.21,0.0274297,1.21,0.0392591,1.21,0.0105145,8.78226,-0.0664531,5.17049,0.0162144,8.78226,-0.0903311,All
1.21578,0.0268924,1.21578,0.0384563,1.21578,0.0100156,9.05655,-0.0631388,5.26315,0.0194357,9.05655,-0.0864082,All
1.27664,0.0212369,1.27664,0.0300063,1.27664,0.00476442,9.17873,-0.0611939,5.44901,0.0252359,9.17873,-0.0842361,All
1.34055,0.0152984,1.34055,0.0211333,1.34055,-0.000749612,9.33941,-0.0586336,5.74252,0.029751,9.33941,-0.0813773,All
1.40766,0.0090626,1.40766,0.0118161,1.40766,-0.00653968,9.6311,-0.0537358,6.05185,0.0311783,9.6311,-0.0759623,All
1.42,0.00791592,1.42,0.0101028,1.42,-0.0076044,9.76398,-0.0514711,6.3346,0.0292052,9.76398,-0.0734727,All
1.47813,0.00251463,1.47813,0.00203246,1.47813,-0.0126196,9.93191,-0.04857,6.37783,0.028558,9.93191,-0.0703069,All
1.55212,-0.00436114,1.55212,-0.00824091,1.55212,-0.0190039,10.2421,-0.0432111,6.72138,0.0234149,10.2421,-0.0644589,All
1.62982,-0.00719043,1.62982,-0.0173276,1.62982,-0.021765,10.3492,-0.0413605,7.08344,0.0171917,10.3492,-0.0624394,All
1.63,-0.00719016,1.63,-0.017346,1.63,-0.0217652,10.562,-0.0377121,7.40605,0.0108699,10.562,-0.0584616,All
1.71141,-0.00706577,1.71141,-0.0256698,1.71141,-0.0218845,10.8919,-0.0324311,7.46499,0.00977445,10.8919,-0.0527352,All
1.79708,-0.00693487,1.79708,-0.0344297,1.79708,-0.02201,10.9345,-0.0317971,7.8671,0.00354085,10.9345,-0.0520481,All
1.84,-0.0068693,1.84,-0.0388182,1.84,-0.0220729,11.2321,-0.0273692,8.29087,0.000612947,11.2321,-0.0472495,All
1.88704,-0.00679742,1.88704,-0.0436281,1.88704,-0.0221418,11.5197,-0.0240699,8.47749,0.00057856,11.5197,-0.043661,All
1.98151,-0.00665309,1.98151,-0.0532869,1.98151,-0.0222801,11.5829,-0.0233755,8.73746,0.000914882,11.5829,-0.0429051,All
2.05,-0.00640094,2.05,-0.0539804,2.05,-0.0221959,11.9446,-0.0193956,9.20811,0.0047068,11.9446,-0.0385733,All
2.0807,-0.00626348,2.0807,-0.0532451,2.0807,-0.0221275,12.105,-0.0176315,9.54894,0.00918273,12.105,-0.0366532,All
2.18486,-0.00579707,2.18486,-0.0507505,2.18486,-0.0218956,12.3177,-0.0158615,9.70412,0.0113944,12.3177,-0.034717,All
2.26,-0.00546061,2.26,-0.0489509,2.26,-0.0217283,12.6903,-0.0138689,10.2268,0.0202023,12.6903,-0.0325124,All
2.29423,-0.00530732,2.29423,-0.048131,2.29423,-0.0216521,12.7024,-0.0138038,10.6204,0.0274331,12.7024,-0.0324404,All
2.40908,-0.00479306,2.40908,-0.0453804,2.40908,-0.0213963,13.0991,-0.0116819,10.7777,0.0303706,13.0991,-0.0300927,All
2.47,-0.00452027,2.47,-0.0439213,2.47,-0.0212607,13.2755,-0.0107386,11.3583,0.0404726,13.2755,-0.0290491,All
2.52968,-0.00425305,2.52968,-0.042492,2.52968,-0.0211278,13.5083,-0.0094937,11.6918,0.045661,13.5083,-0.0276717,All
2.65631,-0.003686,2.65631,-0.0394591,2.65631,-0.0208458,13.8608,-0.00881071,11.9701,0.0490074,13.8608,-0.0268813,All
2.68,-0.00357993,2.68,-0.0388918,2.68,-0.0207931,13.9302,-0.00874976,12.6149,0.0545045,13.9302,-0.026805,All
2.78929,-0.00309057,2.78929,-0.0362744,2.78929,-0.0205497,14.3652,-0.00836771,12.7633,0.0554746,14.3652,-0.0263265,All
2.89,-0.0026396,2.89,-0.0338622,2.89,-0.0203255,14.446,-0.00829678,13.2944,0.0567856,14.446,-0.0262377,All
2.92892,-0.00246534,2.92892,-0.0329302,2.92892,-0.0202388,14.8139,-0.00915969,13.8347,0.0568632,14.8139,-0.0271325,All
3.07554,-0.0018088,3.07554,-0.0294186,3.07554,-0.0199123,15.0313,-0.00976157,14.0105,0.0562891,15.0313,-0.027762,All
3.1,-0.00169926,3.1,-0.0288327,3.1,-0.0198578,15.2766,-0.0104409,14.7652,0.0531679,15.2766,-0.0284726,All
3.2295,-0.0011194,3.2295,-0.0257312,3.2295,-0.0195695,15.6165,-0.0113822,14.9062,0.0521708,15.6165,-0.0294571,All
3.31,-0.000758925,3.31,-0.0238032,3.31,-0.0193902,15.7537,-0.0117621,15.5605,0.0471925,15.7537,-0.0298545,All
3.39116,-0.000395485,3.39116,-0.0218593,3.39116,-0.0192095,16.2018,-0.0130027,15.9776,0.043481,16.2018,-0.0311522,All
3.52,0.000181411,3.52,-0.0187736,3.52,-0.0189226,16.2457,-0.0131245,16.3987,0.0393819,16.2457,-0.0312796,All
3.56093,0.000364667,3.56093,-0.0177935,3.56093,-0.0188315,16.7531,-0.0146404,17.0491,0.0327533,16.7531,-0.0328753,All
3.73,0.000464905,3.73,-0.00696508,3.73,-0.0187707,16.787,-0.0147899,17.282,0.0303651,16.787,-0.0330368,All
3.73918,0.000464898,3.73918,-0.00632064,3.73918,-0.01877,17.2764,-0.0168411,18.1205,0.0222946,17.2764,-0.0352842,All
3.92637,0.00046477,3.92637,0.00681407,3.92637,-0.0187561,17.3723,-0.0172022,18.2129,0.02141,17.3723,-0.0356925,All
