simulations, -2LL
1000,601.676
2000,601.616
3000,601.541
4000,601.3
5000,601.3
6000,601.264
7000,601.294
8000,601.279
9000,600.975
10000,600.997
11000,601.036
12000,601.05
13000,601.147
14000,601.192
15000,601.209
16000,601.25
17000,601.278
18000,601.274
19000,601.345
20000,601.323
21000,601.28
22000,601.307
23000,601.306
24000,601.276
25000,601.332
26000,601.346
27000,601.375
28000,601.371
29000,601.391
30000,601.392
