time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0.0107527,0,0.0423292,All
1.69113,0.0206186,0.0111735,0,0.0520833,All
2.09826,0.0206186,0.0212766,0,0.0540556,All
2.50539,0.0206186,0.021978,0,0.0659341,All
2.91253,0.0309278,0.0322581,0,0.0842105,All
3.31966,0.0309278,0.0425532,0.0105263,0.0962594,All
3.72679,0.0412371,0.0526316,0.0106383,0.115789,All
4.13392,0.0412371,0.0638298,0.0208333,0.125658,All
4.54105,0.0618557,0.0736842,0.0215054,0.136842,All
4.94818,0.0721649,0.0860215,0.0315789,0.157599,All
5.35531,0.0824742,0.0989011,0.0421053,0.173934,All
5.76244,0.0927835,0.115186,0.0523575,0.192519,All
6.16958,0.103093,0.129032,0.0645161,0.210526,All
6.57671,0.113402,0.147548,0.076087,0.231579,All
6.98384,0.123711,0.163043,0.0884005,0.252632,All
7.39097,0.154639,0.182796,0.104167,0.273684,All
7.7981,0.185567,0.202128,0.115789,0.287234,All
8.20523,0.185567,0.220416,0.134375,0.314145,All
8.61236,0.195876,0.239357,0.145906,0.336899,All
9.01949,0.237113,0.25681,0.169355,0.354503,All
9.42663,0.237113,0.278083,0.179361,0.376344,All
9.83376,0.247423,0.297872,0.195652,0.395833,All
10.2409,0.298969,0.315789,0.210526,0.416667,All
10.648,0.329897,0.336842,0.232456,0.43918,All
11.0552,0.329897,0.354839,0.252689,0.454577,All
11.4623,0.340206,0.37234,0.270278,0.473401,All
11.8694,0.360825,0.389474,0.285714,0.48913,All
12.2765,0.391753,0.407598,0.304348,0.510638,All
12.6837,0.402062,0.425532,0.326201,0.526316,All
13.0908,0.43299,0.445048,0.343918,0.542553,All
13.4979,0.43299,0.462366,0.357895,0.5625,All
13.9051,0.443299,0.478492,0.377061,0.578947,All
14.3122,0.453608,0.489583,0.394431,0.589474,All
14.7193,0.474227,0.510638,0.414894,0.610526,All
15.1265,0.484536,0.526882,0.430843,0.621053,All
15.5336,0.505155,0.542553,0.451613,0.635417,All
15.9407,0.515464,0.554348,0.463158,0.648936,All
16.3479,0.525773,0.575278,0.478723,0.663158,All
16.755,0.57732,0.589474,0.494565,0.670213,All
17.1621,0.597938,0.6,0.510638,0.684211,All
17.5693,0.628866,0.617021,0.526882,0.694737,All
17.9764,0.628866,0.631579,0.538462,0.712766,All
18.3835,0.639175,0.645161,0.55377,0.726316,All
18.7906,0.670103,0.656082,0.564524,0.739583,All
19.1978,0.690722,0.666667,0.575278,0.748684,All
19.6049,0.71134,0.680851,0.591398,0.760417,All
20.012,0.721649,0.692308,0.602151,0.768421,All
20.4192,0.721649,0.705263,0.619565,0.778363,All
20.8263,0.721649,0.714286,0.634409,0.789474,All
21.2334,0.721649,0.726316,0.648352,0.798936,All
21.6406,0.731959,0.736264,0.657795,0.807481,All
22.0477,0.742268,0.747368,0.66844,0.817204,All
22.4548,0.742268,0.755319,0.685088,0.822917,All
22.862,0.762887,0.766312,0.701064,0.831579,All
23.2691,0.773196,0.776596,0.710394,0.841265,All
23.6762,0.783505,0.787234,0.72043,0.851064,All
24.0834,0.783505,0.797872,0.731183,0.860959,All
24.4905,0.783505,0.807481,0.741935,0.864583,All
24.8976,0.793814,0.817204,0.752688,0.875,All
25.3047,0.804124,0.821985,0.759329,0.884211,All
25.7119,0.804124,0.831579,0.770485,0.893045,All
26.119,0.814433,0.840426,0.774194,0.894737,All
26.5261,0.824742,0.849462,0.788061,0.900525,All
26.9333,0.824742,0.857143,0.794589,0.908181,All
27.3404,0.845361,0.861702,0.804348,0.915789,All
27.7475,0.85567,0.87234,0.812149,0.924322,All
28.1547,0.865979,0.875,0.824176,0.9267,All
28.5618,0.876289,0.884211,0.827022,0.935476,All
28.9689,0.876289,0.892473,0.836061,0.9375,All
29.3761,0.876289,0.895285,0.83871,0.947368,All
29.7832,0.886598,0.904255,0.847826,0.947368,All
30.1903,0.917526,0.912088,0.853933,0.956522,All
30.5975,0.917526,0.914894,0.863158,0.957895,All
31.0046,0.917526,0.915789,0.870968,0.958333,All
31.4117,0.938144,0.925532,0.881078,0.967567,All
31.8188,0.938144,0.926316,0.884211,0.968421,All
32.226,0.938144,0.935133,0.891304,0.96875,All
32.6331,0.938144,0.93617,0.897368,0.978141,All
33.0402,0.948454,0.94382,0.902174,0.978723,All
33.4474,0.948454,0.946237,0.908172,0.978947,All
33.8545,0.958763,0.947368,0.913043,0.978947,All
34.2616,0.958763,0.956989,0.915342,0.989247,All
34.6688,0.958763,0.957447,0.922213,0.989362,All
35.0759,0.969072,0.957895,0.925132,0.989474,All
35.483,0.969072,0.967742,0.9337,0.989474,All
35.8902,0.969072,0.968085,0.935133,0.989583,All
36.2973,0.969072,0.968421,0.936842,0.989583,All
36.7044,0.969072,0.978261,0.945652,1,All
37.1116,0.969072,0.978495,0.947368,1,All
37.5187,0.969072,0.978723,0.95555,1,All
37.9258,0.979381,0.978947,0.956989,1,All
38.3329,0.979381,0.98913,0.957447,1,All
38.7401,0.979381,0.989247,0.966471,1,All
39.1472,0.979381,0.989362,0.967567,1,All
39.5543,0.979381,0.989474,0.968586,1,All
39.9615,0.979381,0.989529,0.978261,1,All
40.3686,0.989691,1,0.978495,1,All
40.7757,0.989691,1,0.989011,1,All
41.1829,0.989691,1,0.989247,1,All
41.59,1,1,1,1,All
