simulations,OFV
500,960.207
1000,960.117
1500,960.868
2000,960.039
2500,961.117
3000,961.524
3500,961.475
4000,961.391
4500,961.645
5000,961.642
5500,961.537
6000,961.163
6500,961.154
7000,961.205
7500,961.181
8000,961.282
8500,961.442
9000,961.334
9500,961.235
10000,961.165
10500,961.163
11000,961.144
11500,961.158
12000,961.08
12500,961.127
13000,961.076
13500,961
14000,960.859
14500,960.912
15000,960.937
15500,960.914
16000,961
16500,960.868
17000,960.862
17500,960.922
18000,960.884
18500,960.934
19000,960.99
19500,960.95
20000,960.887
20500,960.779
21000,960.815
21500,960.793
22000,960.849
22500,960.875
23000,960.76
23500,960.782
24000,960.81
24500,960.915
25000,960.978
25500,960.954
26000,960.943
26500,960.926
27000,960.883
27500,960.921
28000,961.01
28500,960.962
29000,960.987
29500,961.01
30000,961.066
