simulations,OFV
500,942.177
1000,943.022
1500,941.519
2000,940.146
2500,940.358
3000,940.124
3500,940.094
4000,940.086
4500,940.163
5000,940.215
5500,939.742
6000,940.006
6500,939.751
7000,940.041
7500,939.676
8000,939.872
8500,940.054
9000,939.787
9500,939.62
10000,939.556
10500,939.401
11000,939.366
11500,939.281
12000,939.083
12500,938.745
13000,938.549
13500,938.395
14000,938.34
14500,938.223
15000,938.21
15500,938.174
16000,938.312
16500,938.249
17000,938.354
17500,938.457
18000,938.243
18500,938.357
19000,938.297
19500,938.203
20000,938.045
20500,937.976
21000,937.82
21500,937.86
22000,937.986
22500,938.033
23000,937.629
23500,937.534
24000,937.487
24500,937.528
25000,937.534
25500,937.426
26000,937.426
26500,937.411
27000,937.362
27500,937.396
28000,937.424
28500,937.434
29000,937.518
29500,937.545
30000,937.597
