simulations,OFV
500,986.855
1000,989.291
1500,988.336
2000,989.367
2500,989.927
3000,990.439
3500,989.511
4000,989.064
4500,989.631
5000,989.905
5500,989.738
6000,989.76
6500,989.517
7000,989.429
7500,989.2
8000,989.076
8500,988.783
9000,988.579
9500,988.613
10000,988.478
10500,988.463
11000,988.581
11500,988.824
12000,988.355
12500,988.471
13000,988.542
13500,988.473
14000,988.464
14500,987.924
15000,987.906
15500,987.874
16000,987.919
16500,987.92
17000,988.035
17500,988.184
18000,988.195
18500,988.23
19000,988.274
19500,988.32
20000,988.359
20500,988.446
21000,988.224
21500,988.143
22000,988.17
22500,988.206
23000,988.08
23500,987.76
24000,987.849
24500,987.894
25000,987.944
25500,987.892
26000,987.921
26500,987.972
27000,988.047
27500,988.099
28000,988.188
28500,988.136
29000,988.137
29500,988.097
30000,988.13
