simulations, -2LL
1000,602.051
2000,601.836
3000,601.674
4000,601.784
5000,601.876
6000,601.899
7000,601.92
8000,601.934
9000,601.767
10000,601.732
11000,601.714
12000,601.753
13000,601.82
14000,601.834
15000,601.834
16000,601.891
17000,601.881
18000,601.934
19000,601.955
20000,601.929
21000,601.924
22000,601.96
23000,601.945
24000,601.939
25000,601.925
26000,601.949
27000,601.956
28000,601.897
29000,601.925
30000,601.971
