iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1224.93,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1212.37,1,11.5174,11.9647,43.0381,72.132,0.95,0.95,0.285,0.285,0.914775,0.974679,1.17465,0.974679,1.10941,0.974679
3,1198.04,1,11.0988,10.9035,42.2807,76.3909,0.9025,0.9025,0.27075,0.27075,0.919664,0.95,1.1449,0.95,1.21745,0.95
4,1179.87,1,11.0968,11.7044,46.4772,61.4733,0.857375,0.857375,0.257212,0.257212,0.932039,0.925945,1.11592,0.925945,1.30973,0.925945
5,1156.43,1,11.196,11.9372,48.2704,58.7065,0.814506,0.814506,0.244352,0.244352,0.893427,0.9025,1.08766,0.9025,1.27657,0.9025
6,1137.66,1,11.1873,15.0077,42.9069,52.8652,0.773781,0.773781,0.232134,0.232134,0.892146,0.879648,1.06012,0.879648,1.2899,0.879648
7,1136.32,1,10.8675,12.8703,44.478,52.2534,0.735092,0.735092,0.220528,0.220528,0.899458,0.857375,1.09157,0.857375,1.33786,0.857375
8,1104.96,1,10.6874,15.3188,46.5646,47.5056,0.698337,0.698337,0.209501,0.209501,0.909059,0.835666,1.10991,0.835666,1.30794,0.835666
9,1084.77,1,10.8781,14.3691,46.2608,45.2423,0.66342,0.66342,0.199026,0.199026,0.902779,0.814506,1.08181,0.814506,1.34878,0.814506
10,1066.73,1,10.7914,13.8655,44.2413,44.3183,0.630249,0.630249,0.189075,0.189075,0.912599,0.793882,1.08584,0.793882,1.31463,0.793882
11,1054.33,1,10.6874,15.1099,44.4238,48.0049,0.598737,0.598737,0.179621,0.179621,0.924606,0.773781,1.11746,0.773781,1.34794,0.773781
12,1040.25,1,10.6989,14.8553,43.6243,48.828,0.5688,0.5688,0.17064,0.17064,0.913205,0.754188,1.08916,0.754188,1.39998,0.754188
13,1023.09,1,10.6544,15.5131,44.6233,53.5224,0.54036,0.54036,0.162108,0.162108,0.895005,0.735092,1.10525,0.735092,1.44149,0.735092
14,1016.72,1,10.5141,14.6183,43.2699,48.3264,0.513342,0.513342,0.154003,0.154003,0.902766,0.716479,1.07727,0.716479,1.54819,0.716479
15,1008.78,1,10.5142,16.4701,42.8368,53.9669,0.487675,0.487675,0.146302,0.146302,0.902306,0.698337,1.04999,0.698337,1.521,0.698337
16,999.652,1,10.5662,16.0306,43.9098,53.3719,0.463291,0.463291,0.138987,0.138987,0.908635,0.680655,1.08871,0.680655,1.48619,0.680655
17,976.584,1,10.4635,16.5018,43.9956,52.3109,0.440127,0.440127,0.132038,0.132038,0.913463,0.66342,1.06115,0.66342,1.5217,0.66342
18,980.007,1,10.4845,16.4963,44.9265,43.2908,0.41812,0.220294,0.125436,0.150545,0.901717,0.646622,1.03428,0.646622,1.49015,0.646622
19,969.042,1,10.5927,13.7309,44.3822,48.3939,0.397214,0.223,0.119164,0.150636,0.917716,0.630249,1.0537,0.630249,1.45242,0.630249
20,964.029,1,10.5714,12.9266,44.7069,52.8765,0.131806,0.237499,0.138055,0.146513,0.905015,0.614291,1.04371,0.614291,1.41565,0.614291
21,951.568,1,10.6028,13.1649,46.2328,55.4558,2.22045e-16,0.24844,0.139182,0.145392,0.91923,0.598737,1.05352,0.598737,1.3798,0.598737
22,936.138,1,10.6407,14.1341,44.6271,57.6999,2.22045e-16,0.241698,0.133105,0.149553,0.912043,0.583577,1.02684,0.583577,1.34486,0.583577
23,940.095,1,10.5398,14.1547,44.9127,55.9306,2.22045e-16,0.211565,0.133655,0.151771,0.901155,0.5688,1.00084,0.5688,1.31942,0.5688
24,933.063,1,10.5496,13.6818,45.4581,58.8756,2.22045e-16,0.265754,0.135226,0.142512,0.899208,0.554398,0.975498,0.554398,1.28601,0.554398
