iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2029.07,1,7.77311,8.64932,21.0128,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,2002.03,1,4.42958,11.6701,23.0036,46.937,2.92404,2.92404,0,1.46202,1.62381,1.6589,1.46202
3,1995.15,1,3.97079,13.4388,25.3824,82.4942,2.85,2.85,0,1.425,1.67425,1.6169,1.55953
4,1970.43,1,2.90336,16.1825,37.4686,130.094,2.77784,2.77784,0,1.38892,1.63186,1.57595,1.52004
5,1972.21,1,2.82998,18.1736,50.4539,122.377,2.7075,2.7075,0,1.35375,1.59054,1.58272,1.48156
6,1963.62,1,2.77573,13.5109,43.4348,125.751,2.63894,2.63894,0,1.31947,1.55027,1.68139,1.44404
7,1945.17,1,2.45948,13.6307,58.2232,134.078,2.57212,2.57212,0,1.28606,1.51101,1.63881,1.40748
8,1928.15,1,2.23911,14.0225,64.0709,117.687,2.507,2.507,0,1.2535,1.47275,1.59732,1.37184
9,1936.05,1,2.22381,10.718,68.9995,123.772,2.44352,2.44352,0,1.22176,1.75477,1.59918,1.3371
10,1919.87,1,1.79849,11.5832,54.4883,167.921,2.38165,2.38165,0,1.20922,1.78593,1.55869,1.30325
11,1910.88,1,1.99449,7.78281,77.0617,189.006,2.32134,2.32134,0,1.1786,1.74071,1.51922,1.32667
12,1892.88,1,1.94593,7.55958,71.8346,176.075,2.26257,2.26257,0,1.14876,1.71621,1.48076,1.29308
13,1890.19,1,2.10005,11.9157,49.6011,286.966,2.20528,2.20528,0,1.11967,1.83366,1.44326,1.34729
14,1875.98,1,1.8769,9.14572,57.7754,286.971,2.14944,2.14944,0,1.09132,1.93841,1.40672,1.31318
15,1858.14,1,1.68282,9.95619,52.3477,293.295,2.09501,2.09501,0,1.06369,1.88933,1.3711,1.27993
16,1856.6,1,1.4862,13.5709,52.047,240.167,2.04197,2.04197,0,1.03676,1.84149,1.33638,1.24752
17,1837.17,1,1.5845,9.56752,43.8213,251.912,1.99026,1.99026,0,1.0105,1.79487,1.30254,1.21593
18,1835.84,1,1.57421,10.8128,38.9175,233.448,1.93987,1.93987,0,0.991464,1.74942,1.34732,1.19801
19,1808.07,1,2.00706,10.0955,41.2342,252.764,1.89075,1.89075,0,0.966359,1.70512,1.31321,1.16767
20,1797.33,1,2.10145,7.41921,34.327,243.973,1.84287,1.84287,0,0.941891,1.66195,1.27996,1.13811
21,1798.66,1,2.18303,11.8598,36.1676,246.527,1.79621,1.79621,0,0.918041,1.61987,1.24755,1.10929
22,1771.07,1,2.42834,12.9947,31.5563,260.168,1.75073,1.75073,0,0.894796,1.57885,1.21596,1.0812
23,1769.64,1,2.13855,11.8354,27.247,281.319,1.7064,1.7064,0,0.872139,1.6173,1.18517,1.05383
24,1754.19,1,2.30029,10.434,32.3432,320.262,1.66319,1.66319,0,0.850056,1.62138,1.15516,1.02714
25,1742.94,1,2.25477,10.0373,23.8447,329.669,1.62108,1.62108,0,0.828532,1.58033,1.12591,1.00113
26,1725.31,1,2.39584,12.46,29.1622,328.865,1.58003,1.58003,0,0.807553,1.54032,1.09872,0.975785
27,1722.38,1,2.74526,9.21067,25.903,314.808,1.54003,1.54003,0,0.787106,1.54108,1.0709,0.951077
28,1698.57,1,2.95617,8.61153,39.4872,256.079,1.50103,1.50103,0,0.767176,1.50206,1.04378,0.926995
29,1695.41,1,3.25896,9.24396,30.0564,234.916,1.46302,1.46302,0,0.74775,1.46403,1.01735,0.903523
30,1684.5,1,3.28227,9.35358,26.6823,271.737,1.42598,1.42598,0,0.728817,1.42696,1.03053,0.880646
31,1672.18,1,3.11556,8.44648,28.2423,248.994,1.38987,1.38987,0,0.710363,1.39256,1.00444,0.863542
32,1662.4,1,2.98797,8.99661,27.3076,228.967,1.35468,1.35468,0,0.692376,1.35729,0.979008,0.841676
33,1656.25,1,3.18694,9.72721,23.6485,206.767,1.32038,1.32038,0,0.674845,1.38462,0.97735,0.820365
34,1635.22,1,3.32787,10.0605,28.5124,227.046,1.28695,1.28695,0,0.657757,1.38987,0.952603,0.799592
35,1626.43,1,3.48034,12.6679,26.1577,230.571,1.25436,1.25436,0,0.641103,1.35468,0.928483,0.779346
36,1622.53,1,3.24577,14.8996,25.7752,238.147,1.2226,1.2226,0,0.624869,1.4355,0.904973,0.759613
37,1615.54,1,3.05977,13.1485,28.3723,210.864,1.19164,1.19164,0,0.609047,1.39915,0.970486,0.793193
38,1604.21,1,3.53406,10.8178,26.7711,187.565,1.16147,1.16147,0,0.593626,1.36373,0.953469,0.773109
39,1583.4,1,3.65608,10.36,31.9438,182.168,1.13206,1.13206,0,0.578595,1.3292,0.929326,0.753533
40,1577.79,1,3.80372,12.0256,31.004,200.592,1.1034,1.1034,0,0.563945,1.41862,0.927379,0.734453
41,1560.02,1,3.79295,13.4334,31.3066,196.624,1.07546,1.07546,0,0.549665,1.3827,0.903897,0.715857
42,1540.55,1,4.01492,10.0767,26.5529,185.494,1.04823,1.04823,0,0.535747,1.34769,0.88101,0.697731
43,1532.26,1,4.06537,8.59083,25.2723,169.306,1.02168,1.02168,0,0.522182,1.31356,0.858703,0.680064
44,1515.51,1,3.89666,9.40618,26.6085,174.22,0.995815,0.995815,0,0.50896,1.2803,0.83696,0.662844
45,1513.14,1,4.08336,8.79649,23.8867,159.336,0.970601,0.970601,0,0.496073,1.31904,0.815767,0.646061
46,1498.65,1,3.78134,5.35328,28.1105,186.962,0.946024,0.946024,0,0.483512,1.28564,0.795112,0.629702
47,1486.18,1,3.72284,6.4251,26.0218,188.586,0.922071,0.922071,0,0.471269,1.25309,0.774979,0.613758
48,1469.81,1,3.91951,6.00298,27.1283,184.83,0.898723,0.898723,0,0.459336,1.25767,0.755356,0.598217
49,1464.29,1,3.75951,5.99313,25.6768,192.256,0.875967,0.875967,0,0.447706,1.22583,0.73623,0.58307
50,1456.28,1,3.80435,5.4612,27.8422,193.307,0.853787,0.853787,0,0.43637,1.3764,0.717588,0.606964
51,1445.25,1,3.99785,4.48526,29.5288,188.258,0.832169,0.832169,0,0.425321,1.34155,0.699419,0.613253
52,1437.98,1,3.97467,5.00599,29.7349,167.973,0.811098,0.811098,0,0.414551,1.30758,0.681709,0.597725
53,1439.5,1,3.88553,4.93005,25.7957,176.157,0.79056,0.79056,0,0.404055,1.27447,0.679952,0.600131
54,1431.22,1,3.8559,3.77644,27.4221,177.39,0.770543,0.770543,0,0.393824,1.29542,0.662736,0.636599
55,1412.02,1,3.78542,4.03188,25.1979,190.928,0.751032,0.751032,0,0.383852,1.26262,0.645955,0.637586
56,1406.24,1,3.89524,3.68219,26.7163,169.301,0.732016,0.732016,0,0.374132,1.23065,0.629599,0.621442
57,1381.12,1,4.158,3.43416,28.9651,170.76,0.713481,0.713481,0,0.364659,1.19949,0.613657,0.607436
58,1375.37,1,3.71783,3.08689,28.3832,195.731,0.695415,0.695415,0,0.355426,1.16912,0.598119,0.592055
59,1363.78,1,3.63746,3.68801,29.1406,198.11,0.677807,0.677807,0,0.346426,1.13952,0.582974,0.577064
60,1347.69,1,3.91392,3.6167,28.3215,165.951,0.660644,0.660644,0,0.351094,1.11066,0.568213,0.562453
61,1331.29,1,4.12535,3.74957,28.7367,174.962,0.643916,0.643916,0,0.342204,1.08254,0.553826,0.548211
62,1322.83,1,4.2135,4.23016,28.5654,164.688,0.627612,0.627612,0,0.333539,1.05513,0.539802,0.53433
63,1313.3,1,4.30483,3.89788,29.2165,159.848,0.61172,0.61172,0,0.325094,1.02841,0.526134,0.520801
64,1304.33,1,3.99594,3.79002,29.8279,157.698,0.596231,0.596231,0,0.316862,1.00237,0.512812,0.568464
65,1287.69,1,3.90524,3.81267,30.632,178.437,0.581134,0.581134,0,0.308839,0.976993,0.499828,0.554071
66,1283.53,1,3.9722,3.89113,28.5838,172.998,0.56642,0.56642,0,0.301019,0.952255,0.487172,0.583763
67,1272.09,1,4.02873,4.00583,28.0011,173.115,0.552078,0.552078,0,0.293397,0.928144,0.474836,0.568982
68,1249.43,1,4.3958,4.11472,28.6189,156.159,0.538099,0.538099,0,0.285968,0.904643,0.462813,0.554575
69,1256.55,1,4.34895,4.38724,26.7569,154.217,0.524474,0.524474,0,0.278727,0.917553,0.451094,0.546514
70,1253.32,1,4.18721,4.27095,29.6193,162.916,0.511194,0.511194,0,0.286405,0.89432,0.439672,0.595881
71,1234.39,1,4.17682,3.75867,29.2751,187.364,0.49825,0.49825,0,0.279153,0.951969,0.42854,0.580792
72,1223.43,1,4.29202,2.71731,30.4785,168.827,0.485634,0.485634,0,0.272085,0.927865,0.417689,0.566087
73,1216.02,1,4.1408,3.47187,30.5899,158.895,0.473338,0.473338,0,0.265196,0.904371,0.407113,0.551753
74,1206.12,1,4.16498,3.71155,27.7641,164.057,0.461352,0.461352,0,0.258481,0.881472,0.396804,0.539873
75,1198.74,1,4.26044,3.8538,26.936,177.904,0.449671,0.449671,0,0.251936,0.859152,0.386757,0.566236
76,1179.98,1,4.27851,3.6868,28.4478,151.264,0.438285,0.438285,0,0.245557,0.837398,0.376964,0.591471
77,1170.35,1,4.2821,3.18083,28.7822,152.54,0.427187,0.427187,0,0.239339,0.816195,0.367419,0.610682
78,1160.61,1,4.31081,3.05494,30.2394,163.633,0.416371,0.416371,-0.0858958,0.233279,0.795528,0.358116,0.595219
79,1159.03,1,4.29664,3.546,28.7906,156.583,0.405828,0.405828,0.14925,0.261408,0.775385,0.349048,0.580148
80,1148.91,1,4.36104,3.46585,28.2876,148.18,0.395552,0.395552,0.217622,0.27495,0.755752,0.34021,0.565458
81,1138.97,1,4.32867,3.8932,26.478,153.607,0.385536,0.385536,0.0612444,0.267988,0.736616,0.331596,0.55114
82,1138.56,1,4.41804,3.59823,27.2451,136.95,0.375774,0.375774,-0.0236404,0.261202,0.771432,0.3232,0.537185
83,1132.98,1,4.24165,3.47627,27.2955,130.277,0.36626,0.36626,-0.128369,0.254588,0.751899,0.315016,0.602411
84,1115.12,1,4.34851,3.86768,26.7954,132.812,0.356986,0.356986,0.0788999,0.248142,0.73286,0.30704,0.594022
85,1099.83,1,4.32813,4.15556,27.0889,140.564,0.347947,0.347947,-0.0706874,0.241859,0.714304,0.299265,0.578981
