iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,676.215,1,15.3257,14.8705,66.2577,76.9381,0.3,1.5,1.5,1.5,1.5
2,649.436,1,8.92813,14.7673,42.3216,76.9399,0.24,1.34164,1.34164,1.34164,1.34164
3,626.002,1,8.91256,13.4606,40.3188,74.2371,0.192,1.2,1.29168,1.2,1.26515
4,572.335,1,8.83798,12.9427,42.4859,72.0156,0.1536,1.07331,1.15531,1.07331,1.27137
5,566.012,1,8.98723,12.7314,44.1487,75.2724,0.143867,0.96,1.22249,0.96,1.27397
6,527.601,1,8.96976,10.0774,44.279,77.1695,0.125986,0.85865,1.09343,0.85865,1.15525
7,493.17,1,9.21199,9.77118,43.9804,82.9243,0.111149,0.768,0.977991,0.768,1.0739
8,482.025,1,9.30451,9.44895,44.7804,91.6331,0.110506,0.68692,0.986898,0.68692,0.960521
9,463.15,1,9.28653,9.08611,44.0198,94.1317,0.102016,0.6144,1.03341,0.6144,0.949645
10,447.891,1,9.33531,9.35706,43.455,95.189,0.0985163,0.549536,0.97834,0.549536,0.876307
11,444.127,1,9.30548,9.8717,42.5062,95.1444,0.0969307,0.49152,0.990509,0.49152,0.838293
12,444.437,1,9.28304,9.51614,42.382,103.644,0.100272,0.439629,0.935241,0.439629,0.791426
13,441.405,1,9.15813,9.40531,42.529,113.723,0.0991923,0.393216,0.937352,0.393216,0.800582
14,430.773,1,9.17079,9.21896,42.6512,114.579,0.0948255,0.351703,0.95291,0.351703,0.806626
15,425.486,1,9.28025,9.75706,43.7825,109.056,0.0980069,0.334147,0.901299,0.314573,0.763069
16,427.108,1,9.28923,9.84836,44.2821,107.217,0.101289,0.331369,0.825889,0.281362,0.77116
17,425.128,1,9.2595,10.0789,44.2509,108.282,0.10066,0.330438,0.826891,0.251658,0.771248
18,417.763,1,9.32829,9.25539,44.7492,104.803,0.0993668,0.321304,0.823011,0.22509,0.773025
19,406.411,1,9.44665,8.88567,45.8259,100.162,0.0950334,0.314681,0.831569,0.201327,0.826054
20,407.444,1,9.55272,9.10467,46.0856,96.8982,0.0971378,0.290439,0.812073,0.180072,0.906547
21,399.841,1,9.48572,9.66974,45.6331,98.0469,0.0917406,0.286413,0.755238,0.176515,0.955704
22,396.645,1,9.47318,9.80456,45.5599,100.086,0.0912326,0.287815,0.771321,0.177685,0.928954
23,393.234,1,9.48766,9.58784,45.9033,101.948,0.0905077,0.285552,0.808192,0.16641,0.92583
24,394.209,1,9.41652,9.3359,45.4738,103.689,0.0920489,0.298106,0.793714,0.156597,0.86921
25,396.862,1,9.35949,9.08159,46.1896,104.355,0.0919461,0.309556,0.751474,0.160098,0.896003
26,397.278,1,9.36077,8.76071,46.1502,106.775,0.0933759,0.306051,0.742283,0.160161,0.871489
27,400.958,1,9.34198,8.75548,46.6885,102.697,0.0940634,0.31037,0.724718,0.161273,0.917064
28,397.566,1,9.43049,9.22037,46.21,96.8905,0.0953541,0.300725,0.765915,0.144247,0.867773
29,394.76,1,9.44851,9.56541,45.6924,96.5762,0.0967199,0.293099,0.748981,0.129018,0.836017
30,391.674,1,9.48197,9.73969,45.2083,98.6763,0.0937292,0.287031,0.729883,0.137566,0.818417
31,387.252,1,9.5874,9.72781,45.165,93.1745,0.0937384,0.271276,0.708409,0.141075,0.795152
32,383.666,1,9.54646,9.09335,45.9552,95.7251,0.0928426,0.277207,0.753621,0.126181,0.800266
33,381.548,1,9.52827,8.48651,46.2151,98.4938,0.0917034,0.277074,0.750572,0.119691,0.784522
34,378.504,1,9.58499,8.96579,45.7538,99.0678,0.0906842,0.276139,0.697923,0.133327,0.759049
35,386.663,1,9.61372,8.9081,45.6279,100.841,0.0947801,0.270848,0.678613,0.142126,0.7397
36,380.573,1,9.59772,8.70716,45.836,105.753,0.0923971,0.27376,0.668426,0.145464,0.702743
37,389.623,1,9.67425,8.80164,46.3242,100.745,0.0956378,0.272061,0.730961,0.136487,0.730521
38,390.133,1,9.71359,8.6773,46.2735,98.5646,0.0971209,0.253675,0.700892,0.138416,0.769948
39,382.163,1,9.72956,9.38842,46.2361,93.2786,0.0948216,0.254216,0.698727,0.123803,0.780281
40,386.424,1,9.7878,9.47507,46.7897,98.0773,0.0983644,0.265153,0.663496,0.128503,0.710349
41,376.881,1,9.79424,9.29025,46.6252,98.449,0.0946863,0.265085,0.681569,0.12305,0.655733
42,384.403,1,9.74081,9.20525,46.7302,92.5624,0.0969757,0.257452,0.705905,0.112867,0.707626
43,374.102,1,9.8607,9.219,46.2634,88.4255,0.0941916,0.253863,0.704465,0.10915,0.717523
44,384.982,1,9.8286,9.62698,46.1915,90.9197,0.0961482,0.254435,0.71473,0.116594,0.729672
45,374.441,1,9.84704,8.89017,46.1106,89.0034,0.0944637,0.244785,0.691084,0.113314,0.723623
46,373.37,1,9.81281,8.82361,46.0404,87.2793,0.0925549,0.252783,0.666909,0.119377,0.669426
47,374.887,1,9.84348,8.78667,46.4164,90.5166,0.0933409,0.249346,0.689252,0.11655,0.707041
48,385.455,1,9.77502,8.99757,47.0462,91.3803,0.098129,0.258996,0.696687,0.115431,0.675078
49,379.363,1,9.73782,8.85958,46.5227,91.1679,0.0966308,0.260504,0.664905,0.107711,0.717786
50,378.14,1,9.63271,8.51342,46.4837,95.8539,0.0967697,0.258347,0.66798,0.0968513,0.728691
51,380.013,1,9.67945,8.76324,46.7448,93.9822,0.0973694,0.252753,0.663641,0.0978952,0.739297
52,381.974,1,9.58661,8.78815,46.4717,102.187,0.0980639,0.258217,0.643789,0.0963805,0.76359
53,381.813,1,9.5874,8.76617,46.4854,106.086,0.0984859,0.254592,0.682,0.0937419,0.742945
54,379.248,1,9.63808,9.12629,46.7984,108.882,0.0966498,0.253905,0.708704,0.0952377,0.756805
55,388.315,1,9.65358,8.92929,46.4767,103.893,0.0992801,0.247745,0.73343,0.102757,0.770415
56,389.001,1,9.61979,8.52726,46.0185,102.695,0.0980388,0.244857,0.734883,0.113196,0.781641
57,390.081,1,9.56872,8.23264,46.1943,104.385,0.0983413,0.257394,0.753255,0.111511,0.748041
58,384.805,1,9.58978,8.22456,46.111,112.897,0.0984232,0.250854,0.704753,0.121545,0.68073
59,391.912,1,9.56487,8.27372,46.2798,115.298,0.0991045,0.251067,0.691497,0.134322,0.680852
60,385.305,1,9.54669,8.56572,46.8873,117.727,0.0994042,0.247475,0.683124,0.120511,0.698692
61,373.965,1,9.58582,9.06908,47.076,123.432,0.0953353,0.260262,0.72482,0.109016,0.648031
62,388.225,1,9.53614,8.83153,46.9334,124.437,0.0989583,0.26665,0.77697,0.114969,0.615254
63,381.169,1,9.48738,8.43348,46.595,126.4,0.0981089,0.264847,0.803755,0.107118,0.568476
64,380.72,1,9.47031,8.0472,46.8529,122.356,0.0963116,0.262572,0.793827,0.109596,0.587386
65,380.592,1,9.43029,7.93707,46.7824,123.042,0.0987598,0.265502,0.732755,0.109013,0.566077
66,379.27,1,9.40317,8.02959,46.4188,127.228,0.10122,0.265425,0.685692,0.106815,0.511012
67,382.045,1,9.34535,7.96622,46.6405,130.444,0.101113,0.276416,0.682821,0.103924,0.504045
68,370.913,1,9.32877,7.8515,46.5144,131.546,0.0960033,0.271244,0.711932,0.0998104,0.500686
69,371.101,1,9.31802,8.11249,46.2544,136.231,0.0950915,0.273014,0.749443,0.0994951,0.501192
