simulations, -2LL
1000,595.811
2000,595.501
3000,595.163
4000,595.243
5000,595.42
6000,595.561
7000,595.68
8000,595.746
9000,595.626
10000,595.665
11000,595.7
12000,595.726
13000,595.759
14000,595.793
15000,595.791
16000,595.822
17000,595.871
18000,595.878
19000,595.945
20000,595.93
21000,595.893
22000,595.9
23000,595.889
24000,595.853
25000,595.883
26000,595.892
27000,595.909
28000,595.582
29000,595.507
30000,595.55
