simulations,OFV
500,966.472
1000,964.632
1500,964.384
2000,964.914
2500,965.635
3000,965.585
3500,965.12
4000,965.206
4500,965.656
5000,965.549
5500,965.353
6000,965.367
6500,965.321
7000,965.125
7500,965.306
8000,965.355
8500,965.693
9000,965.59
9500,965.422
10000,965.294
10500,965.283
11000,965.306
11500,965.295
12000,965.266
12500,965.377
13000,965.391
13500,965.432
14000,965.452
14500,965.363
15000,965.327
15500,965.184
16000,965.232
16500,965.131
17000,965.197
17500,965.159
18000,965.172
18500,965.29
19000,965.297
19500,965.285
20000,965.234
20500,965.274
21000,965.01
21500,965.051
22000,965.142
22500,965.02
23000,964.833
23500,964.865
24000,964.916
24500,964.749
25000,964.823
25500,964.77
26000,964.717
26500,964.627
27000,964.593
27500,964.539
28000,964.597
28500,964.624
29000,964.626
29500,964.67
30000,964.753
