iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,783.488,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,773.855,1,5.66884,-0.0936562,24.1878,6.55644,26.866,1.46202,1.46202,0.990638,0.62,0.285
3,757.865,1,5.78773,0.621595,21.479,8.8942,28.2933,1.425,1.425,1.07474,0.62,0.27075
4,752.632,1,5.54224,0.560803,21.2061,7.90555,35.5434,1.38892,1.38892,1.04753,0.62,0.257212
5,739.419,1,5.47817,0.327011,17.894,7.53933,33.9884,1.35375,1.35375,1.08116,0.62,0.244352
6,724.931,1,5.83548,0.450424,22.2767,10.2031,29.6336,1.31947,1.31947,1.11941,0.62,0.232134
7,716.771,1,5.8922,0.36757,20.5778,10.8377,30.7449,1.28606,1.28606,1.15476,0.62,0.220528
8,702.723,1,5.91006,0.140976,19.4595,10.8837,34.3478,1.2535,1.2535,1.12553,0.62,0.209501
9,703.02,1,5.97427,0.212733,18.508,13.3743,32.6841,1.22176,1.22176,1.17928,0.62,0.199026
10,692.931,1,5.79234,0.474883,16.0274,19.861,28.7518,1.19082,1.19082,1.14942,0.62,0.189075
11,678.152,1,5.79942,0.193029,13.7042,23.0651,30.0546,1.16067,1.16067,1.12031,0.62,0.179621
12,655.036,1,5.83127,0.0356198,13.3212,19.7332,29.8198,1.13128,1.13128,1.09195,0.62,0.17064
13,654.833,1,5.61314,0.284112,12.6576,18.5929,28.6549,1.10264,1.10264,1.0643,0.62,0.162108
14,645.655,1,5.52861,-0.0966099,11.166,18.7636,28.1624,1.07472,1.07472,1.03735,0.62,0.154003
15,619.581,1,5.92472,-0.341519,11.9437,19.0559,27.6344,1.04751,1.04751,1.01108,0.62,0.146302
16,611.283,1,5.79596,-0.0986732,12.9481,25.0666,27.1594,1.02098,1.02098,0.985481,0.62,0.138987
17,595.634,1,5.76017,-0.0740866,9.6746,24.5162,26.9048,0.995131,0.995131,0.960528,0.62,0.132038
18,589.797,1,5.76928,0.0220942,10.6732,26.0041,27.094,0.969933,0.969933,0.936207,0.62,0.125436
19,579.722,1,5.71116,-0.0727919,11.1035,26.8714,26.078,0.945374,0.945374,0.912501,0.62,0.119164
20,574.777,1,5.60808,0.309425,10.8325,24.2576,27.7078,0.921437,0.921437,0.896683,0.62,0.113206
21,557.768,1,5.63451,0.238755,10.3503,24.2164,28.8768,0.898105,0.898105,0.873978,0.62,0.107546
22,549.184,1,5.77897,-0.0309735,10.2192,24.376,28.3128,0.875365,0.875365,0.851849,0.62,0.102168
23,540.38,1,5.44273,0.346352,9.84957,22.1235,27.1294,0.8532,0.8532,0.830279,0.62,0.0970601
24,533.495,1,5.55897,0.11176,9.44666,21.1796,27.3413,0.831597,0.831597,0.809256,0.62,0.0922071
25,529.082,1,5.5259,0.280486,8.36655,23.0283,27.8006,0.81054,0.81054,0.844871,0.62,0.0875967
26,515.344,1,5.5119,0.27125,8.10112,24.127,28.3218,0.790017,0.790017,0.823479,0.62,0.0832169
27,503.052,1,5.61128,-0.146463,8.09826,29.4973,27.4589,0.770013,0.770013,0.832962,0.62,0.079056
28,489.383,1,5.57918,-0.0430521,8.38038,28.5641,27.0299,0.750516,0.750516,0.811871,0.62,0.0751032
