iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1507.16,1,7.8892,9.16311,20.5065,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1494.47,1,4.75193,13.7627,31.6729,15.4481,0.974679,0.974679,0.415654,0.998761,1.46202,1.46202,1.46202,1.16962
3,1484.95,1,4.91078,12.9443,30.5455,15.1688,0.95,0.95,0.457297,0.998761,1.425,1.44307,1.425,1.14
4,1477.6,1,4.44884,14.9845,28.276,14.2085,0.925945,0.925945,0.421235,0.998761,1.38892,1.49925,1.38892,1.11113
5,1465.52,1,4.26554,10.1749,36.9039,17.3965,0.9025,0.9025,0.581918,0.998761,1.35375,1.50582,1.35375,1.083
6,1459.3,1,4.30862,10.0401,36.8605,17.3093,0.879648,0.879648,0.69694,0.998761,1.31947,1.65769,1.31947,1.05558
7,1443.57,1,4.54317,10.4337,40.4692,18.4762,0.857375,0.857375,0.646292,0.998761,1.28606,1.61572,1.28606,1.02885
8,1424.25,1,4.80799,8.20842,38.4083,17.6116,0.835666,0.835666,0.447011,0.998761,1.2535,1.57481,1.2535,1.0028
9,1415.92,1,4.87734,6.59588,44.6928,19.9959,0.814506,0.814506,0.556991,0.998761,1.22176,1.53493,1.22176,0.977407
10,1400.45,1,5.2426,5.93224,37.5062,17.5002,0.793882,0.793882,0.271615,0.998761,1.19082,1.50459,1.19082,0.952659
11,1390.83,1,5.31324,4.91549,38.933,17.9701,0.773781,0.773781,0.5728,0.998761,1.16067,1.46649,1.16067,0.928537
12,1373.1,1,5.2018,4.35014,32.9051,15.6846,0.754188,0.754188,0.341242,0.998761,1.13128,1.42936,1.13128,0.905026
13,1369.52,1,5.09769,5.55325,30.4465,14.6479,0.735092,0.735092,0.44588,0.998761,1.10264,1.50184,1.10264,0.88211
14,1363.15,1,4.78178,4.73534,31.7916,15.1387,0.716479,0.716479,0.500976,0.998761,1.07472,1.57529,1.07472,0.859775
15,1343.84,1,4.83329,4.88554,29.5603,14.344,0.698337,0.698337,0.691784,0.998761,1.04751,1.5354,1.04751,0.838005
16,1337.01,1,4.79544,5.64843,30.6348,14.874,0.680655,0.680655,0.582641,0.998761,1.02098,1.49652,1.02098,0.816786
17,1321.96,1,4.82733,4.65995,30.7004,15.0578,0.66342,0.66342,0.455537,0.998761,0.995131,1.49199,0.995131,0.796105
18,1312.94,1,5.42713,5.34631,32.1078,15.6014,0.646622,0.646622,0.434388,0.998761,0.969933,1.48889,0.969933,0.775947
19,1302.74,1,5.27308,6.05059,30.9182,15.0779,0.630249,0.630249,0.431391,0.998761,0.945374,1.66904,0.945374,0.756299
20,1293.2,1,5.31145,6.27459,28.8164,14.2495,0.614291,0.614291,0.440964,0.998761,0.921437,1.62678,0.921437,0.737149
21,1276.81,1,5.27373,7.75842,26.8833,13.5713,0.598737,0.598737,0.429442,0.998761,0.898105,1.58559,0.898105,0.718484
22,1268.24,1,5.14183,6.10901,29.3888,14.6529,0.583577,0.583577,0.378954,0.998761,0.875365,1.54544,0.875365,0.700292
23,1258.1,1,5.14608,5.23993,28.5652,14.4033,0.5688,0.5688,0.377201,0.998761,0.8532,1.50631,0.8532,0.68256
24,1237.78,1,5.37367,4.74688,29.2855,14.6921,0.554398,0.554398,0.460562,0.998761,0.831597,1.46817,0.831597,0.665277
25,1232.35,1,5.34216,4.90952,28.8163,14.4377,0.54036,0.54036,0.511904,0.998761,0.81054,1.43099,0.81054,0.648432
26,1228.48,1,5.37907,5.55463,30.4546,15.2006,0.526678,0.526678,0.29232,0.998761,0.790017,1.39476,0.790017,0.632013
27,1217.72,1,5.51458,6.68422,32.7676,16.0769,0.513342,0.513342,0.372138,0.998761,0.770013,1.42008,0.770013,0.61601
28,1200.18,1,5.43862,7.04155,30.8737,15.1905,0.500344,0.500344,0.398952,0.998761,0.750516,1.38412,0.750516,0.600413
29,1185.85,1,5.38328,7.52091,30.0115,14.8307,0.487675,0.487675,0.407058,0.998761,0.731512,1.34907,0.731512,0.58521
30,1170.09,1,5.43949,8.33283,29.7824,14.7346,0.475327,0.475327,0.42636,0.998761,0.71299,1.31491,0.71299,0.570392
31,1173.21,1,5.50472,7.52348,30.2414,14.8022,0.463291,0.463291,0.420258,0.998761,0.694937,1.28162,0.694937,0.555949
32,1154.96,1,5.41969,5.46456,28.2423,14.0183,0.45156,0.45156,0.483979,0.998761,0.677341,1.24917,0.677341,0.541873
33,1151.2,1,5.36271,5.42659,27.8408,13.8177,0.440127,0.440127,0.53046,0.998761,0.66019,1.21754,0.66019,0.528152
34,1133.81,1,5.26341,4.41083,27.2479,13.541,0.428982,0.428982,0.594685,0.998761,0.643474,1.18671,0.643474,0.514779
35,1125.53,1,5.37126,4.43303,28.5297,14.0241,0.41812,0.41812,0.491909,0.998761,0.627181,1.20115,0.627181,0.501744
36,1115.94,1,5.44058,5.86251,28.2386,13.8878,0.407533,0.407533,0.491652,0.998761,0.6113,1.17074,0.6113,0.48904
37,1110.81,1,5.50175,5.7645,27.7342,13.6947,0.397214,0.397214,0.520637,0.998761,0.595821,1.16803,0.595821,0.476657
38,1096.11,1,5.54558,4.62524,28.1825,13.8677,0.387157,0.387157,0.577557,0.998761,0.580735,1.13845,0.580735,0.464588
39,1080.51,1,5.42152,5.56185,29.7354,14.5015,0.377354,0.377354,0.502861,0.998761,0.56603,1.10963,0.56603,0.452824
40,1074.24,1,5.41521,4.85318,29.0398,14.264,0.367799,0.367799,0.516209,0.998761,0.551698,1.1013,0.551698,0.441359
41,1058.03,1,5.54239,5.0793,29.1649,14.311,0.358486,0.358486,0.507255,0.998761,0.537729,1.07342,0.537729,0.430183
42,1050.59,1,5.37683,4.90556,28.9671,14.2708,0.349409,0.349409,0.526454,0.998761,0.524113,1.04624,0.524113,0.419291
43,1035.3,1,5.42172,6.29142,28.1069,13.9312,0.340562,0.340562,0.435875,0.998761,0.510842,1.01974,0.510842,0.408674
44,1022.24,1,5.4377,5.91086,27.2553,13.6112,0.331938,0.331938,0.360366,0.998761,0.497908,0.993924,0.497908,0.398326
45,1023.36,1,5.47845,5.44561,26.2705,13.1841,0.323534,0.323534,0.406699,0.998761,0.4853,0.968758,0.4853,0.38824
46,1017.96,1,5.35526,5.13637,26.2835,13.2042,0.315341,0.315341,0.540362,0.998761,0.473012,0.944228,0.473012,0.37841
47,1001.18,1,5.34942,4.91554,26.2072,13.1874,0.307357,0.307357,0.529171,0.998761,0.461035,0.922526,0.461035,0.368828
48,996.196,1,5.4083,4.42881,25.9546,13.0583,0.299574,0.299574,0.54411,0.998761,0.449362,0.899168,0.449362,0.359489
49,983.294,1,5.34548,4.36405,25.7284,12.9734,0.291989,0.291989,0.522937,0.998761,0.437984,0.8764,0.437984,0.350387
50,987.142,1,5.44528,4.37114,25.9573,13.0652,0.284596,0.284596,0.515625,0.998761,0.426894,0.854209,0.426894,0.341515
51,981.343,1,5.36841,3.98254,25.1887,12.705,0.27739,0.27739,0.387581,0.998761,0.416084,0.83258,0.416084,0.332867
52,958.249,1,5.3402,4.48549,26.1049,13.1014,0.270366,0.270366,0.458901,0.998761,0.405549,0.811499,0.405549,0.324439
53,949.336,1,5.32735,5.09891,25.8021,13.0065,0.26352,0.26352,0.490033,0.998761,0.39528,0.790951,0.39528,0.316224
54,941.138,1,5.38143,4.7068,25.1751,12.752,0.256848,0.256848,0.502016,0.998761,0.385271,0.770924,0.385271,0.308217
55,930.456,1,5.3638,4.28829,25.7572,13.0212,0.250344,0.250344,0.432915,0.998761,0.375516,0.751404,0.375516,0.300413
56,923.967,1,5.35183,4.62031,25.716,13.0011,0.244005,0.244005,0.4452,0.998761,0.366008,0.732378,0.366008,0.292806
57,919.257,1,5.33039,4.32542,25.8538,13.0832,0.237827,0.237827,0.459058,0.998761,0.35674,0.713833,0.35674,0.285392
58,914.93,1,5.34022,3.6088,25.7554,13.033,0.231805,0.231805,0.44775,0.998761,0.347707,0.695759,0.347707,0.278166
59,912.709,1,5.32117,4.12448,25.6316,13.0008,0.225936,0.225936,0.398714,0.998761,0.338903,0.678142,0.338903,0.271123
60,908.811,1,5.30651,4.46273,25.2663,12.8465,0.220215,0.220215,0.440724,0.998761,0.330322,0.660971,0.330322,0.264258
61,904.261,1,5.29278,4.28105,24.8724,12.7238,0.214639,0.214639,0.406684,0.998761,0.321958,0.64725,0.321958,0.257567
62,884.545,1,5.33583,4.6135,25.0881,12.8103,0.209204,0.209204,0.437575,0.998761,0.313806,0.630861,0.313806,0.251045
63,889.123,1,5.34928,4.52118,24.5016,12.5601,0.203907,0.203907,0.452457,0.998761,0.30586,0.614888,0.30586,0.244688
64,874.566,1,5.27101,4.39279,24.0491,12.3644,0.204552,0.198744,0.462816,0.998761,0.298116,0.604071,0.298116,0.238493
65,873.938,1,5.28961,4.63045,23.904,12.3184,0.208578,0.193711,0.4909,0.998761,0.290567,0.588775,0.290567,0.232454
66,869.574,1,5.30414,5.0678,23.7705,12.2518,0.205077,0.188807,0.454615,0.998761,0.28321,0.573867,0.28321,0.226568
67,871.694,1,5.31879,5.35983,23.3136,12.0644,0.209847,0.184026,0.531226,0.998761,0.276039,0.559337,0.276039,0.220831
68,864.589,1,5.3605,5.60628,23.8359,12.2755,0.217475,0.179366,0.50024,0.998761,0.269049,0.545174,0.269049,0.21524
69,859.947,1,5.33443,5.74537,23.7682,12.2626,0.232303,0.174825,0.529367,0.998761,0.262237,0.53137,0.262237,0.20979
70,864.461,1,5.24409,5.21717,23.8611,12.3097,0.237934,0.170398,0.500386,0.998761,0.255597,0.517915,0.255597,0.204478
71,853.644,1,5.27756,4.67103,24.0111,12.3998,0.23716,0.166083,0.481249,0.998761,0.249125,0.504801,0.249125,0.1993
72,845.28,1,5.27556,4.43482,24.2594,12.5055,0.237238,0.161878,0.514528,0.998761,0.242817,0.492019,0.248823,0.197988
73,848.385,1,5.26844,4.83663,24.3213,12.5211,0.239565,0.157779,0.495109,0.998761,0.236669,0.479561,0.262683,0.206826
74,851.029,1,5.29426,5.25302,23.6382,12.2322,0.243062,0.153784,0.506017,0.998761,0.230676,0.467418,0.256032,0.201589
75,838.067,1,5.26378,5.18615,23.6054,12.2051,0.244591,0.14989,0.497821,0.998761,0.224835,0.455583,0.249549,0.196485
76,842.78,1,5.27387,4.83558,23.5207,12.1676,0.245492,0.146095,0.523412,0.998761,0.219142,0.444047,0.24323,0.19151
77,831.599,1,5.26454,4.35215,23.8211,12.2626,0.242862,0.142396,0.536216,0.998761,0.213594,0.432804,0.240804,0.191045
78,828.859,1,5.26193,4.48776,23.3372,12.048,0.241772,0.13879,0.565748,0.998761,0.208185,0.421845,0.243192,0.191482
79,828.716,1,5.28397,4.65887,23.656,12.1895,0.254304,0.135276,0.532134,0.998761,0.202914,0.411164,0.24353,0.193307
80,825.926,1,5.2751,4.41394,23.8034,12.2638,0.260471,0.131851,0.523636,0.998761,0.197776,0.408175,0.244317,0.193492
81,824.177,1,5.27187,4.29585,23.8181,12.2836,0.261142,0.128512,0.529149,0.998761,0.192768,0.39784,0.239134,0.190578
82,825.924,1,5.33091,4.21138,23.8713,12.3011,0.269981,0.125258,0.586351,0.998761,0.188307,0.387766,0.263677,0.210705
83,822.551,1,5.29006,4.33286,24.0933,12.3762,0.263145,0.122379,0.571976,0.998761,0.183539,0.377948,0.25979,0.206134
84,824.802,1,5.2605,4.35714,24.0831,12.3651,0.274498,0.11928,0.57376,0.998761,0.190276,0.368378,0.260754,0.208978
85,825.577,1,5.27751,4.56094,24.2602,12.42,0.278189,0.11626,0.58553,0.998761,0.192747,0.359602,0.263438,0.210888
86,809.553,1,5.28534,4.27186,24.0936,12.3519,0.277942,0.113316,0.56608,0.998761,0.19049,0.350496,0.256767,0.205548
87,818.269,1,5.2713,4.55335,24.1919,12.3865,0.270905,0.113153,0.588886,0.998761,0.191612,0.355681,0.255267,0.204653
88,819.912,1,5.33864,4.5527,24.6511,12.5836,0.267908,0.117634,0.54533,0.998761,0.18676,0.346675,0.266638,0.214343
89,823.362,1,5.33585,4.65115,24.4098,12.5132,0.268625,0.118049,0.522764,0.998761,0.182031,0.337897,0.265129,0.212241
90,818.174,1,5.25537,4.32557,23.9094,12.3222,0.267336,0.116454,0.493242,0.998761,0.177422,0.329342,0.259238,0.210375
91,814.096,1,5.27721,4.28095,24.269,12.4848,0.273072,0.113506,0.519923,0.998761,0.183875,0.321002,0.282412,0.22821
92,812.449,1,5.28598,4.25995,24.2847,12.5146,0.27939,0.110632,0.549274,0.998761,0.18183,0.330969,0.284757,0.230464
93,812.048,1,5.26429,4.3005,23.6245,12.2143,0.28523,0.10783,0.554139,0.998761,0.19553,0.322589,0.277547,0.224628
94,812.752,1,5.25554,4.32049,23.5586,12.1842,0.278008,0.108354,0.560383,0.998761,0.190579,0.31442,0.272786,0.222533
95,809.163,1,5.26289,4.41227,23.5057,12.1896,0.281453,0.105611,0.567758,0.998761,0.199408,0.306459,0.265879,0.216898
96,808.893,1,5.23809,4.57705,23.4835,12.1478,0.283813,0.104557,0.577194,0.998761,0.194359,0.306504,0.259146,0.211406
97,809.384,1,5.25033,4.63768,23.5909,12.1938,0.283882,0.103341,0.581678,0.998761,0.198045,0.304692,0.263538,0.216111
98,815.638,1,5.24615,4.75218,23.5389,12.1653,0.28353,0.106088,0.59334,0.998761,0.193106,0.30946,0.258264,0.210687
99,812.97,1,5.20895,4.76004,23.1723,12.021,0.285819,0.10493,0.576547,0.998761,0.192622,0.315071,0.258208,0.209345
100,809.334,1,5.26215,4.51202,23.0696,12.0014,0.278582,0.106662,0.591426,0.998761,0.188631,0.307093,0.26202,0.209015
101,812.305,1,5.24863,4.63617,23.2467,12.0559,0.279618,0.103961,0.552326,0.998761,0.18723,0.310708,0.277383,0.220477
102,813.051,1,5.24488,4.778,23.2495,12.0539,0.277531,0.105146,0.555116,0.998761,0.195008,0.31108,0.274909,0.218194
103,807.809,1,5.22332,4.66868,23.3827,12.1393,0.278272,0.10714,0.521756,0.998761,0.190016,0.316059,0.268413,0.211786
104,818.489,1,5.21465,4.67703,23.4545,12.1881,0.277137,0.108583,0.533716,0.998761,0.194087,0.313388,0.269216,0.211767
105,810.432,1,5.25935,4.89054,23.1509,12.0925,0.274933,0.107502,0.5592,0.998761,0.185561,0.32503,0.26646,0.210627
106,808.917,1,5.26814,4.93777,23.112,12.1042,0.282546,0.104602,0.612618,0.998761,0.192281,0.323598,0.278304,0.218078
107,809.795,1,5.27932,4.81939,23.3242,12.1981,0.281235,0.104193,0.629984,0.998761,0.196152,0.310133,0.272677,0.21587
108,817.177,1,5.22492,4.65495,22.9809,12.0485,0.283063,0.104433,0.609421,0.998761,0.194015,0.375535,0.256196,0.203085
109,813.491,1,5.21708,4.64495,22.769,11.9813,0.279841,0.103146,0.609276,0.998761,0.190666,0.382591,0.254474,0.203117
110,804.874,1,5.22416,4.52175,22.934,12.0604,0.27799,0.103412,0.596832,0.998761,0.190362,0.362991,0.253256,0.20335
111,796.076,1,5.2461,4.47478,22.94,12.0367,0.278482,0.100793,0.579608,0.998761,0.19304,0.334542,0.248611,0.199573
112,803.534,1,5.21905,4.59218,23.2649,12.1678,0.287515,0.09793,0.546523,0.998761,0.200324,0.329398,0.262219,0.210065
113,811.367,1,5.23751,4.45839,23.4166,12.2355,0.285977,0.100619,0.5477,0.998761,0.196391,0.341573,0.258683,0.208854
114,808.259,1,5.2191,4.3641,23.4691,12.2632,0.294403,0.0985209,0.605392,0.998761,0.200149,0.370244,0.262046,0.2125
115,798.619,1,5.25051,4.15884,23.4898,12.2671,0.288004,0.0967096,0.583708,0.998761,0.198271,0.29651,0.262622,0.214014
116,798.287,1,5.24754,4.15934,23.389,12.2286,0.289694,0.0963777,0.595013,0.998761,0.199377,0.287415,0.262118,0.216165
117,793.765,1,5.24325,4.29457,23.5033,12.2623,0.289458,0.0966837,0.560482,0.998761,0.196752,0.233795,0.265008,0.218723
118,792.555,1,5.25403,4.4351,23.7087,12.3386,0.289829,0.0967219,0.55272,0.998761,0.199565,0.223452,0.276626,0.226977
119,798.834,1,5.2493,4.45327,23.5671,12.2723,0.295645,0.0938962,0.582047,0.998761,0.207093,0.239115,0.279495,0.22797
120,794.03,1,5.22272,4.42321,23.1519,12.0779,0.288421,0.0960235,0.584676,0.998761,0.194019,0.238846,0.277393,0.224911
121,794.352,1,5.24518,4.47073,22.8644,11.9501,0.28722,0.0980441,0.585614,0.998761,0.196386,0.229083,0.270957,0.219676
122,793.711,1,5.23673,4.39565,22.7749,11.9287,0.287387,0.0967489,0.563274,0.998761,0.196898,0.273123,0.270249,0.22076
123,796.968,1,5.25416,4.39532,22.6043,11.8634,0.286509,0.0988958,0.573664,0.998761,0.189636,0.250586,0.270259,0.2223
124,791.453,1,5.20393,4.50469,22.7499,11.9151,0.286417,0.0975529,0.579961,0.998761,0.192336,0.239894,0.262482,0.218351
125,794.816,1,5.19246,4.46252,22.6203,11.8871,0.288747,0.0965205,0.583381,0.998761,0.199668,0.2455,0.265023,0.217583
