iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1226.69,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1216.83,1,9.30343,13.5807,48.3707,88.0207,0.95,0.95,0.285,0.285,0.910409,0.974679,1.17235,0.974679,1.04703,0.974679
3,1206.14,1,8.7885,11.4858,50.2497,87.0896,0.9025,0.9025,0.27075,0.27075,0.89524,0.95,1.18527,0.95,1.19818,0.95
4,1187.21,1,8.64915,11.0694,49.8597,86.568,0.857375,0.857375,0.257212,0.257212,0.856645,0.925945,1.18201,0.925945,1.28641,0.925945
5,1177.49,1,8.75881,9.19448,48.9633,87.3606,0.814506,0.814506,0.244352,0.244352,0.828119,0.9025,1.15208,0.9025,1.30957,0.9025
6,1158.37,1,8.87512,10.3395,44.0415,88.6246,0.773781,0.773781,0.232134,0.232134,0.854749,0.879648,1.12291,0.879648,1.27641,0.879648
7,1143.92,1,8.63805,10.5773,47.1444,95.9032,0.735092,0.735092,0.220528,0.220528,0.8672,0.857375,1.09448,0.857375,1.32908,0.857375
8,1112.53,1,8.46776,11.9407,46.7001,85.8521,0.698337,0.698337,0.209501,0.209501,0.859762,0.835666,1.06677,0.835666,1.29543,0.835666
9,1105.54,1,8.648,12.2764,46.2392,97.2007,0.66342,0.66342,0.199026,0.199026,0.87017,0.814506,1.03976,0.814506,1.26262,0.814506
10,1084.29,1,8.61025,13.6392,43.6238,83.9427,0.630249,0.630249,0.189075,0.189075,0.857842,0.793882,1.01343,0.793882,1.23509,0.793882
11,1055.98,1,8.68158,13.9473,45.0693,86.8614,0.598737,0.598737,0.179621,0.179621,0.857528,0.773781,0.987769,0.773781,1.20382,0.773781
12,1055.89,1,8.62071,14.1913,44.0421,69.6123,0.5688,0.5688,0.17064,0.17064,0.867658,0.754188,1.04541,0.754188,1.24614,0.754188
13,1047.24,1,8.83341,11.9542,47.7615,82.1218,0.54036,0.54036,0.162108,0.162108,0.876993,0.735092,1.07889,0.735092,1.21654,0.735092
14,1040.36,1,8.85487,13.4518,44.734,80.4379,0.513342,0.513342,0.154003,0.154003,0.886949,0.716479,1.1268,0.716479,1.26056,0.716479
15,1031.19,1,9.02559,14.1831,45.6798,86.0037,0.487675,0.487675,0.146302,0.146302,0.899145,0.698337,1.09827,0.698337,1.23911,0.698337
