Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,bias_abscissa,bias_cdf,split
2.47226,0.0314286,11.3438,0.0314286,2.03579,0.0328571,9.44099,0.0314286,-17.8242,0.0328571,All
2.48858,0.0328571,11.4228,0.0328571,2.04232,0.0342857,9.46766,0.0328571,-17.7787,0.0342857,All
2.49569,0.0342857,11.5438,0.0342857,2.04974,0.0357143,9.58587,0.0342857,-17.7297,0.0357143,All
2.49732,0.0357143,11.6306,0.0357143,2.09843,0.0371429,9.67827,0.0357143,-17.7284,0.0371429,All
2.50226,0.0371429,11.7022,0.0371429,2.11721,0.0385714,9.77052,0.0371429,-17.7118,0.0385714,All
2.51137,0.0385714,11.7076,0.0385714,2.12207,0.04,9.80776,0.0385714,-17.5934,0.04,All
2.52062,0.04,11.709,0.04,2.12946,0.0414286,9.8446,0.04,-17.5442,0.0414286,All
2.52335,0.0414286,11.709,0.0414286,2.13463,0.0428571,9.97303,0.0414286,-17.5374,0.0428571,All
2.52525,0.0428571,11.8419,0.0428571,2.15376,0.0442857,10.0156,0.0428571,-17.5319,0.0442857,All
2.53363,0.0442857,11.8514,0.0442857,2.16036,0.0457143,10.0425,0.0442857,-17.4229,0.0457143,All
2.53906,0.0457143,11.8656,0.0457143,2.16221,0.0471429,10.0467,0.0457143,-17.2414,0.0471429,All
2.54577,0.0471429,11.8809,0.0471429,2.18436,0.0485714,10.1004,0.0471429,-17.2177,0.0485714,All
2.54707,0.0485714,11.9571,0.0485714,2.21785,0.05,10.171,0.0485714,-17.1712,0.05,All
2.55179,0.05,11.9633,0.05,2.23189,0.0514286,10.2695,0.05,-17.1296,0.0514286,All
2.55291,0.0514286,12.0283,0.0514286,2.24851,0.0528571,10.2849,0.0514286,-17.1062,0.0528571,All
2.55301,0.0528571,12.1218,0.0528571,2.25284,0.0542857,10.3366,0.0528571,-17.0834,0.0542857,All
2.55834,0.0542857,12.1475,0.0542857,2.27722,0.0557143,10.4679,0.0542857,-17.0611,0.0557143,All
2.56297,0.0557143,12.1863,0.0557143,2.30295,0.0571429,10.5686,0.0557143,-16.9331,0.0571429,All
2.56723,0.0571429,12.2298,0.0571429,2.32912,0.0585714,10.5967,0.0571429,-16.6615,0.0585714,All
2.58558,0.0585714,12.2461,0.0585714,2.35573,0.06,10.6088,0.0585714,-16.6034,0.06,All
2.60374,0.06,12.3155,0.06,2.35756,0.0614286,10.7169,0.06,-16.4931,0.0614286,All
2.60788,0.0614286,12.4578,0.0614286,2.37365,0.0628571,10.8397,0.0614286,-16.4927,0.0628571,All
2.61818,0.0628571,12.4656,0.0628571,2.42961,0.0642857,10.9445,0.0628571,-16.3801,0.0642857,All
2.64453,0.0642857,12.582,0.0642857,2.47685,0.0657143,10.9845,0.0642857,-16.1176,0.0657143,All
2.64472,0.0657143,12.6985,0.0657143,2.53733,0.0671429,10.9912,0.0657143,-15.8855,0.0671429,All
2.66654,0.0671429,12.765,0.0671429,2.57609,0.0685714,11.0534,0.0671429,-15.686,0.0685714,All
2.68811,0.0685714,12.8722,0.0685714,2.60604,0.07,11.0983,0.0685714,-15.5842,0.07,All
2.71078,0.07,12.9312,0.07,2.64126,0.0714286,11.1316,0.07,-13.9663,0.0714286,All
2.8139,0.0714286,12.9882,0.0714286,2.64163,0.0728571,11.2934,0.0714286,-3.55916,0.0728571,All
3.18796,0.0728571,13.0097,0.0728571,2.65102,0.0742857,11.3875,0.0728571,-3.52515,0.0742857,All
3.34925,0.0742857,13.1954,0.0742857,2.67695,0.0757143,11.5267,0.0742857,-3.34973,0.0757143,All
3.3523,0.0757143,13.4844,0.0757143,2.68174,0.0771429,11.6478,0.0757143,-3.31252,0.0771429,All
3.40085,0.0771429,13.494,0.0771429,2.6846,0.0785714,11.7141,0.0771429,-3.3076,0.0785714,All
3.41336,0.0785714,13.7124,0.0785714,2.6961,0.08,11.8484,0.0785714,-3.28465,0.08,All
3.4245,0.08,14.3525,0.08,2.7064,0.0814286,11.9156,0.08,-3.24392,0.0814286,All
3.42467,0.0814286,14.4325,0.0814286,2.7105,0.0828571,12.1467,0.0814286,-3.22785,0.0828571,All
3.4458,0.0828571,14.6972,0.0828571,2.74675,0.0842857,12.1671,0.0828571,-3.21202,0.0842857,All
3.4473,0.0842857,14.762,0.0842857,2.74986,0.0857143,12.301,0.0842857,-3.12983,0.0857143,All
3.45276,0.0857143,14.9049,0.0857143,2.80572,0.0871429,12.3228,0.0857143,-2.92449,0.0871429,All
3.45349,0.0871429,14.9418,0.0871429,2.80658,0.0885714,12.6344,0.0871429,-2.9026,0.0885714,All
3.45416,0.0885714,15.0221,0.0885714,2.84031,0.09,12.6699,0.0885714,-2.87771,0.09,All
3.45985,0.09,15.0639,0.09,2.85143,0.0914286,12.6718,0.09,-2.87042,0.0914286,All
3.47578,0.0914286,15.0902,0.0914286,2.86308,0.0928571,13.0023,0.0914286,-2.8682,0.0928571,All
3.47684,0.0928571,15.1184,0.0928571,2.8808,0.0942857,13.0172,0.0928571,-2.77938,0.0942857,All
3.47753,0.0942857,15.126,0.0942857,2.89048,0.0957143,13.0624,0.0942857,-2.72766,0.0957143,All
3.50585,0.0957143,15.1381,0.0957143,2.92555,0.0971429,13.2232,0.0957143,-2.71406,0.0971429,All
3.51207,0.0971429,15.4626,0.0971429,2.9337,0.0985714,13.4508,0.0971429,-2.71145,0.0985714,All
3.51394,0.0985714,15.5908,0.0985714,2.94869,0.1,13.4861,0.0985714,-2.67815,0.1,All
3.51434,0.1,15.68,0.1,2.97106,0.101429,13.5131,0.1,-2.65307,0.101429,All
3.53653,0.101429,15.6986,0.101429,3.00354,0.102857,13.5149,0.101429,-2.64386,0.102857,All
3.53737,0.102857,15.7128,0.102857,3.02501,0.104286,13.6474,0.102857,-2.63356,0.104286,All
3.54591,0.104286,15.7791,0.104286,3.05317,0.105714,13.8451,0.104286,-2.63283,0.105714,All
3.54839,0.105714,15.8457,0.105714,3.13197,0.107143,13.8615,0.105714,-2.63165,0.107143,All
3.55413,0.107143,15.863,0.107143,3.15928,0.108571,13.9341,0.107143,-2.62733,0.108571,All
3.55584,0.108571,16.0317,0.108571,3.17649,0.11,14.1502,0.108571,-2.60693,0.11,All
3.55806,0.11,16.052,0.11,3.17808,0.111429,14.1786,0.11,-2.5558,0.111429,All
3.55851,0.111429,16.1298,0.111429,3.18488,0.112857,14.2329,0.111429,-2.55209,0.112857,All
3.56435,0.112857,16.132,0.112857,3.19214,0.114286,14.2773,0.112857,-2.55133,0.114286,All
3.57568,0.114286,16.1467,0.114286,3.19547,0.115714,14.3313,0.114286,-2.53609,0.115714,All
3.58002,0.115714,16.1847,0.115714,3.19583,0.117143,14.4485,0.115714,-2.52694,0.117143,All
3.58548,0.117143,16.1937,0.117143,3.21132,0.118571,14.5823,0.117143,-2.50659,0.118571,All
3.58686,0.118571,16.2975,0.118571,3.2161,0.12,14.5862,0.118571,-2.48535,0.12,All
3.58718,0.12,16.3186,0.12,3.217,0.121429,14.6363,0.12,-2.47658,0.121429,All
3.59438,0.121429,16.4142,0.121429,3.23387,0.122857,14.7197,0.121429,-2.44708,0.122857,All
3.59944,0.122857,16.4296,0.122857,3.23584,0.124286,14.7469,0.122857,-2.44441,0.124286,All
3.60423,0.124286,16.4392,0.124286,3.23955,0.125714,15.0323,0.124286,-2.4143,0.125714,All
3.6099,0.125714,16.7269,0.125714,3.24139,0.127143,15.1345,0.125714,-2.4143,0.127143,All
3.63318,0.127143,17.045,0.127143,3.24629,0.128571,15.2385,0.127143,-2.40574,0.128571,All
3.63805,0.128571,17.0525,0.128571,3.2481,0.13,15.2553,0.128571,-2.39955,0.13,All
3.63806,0.13,17.0579,0.13,3.26235,0.131429,15.284,0.13,-2.39168,0.131429,All
3.64123,0.131429,17.1154,0.131429,3.31826,0.132857,15.3073,0.131429,-2.39168,0.132857,All
3.64151,0.132857,17.1348,0.132857,3.34414,0.134286,15.3709,0.132857,-2.37856,0.134286,All
3.684,0.134286,17.1462,0.134286,3.34975,0.135714,15.3972,0.134286,-2.37617,0.135714,All
3.69613,0.135714,17.2667,0.135714,3.35034,0.137143,15.4971,0.135714,-2.36862,0.137143,All
3.71114,0.137143,17.2687,0.137143,3.4073,0.138571,15.5418,0.137143,-2.3612,0.138571,All
3.71411,0.138571,17.2829,0.138571,3.43792,0.14,15.6363,0.138571,-2.35491,0.14,All
3.71701,0.14,17.2852,0.14,3.44134,0.141429,15.6389,0.14,-2.3446,0.141429,All
3.73202,0.141429,17.3176,0.141429,3.44655,0.142857,15.7377,0.141429,-2.32605,0.142857,All
3.77753,0.142857,17.3804,0.142857,3.44899,0.144286,15.7904,0.142857,-2.32605,0.144286,All
4.36617,0.144286,17.4172,0.144286,3.48129,0.145714,15.8204,0.144286,-2.32176,0.145714,All
4.37595,0.145714,17.4649,0.145714,3.49551,0.147143,15.9537,0.145714,-2.32124,0.147143,All
4.41357,0.147143,17.5697,0.147143,3.49877,0.148571,16.0461,0.147143,-2.31998,0.148571,All
4.42238,0.148571,17.6124,0.148571,3.50681,0.15,16.5383,0.148571,-2.30886,0.15,All
4.4257,0.15,17.6369,0.15,3.51213,0.151429,16.6429,0.15,-2.30884,0.151429,All
4.43104,0.151429,17.6869,0.151429,3.53464,0.152857,16.7299,0.151429,-2.29374,0.152857,All
4.44133,0.152857,17.6989,0.152857,3.5699,0.154286,16.7445,0.152857,-2.29044,0.154286,All
4.44336,0.154286,17.7279,0.154286,3.58424,0.155714,16.819,0.154286,-2.28817,0.155714,All
4.46995,0.155714,17.7319,0.155714,3.58711,0.157143,17.0103,0.155714,-2.2829,0.157143,All
4.47104,0.157143,17.8285,0.157143,3.62254,0.158571,17.0342,0.157143,-2.27684,0.158571,All
4.47444,0.158571,17.9725,0.158571,3.65616,0.16,17.0887,0.158571,-2.26347,0.16,All
4.48719,0.16,18.0845,0.16,3.6634,0.161429,17.1143,0.16,-2.2602,0.161429,All
4.48959,0.161429,18.1817,0.161429,3.66922,0.162857,17.2165,0.161429,-2.2518,0.162857,All
4.50754,0.162857,18.1894,0.162857,3.67977,0.164286,17.2254,0.162857,-2.23097,0.164286,All
4.51372,0.164286,18.2073,0.164286,3.68582,0.165714,17.2379,0.164286,-2.20538,0.165714,All
4.51514,0.165714,18.2202,0.165714,3.6916,0.167143,17.3052,0.165714,-2.20435,0.167143,All
4.51748,0.167143,18.2255,0.167143,3.72615,0.168571,17.3083,0.167143,-2.20428,0.168571,All
4.5221,0.168571,18.2715,0.168571,3.72718,0.17,17.332,0.168571,-2.20341,0.17,All
4.52914,0.17,18.2943,0.17,3.73722,0.171429,17.3382,0.17,-2.20222,0.171429,All
4.53394,0.171429,18.3317,0.171429,3.74274,0.172857,17.6216,0.171429,-2.19252,0.172857,All
4.53456,0.172857,18.3775,0.172857,3.75955,0.174286,17.6285,0.172857,-2.18058,0.174286,All
4.54183,0.174286,18.4171,0.174286,3.78278,0.175714,17.6518,0.174286,-2.17805,0.175714,All
4.54415,0.175714,18.4281,0.175714,3.79383,0.177143,17.6679,0.175714,-2.17316,0.177143,All
4.54737,0.177143,18.453,0.177143,3.79666,0.178571,17.6807,0.177143,-2.16459,0.178571,All
4.548,0.178571,18.4628,0.178571,3.80823,0.18,17.7757,0.178571,-2.16092,0.18,All
4.554,0.18,18.5167,0.18,3.84148,0.181429,17.8113,0.18,-2.16092,0.181429,All
4.55714,0.181429,18.5329,0.181429,3.84561,0.182857,17.8613,0.181429,-2.15832,0.182857,All
4.56566,0.182857,18.56,0.182857,3.8491,0.184286,18.1538,0.182857,-2.15815,0.184286,All
4.5684,0.184286,18.5636,0.184286,3.85204,0.185714,18.2128,0.184286,-2.14789,0.185714,All
4.57082,0.185714,18.588,0.185714,3.8561,0.187143,18.2711,0.185714,-2.14705,0.187143,All
4.57604,0.187143,18.59,0.187143,3.87838,0.188571,18.3621,0.187143,-2.14202,0.188571,All
4.57902,0.188571,18.6246,0.188571,3.88405,0.19,18.492,0.188571,-2.13555,0.19,All
4.58234,0.19,18.687,0.19,3.88912,0.191429,18.5174,0.19,-2.10855,0.191429,All
4.59408,0.191429,18.7082,0.191429,3.90657,0.192857,18.545,0.191429,-2.10013,0.192857,All
4.59504,0.192857,18.7139,0.192857,3.96923,0.194286,18.7046,0.192857,-2.08937,0.194286,All
4.59618,0.194286,18.8556,0.194286,4.01628,0.195714,18.7718,0.194286,-2.0882,0.195714,All
4.60994,0.195714,18.8858,0.195714,4.04349,0.197143,18.7864,0.195714,-2.07792,0.197143,All
4.61421,0.197143,18.9103,0.197143,4.05807,0.198571,18.8104,0.197143,-2.07525,0.198571,All
4.64114,0.198571,18.9471,0.198571,4.06639,0.2,18.8169,0.198571,-2.06742,0.2,All
4.66074,0.2,18.9736,0.2,4.07664,0.201429,18.8779,0.2,-2.06412,0.201429,All
4.66125,0.201429,18.9919,0.201429,4.07906,0.202857,18.9612,0.201429,-2.0523,0.202857,All
4.66317,0.202857,19.0042,0.202857,4.09257,0.204286,18.972,0.202857,-2.04958,0.204286,All
4.67784,0.204286,19.0121,0.204286,4.12011,0.205714,19.03,0.204286,-2.04089,0.205714,All
4.68506,0.205714,19.0488,0.205714,4.13964,0.207143,19.2014,0.205714,-2.03696,0.207143,All
4.68574,0.207143,19.188,0.207143,4.15543,0.208571,19.2086,0.207143,-2.03058,0.208571,All
4.69518,0.208571,19.2572,0.208571,4.19986,0.21,19.2102,0.208571,-2.02249,0.21,All
4.70549,0.21,19.268,0.21,4.22731,0.211429,19.2334,0.21,-2.02193,0.211429,All
4.70787,0.211429,19.2927,0.211429,4.2327,0.212857,19.249,0.211429,-2.0132,0.212857,All
4.70812,0.212857,19.4033,0.212857,4.24592,0.214286,19.269,0.212857,-2.00768,0.214286,All
4.71455,0.214286,19.4152,0.214286,4.25471,0.215714,19.3333,0.214286,-2.00745,0.215714,All
4.71589,0.215714,19.42,0.215714,4.26508,0.217143,19.3471,0.215714,-2.00386,0.217143,All
4.71659,0.217143,19.4258,0.217143,4.27529,0.218571,19.4044,0.217143,-2.00137,0.218571,All
4.71705,0.218571,19.4991,0.218571,4.28014,0.22,19.4663,0.218571,-1.99727,0.22,All
4.7276,0.22,19.5058,0.22,4.28339,0.221429,19.5182,0.22,-1.98923,0.221429,All
4.72955,0.221429,19.5355,0.221429,4.28655,0.222857,19.7011,0.221429,-1.97849,0.222857,All
4.73321,0.222857,19.5367,0.222857,4.32998,0.224286,19.9467,0.222857,-1.97815,0.224286,All
4.73827,0.224286,19.5397,0.224286,4.33481,0.225714,19.9684,0.224286,-1.97603,0.225714,All
4.75627,0.225714,19.5618,0.225714,4.3408,0.227143,19.9689,0.225714,-1.97451,0.227143,All
4.76661,0.227143,19.6394,0.227143,4.34408,0.228571,19.9814,0.227143,-1.97366,0.228571,All
4.77073,0.228571,19.6661,0.228571,4.37807,0.23,20.0365,0.228571,-1.9727,0.23,All
4.77455,0.23,19.6922,0.23,4.39487,0.231429,20.0466,0.23,-1.97011,0.231429,All
4.78284,0.231429,19.7271,0.231429,4.40766,0.232857,20.0989,0.231429,-1.96478,0.232857,All
4.78752,0.232857,19.7278,0.232857,4.41123,0.234286,20.1125,0.232857,-1.96439,0.234286,All
4.79612,0.234286,19.7564,0.234286,4.42361,0.235714,20.1371,0.234286,-1.95463,0.235714,All
4.79786,0.235714,19.7656,0.235714,4.42946,0.237143,20.1741,0.235714,-1.95203,0.237143,All
4.81788,0.237143,19.8036,0.237143,4.43389,0.238571,20.2421,0.237143,-1.93995,0.238571,All
4.82177,0.238571,19.8141,0.238571,4.4381,0.24,20.2789,0.238571,-1.93536,0.24,All
4.82254,0.24,19.852,0.24,4.44129,0.241429,20.303,0.24,-1.92181,0.241429,All
4.83127,0.241429,19.8638,0.241429,4.45113,0.242857,20.3461,0.241429,-1.92123,0.242857,All
4.84054,0.242857,19.8672,0.242857,4.45339,0.244286,20.3851,0.242857,-1.91893,0.244286,All
4.84922,0.244286,19.8683,0.244286,4.45474,0.245714,20.392,0.244286,-1.89718,0.245714,All
4.85018,0.245714,19.9306,0.245714,4.45866,0.247143,20.576,0.245714,-1.87259,0.247143,All
4.85221,0.247143,20.0155,0.247143,4.46045,0.248571,20.7263,0.247143,-1.87112,0.248571,All
4.85605,0.248571,20.0177,0.248571,4.47621,0.25,20.7336,0.248571,-1.86916,0.25,All
4.86385,0.25,20.0251,0.25,4.47955,0.251429,20.7563,0.25,-1.86417,0.251429,All
4.87703,0.251429,20.0364,0.251429,4.482,0.252857,20.7582,0.251429,-1.85704,0.252857,All
4.87935,0.252857,20.0375,0.252857,4.49956,0.254286,20.8264,0.252857,-1.84795,0.254286,All
4.88473,0.254286,20.0527,0.254286,4.50047,0.255714,20.8848,0.254286,-1.8305,0.255714,All
4.88642,0.255714,20.0614,0.255714,4.50952,0.257143,20.8951,0.255714,-1.825,0.257143,All
4.88776,0.257143,20.1225,0.257143,4.51042,0.258571,21.0091,0.257143,-1.82272,0.258571,All
4.88823,0.258571,20.1326,0.258571,4.51253,0.26,21.0338,0.258571,-1.81174,0.26,All
4.88891,0.26,20.1542,0.26,4.52261,0.261429,21.0801,0.26,-1.80598,0.261429,All
4.89534,0.261429,20.1546,0.261429,4.52867,0.262857,21.1416,0.261429,-1.7948,0.262857,All
4.90354,0.262857,20.178,0.262857,4.5586,0.264286,21.2069,0.262857,-1.78907,0.264286,All
4.90441,0.264286,20.1881,0.264286,4.56767,0.265714,21.2151,0.264286,-1.78481,0.265714,All
4.91381,0.265714,20.2027,0.265714,4.57131,0.267143,21.2779,0.265714,-1.7843,0.267143,All
4.92382,0.267143,20.2117,0.267143,4.57986,0.268571,21.3035,0.267143,-1.78418,0.268571,All
4.92457,0.268571,20.2229,0.268571,4.58289,0.27,21.3188,0.268571,-1.77728,0.27,All
4.92965,0.27,20.2282,0.27,4.58438,0.271429,21.3423,0.27,-1.76256,0.271429,All
4.93433,0.271429,20.2376,0.271429,4.59444,0.272857,21.3499,0.271429,-1.73135,0.272857,All
4.93866,0.272857,20.2927,0.272857,4.59805,0.274286,21.3777,0.272857,-1.70063,0.274286,All
4.93928,0.274286,20.3192,0.274286,4.60197,0.275714,21.4033,0.274286,-1.69029,0.275714,All
4.94195,0.275714,20.3281,0.275714,4.61532,0.277143,21.4318,0.275714,-1.68073,0.277143,All
4.94278,0.277143,20.3405,0.277143,4.64673,0.278571,21.4641,0.277143,-1.67567,0.278571,All
4.94316,0.278571,20.3652,0.278571,4.64743,0.28,21.4865,0.278571,-1.6656,0.28,All
4.94347,0.28,20.3909,0.28,4.66257,0.281429,21.4871,0.28,-1.65605,0.281429,All
4.9484,0.281429,20.409,0.281429,4.68392,0.282857,21.5018,0.281429,-1.63091,0.282857,All
4.94848,0.282857,20.4219,0.282857,4.70458,0.284286,21.5025,0.282857,-1.62818,0.284286,All
4.94957,0.284286,20.4759,0.284286,4.71766,0.285714,21.5183,0.284286,-1.58654,0.285714,All
4.95,0.285714,20.5192,0.285714,4.72226,0.287143,21.5218,0.285714,-1.5792,0.287143,All
4.95678,0.287143,20.5218,0.287143,4.7228,0.288571,21.5259,0.287143,-1.52654,0.288571,All
4.95737,0.288571,20.5405,0.288571,4.72577,0.29,21.5612,0.288571,-1.50581,0.29,All
4.95749,0.29,20.6131,0.29,4.73437,0.291429,21.5626,0.29,-1.50486,0.291429,All
4.95808,0.291429,20.6226,0.291429,4.73558,0.292857,21.5718,0.291429,-1.50476,0.292857,All
4.95871,0.292857,20.6319,0.292857,4.74558,0.294286,21.5822,0.292857,-1.48478,0.294286,All
4.96283,0.294286,20.6591,0.294286,4.7842,0.295714,21.5851,0.294286,-1.47599,0.295714,All
4.96564,0.295714,20.682,0.295714,4.80139,0.297143,21.6324,0.295714,-1.47009,0.297143,All
4.96627,0.297143,20.7095,0.297143,4.80522,0.298571,21.6972,0.297143,-1.44912,0.298571,All
4.96751,0.298571,20.7208,0.298571,4.80664,0.3,21.7138,0.298571,-1.41397,0.3,All
4.96752,0.3,20.7272,0.3,4.8289,0.301429,21.7238,0.3,-1.39761,0.301429,All
4.97254,0.301429,20.7313,0.301429,4.83118,0.302857,21.7354,0.301429,-1.36904,0.302857,All
4.97297,0.302857,20.7798,0.302857,4.83451,0.304286,21.8384,0.302857,-1.36073,0.304286,All
4.97778,0.304286,20.7954,0.304286,4.84412,0.305714,21.8398,0.304286,-1.34884,0.305714,All
4.97905,0.305714,20.8301,0.305714,4.87427,0.307143,21.8495,0.305714,-1.34859,0.307143,All
4.9794,0.307143,20.8485,0.307143,4.87429,0.308571,21.9085,0.307143,-1.33265,0.308571,All
4.98042,0.308571,20.8577,0.308571,4.88253,0.31,21.953,0.308571,-1.32962,0.31,All
4.98814,0.31,20.8646,0.31,4.93057,0.311429,21.9665,0.31,-1.31641,0.311429,All
4.98859,0.311429,20.9077,0.311429,4.93078,0.312857,22.0096,0.311429,-1.31476,0.312857,All
4.9886,0.312857,20.91,0.312857,4.94129,0.314286,22.0695,0.312857,-1.3075,0.314286,All
4.99003,0.314286,20.9266,0.314286,4.94451,0.315714,22.1501,0.314286,-1.27283,0.315714,All
4.99388,0.315714,20.9296,0.315714,4.94543,0.317143,22.1548,0.315714,-1.26649,0.317143,All
4.9987,0.317143,20.95,0.317143,4.97283,0.318571,22.1963,0.317143,-1.25457,0.318571,All
4.99986,0.318571,20.9522,0.318571,4.97779,0.32,22.198,0.318571,-1.24576,0.32,All
5.00158,0.32,20.9812,0.32,4.97904,0.321429,22.2064,0.32,-1.23303,0.321429,All
5.0071,0.321429,20.9961,0.321429,4.98212,0.322857,22.2318,0.321429,-1.19687,0.322857,All
5.02157,0.322857,21.0383,0.322857,4.98271,0.324286,22.2357,0.322857,-1.19679,0.324286,All
5.02182,0.324286,21.0407,0.324286,4.98995,0.325714,22.2418,0.324286,-1.19443,0.325714,All
5.02428,0.325714,21.0512,0.325714,5.01023,0.327143,22.2517,0.325714,-1.13727,0.327143,All
5.02745,0.327143,21.1071,0.327143,5.01557,0.328571,22.3208,0.327143,-1.13249,0.328571,All
5.02902,0.328571,21.1072,0.328571,5.0286,0.33,22.3363,0.328571,-1.12396,0.33,All
5.03906,0.33,21.1563,0.33,5.0371,0.331429,22.3446,0.33,-1.12374,0.331429,All
5.04716,0.331429,21.1759,0.331429,5.03889,0.332857,22.4541,0.331429,-1.08819,0.332857,All
5.04929,0.332857,21.1813,0.332857,5.07951,0.334286,22.4643,0.332857,-1.07595,0.334286,All
5.04979,0.334286,21.1984,0.334286,5.08046,0.335714,22.5447,0.334286,-1.03809,0.335714,All
5.05693,0.335714,21.2002,0.335714,5.08366,0.337143,22.5844,0.335714,-1.03039,0.337143,All
5.06138,0.337143,21.2041,0.337143,5.10736,0.338571,22.6197,0.337143,-1.02988,0.338571,All
5.06467,0.338571,21.205,0.338571,5.11085,0.34,22.6898,0.338571,-1.02908,0.34,All
5.06562,0.34,21.2297,0.34,5.11665,0.341429,22.6931,0.34,-1.00885,0.341429,All
5.06916,0.341429,21.2589,0.341429,5.11887,0.342857,22.6985,0.341429,-1.00483,0.342857,All
5.07587,0.342857,21.2681,0.342857,5.14287,0.344286,22.7029,0.342857,-1.00152,0.344286,All
5.07712,0.344286,21.2925,0.344286,5.15269,0.345714,22.7499,0.344286,-0.988806,0.345714,All
5.0796,0.345714,21.3032,0.345714,5.17072,0.347143,22.7623,0.345714,-0.96516,0.347143,All
5.08179,0.347143,21.305,0.347143,5.17782,0.348571,22.7779,0.347143,-0.964853,0.348571,All
5.0819,0.348571,21.3142,0.348571,5.17956,0.35,22.7831,0.348571,-0.963827,0.35,All
5.0861,0.35,21.3503,0.35,5.1807,0.351429,22.79,0.35,-0.947147,0.351429,All
5.09255,0.351429,21.4229,0.351429,5.20429,0.352857,22.8034,0.351429,-0.926897,0.352857,All
5.09693,0.352857,21.4436,0.352857,5.21672,0.354286,22.824,0.352857,-0.899552,0.354286,All
5.09833,0.354286,21.4509,0.354286,5.23556,0.355714,22.826,0.354286,-0.897003,0.355714,All
5.10123,0.355714,21.472,0.355714,5.25959,0.357143,22.8453,0.355714,-0.894055,0.357143,All
5.10661,0.357143,21.4725,0.357143,5.26846,0.358571,22.9976,0.357143,-0.883112,0.358571,All
5.10661,0.358571,21.502,0.358571,5.27073,0.36,23.0422,0.358571,-0.881229,0.36,All
5.10861,0.36,21.5545,0.36,5.27131,0.361429,23.1601,0.36,-0.881205,0.361429,All
5.11483,0.361429,21.5554,0.361429,5.2742,0.362857,23.1778,0.361429,-0.867949,0.362857,All
5.11538,0.362857,21.5688,0.362857,5.28469,0.364286,23.207,0.362857,-0.865492,0.364286,All
5.11852,0.364286,21.5778,0.364286,5.28798,0.365714,23.234,0.364286,-0.857368,0.365714,All
5.12209,0.365714,21.6156,0.365714,5.3101,0.367143,23.2417,0.365714,-0.845011,0.367143,All
5.12444,0.367143,21.6608,0.367143,5.31214,0.368571,23.3091,0.367143,-0.839821,0.368571,All
5.12872,0.368571,21.7116,0.368571,5.31831,0.37,23.3292,0.368571,-0.815144,0.37,All
5.13233,0.37,21.7148,0.37,5.32666,0.371429,23.3296,0.37,-0.814514,0.371429,All
