simulations, -2LL
1000,597.134
2000,596.099
3000,595.881
4000,595.963
5000,596.124
6000,596.23
7000,596.396
8000,596.373
9000,595.582
10000,595.6
11000,595.449
12000,595.538
13000,595.704
14000,595.829
15000,595.896
16000,596.024
17000,596.123
18000,596.156
19000,596.223
20000,596.211
21000,596.199
22000,596.253
23000,596.263
24000,596.222
25000,596.195
26000,596.162
27000,596.206
28000,596.215
29000,596.236
30000,596.224
