iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1279.56,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1274.01,1,10.8626,11.427,49.9274,69.6753,0.95,0.95,0.285,0.285,1.10008,0.974679,1.18148,0.974679,1.10811,0.974679
3,1257,1,10.8677,11.5363,48.4609,74.5707,0.9025,0.9025,0.27075,0.27075,1.10817,0.95,1.22927,0.95,1.09873,0.95
4,1241.14,1,10.4041,10.8688,47.6545,61.2647,0.857375,0.857375,0.257212,0.257212,1.05951,0.925945,1.19815,0.925945,1.19351,0.925945
5,1234.14,1,10.3546,8.99593,50.7775,65.8442,0.814506,0.814506,0.244352,0.244352,1.01856,0.9025,1.29091,0.9025,1.21811,0.9025
6,1217.59,1,10.1194,9.21652,47.3501,67.1458,0.773781,0.773781,0.232134,0.232134,1.00324,0.879648,1.38514,0.879648,1.24294,0.879648
7,1210.76,1,10.1363,7.90994,48.7484,67.9369,0.735092,0.735092,0.220528,0.220528,1.04589,0.857375,1.53251,0.857375,1.37979,0.857375
8,1196.96,1,9.9751,8.45228,51.6996,62.7834,0.698337,0.698337,0.209501,0.209501,1.04607,0.835666,1.49692,0.835666,1.43124,0.835666
9,1177.46,1,9.97825,7.89492,51.6034,72.5251,0.66342,0.66342,0.199026,0.199026,1.04485,0.814506,1.45902,0.814506,1.395,0.814506
10,1165.64,1,9.86505,8.12528,49.2423,61.0446,0.630249,0.630249,0.189075,0.189075,1.04499,0.793882,1.5132,0.793882,1.35968,0.793882
11,1147.43,1,9.84906,8.39972,49.741,58.8739,0.598737,0.598737,0.179621,0.179621,1.03461,0.773781,1.47488,0.773781,1.38185,0.773781
12,1139.27,1,9.89255,7.09642,48.9754,49.8386,0.5688,0.5688,0.17064,0.17064,1.04981,0.754188,1.54905,0.754188,1.45335,0.754188
13,1120.51,1,9.95845,6.31166,53.7878,54.2247,0.54036,0.54036,0.162108,0.162108,1.04861,0.735092,1.50982,0.735092,1.41926,0.735092
14,1117.24,1,9.97988,6.3185,48.8477,61.5158,0.513342,0.60263,0.154003,0.157079,1.05403,0.716479,1.62112,0.716479,1.44529,0.716479
15,1108.73,1,9.96443,7.69513,49.3432,70.8707,0.487675,0.639534,0.146302,0.156291,1.07447,0.698337,1.59821,0.698337,1.40869,0.698337
16,1102.1,1,9.92999,7.39822,51.8659,74.9001,0.463291,0.743959,0.138987,0.147556,1.07035,0.680655,1.55774,0.680655,1.37302,0.680655
17,1092.48,1,9.75773,6.70184,51.5042,78.2912,0.440127,0.70511,0.132038,0.149042,1.06532,0.66342,1.5183,0.66342,1.33826,0.66342
18,1085.11,1,9.85125,7.9061,50.3341,74.2421,0.00640619,0.638985,0.157991,0.15287,1.07713,0.646622,1.51587,0.646622,1.30437,0.646622
