iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,5.27511,0.0337092,21.5636,0.119677,6.29594,0.291077,26.123,7.71495e-08
2,5.2798,0.0300941,21.5471,0.106026,6.37102,0.288777,26.123,6.22685e-08
3,5.28441,0.028365,21.5909,0.104273,6.38125,0.275904,26.123,6.72384e-08
4,5.28438,0.0276869,21.6586,0.102466,6.33506,0.272072,26.123,5.69774e-08
5,5.28091,0.0275408,21.681,0.101007,6.30729,0.271057,26.123,6.12903e-08
6,5.28089,0.0269172,21.6796,0.100682,6.30128,0.275124,26.123,6.23853e-08
7,5.27878,0.0267823,21.6621,0.0993409,6.29409,0.26703,26.123,6.42041e-08
8,5.27787,0.0266711,21.6703,0.0988638,6.289,0.263446,26.123,7.25835e-08
9,5.28017,0.0264303,21.7097,0.100034,6.29003,0.263782,26.123,7.48433e-08
10,5.28057,0.0263981,21.6811,0.0990235,6.30966,0.262903,26.123,7.23711e-08
11,5.28105,0.0263788,21.6383,0.098997,6.36368,0.263166,26.123,7.20714e-08
12,5.28134,0.0260261,21.6151,0.0984728,6.38021,0.264108,26.123,7.42396e-08
13,5.28187,0.025787,21.5908,0.0988942,6.41239,0.266481,26.123,7.04591e-08
14,5.28155,0.0256631,21.605,0.098872,6.45116,0.268924,26.123,6.75422e-08
15,5.2809,0.0257295,21.6101,0.0995397,6.45774,0.270264,26.123,6.31953e-08
16,5.28037,0.0256795,21.6039,0.0998975,6.47703,0.273682,26.123,6.4157e-08
17,5.27934,0.0257804,21.5781,0.102201,6.52654,0.277836,26.123,6.13251e-08
18,5.28165,0.0259304,21.5637,0.104306,6.56978,0.280016,26.123,6.704e-08
19,5.2823,0.0260493,21.5551,0.105874,6.634,0.283398,26.123,6.46717e-08
20,5.28346,0.0259885,21.541,0.107991,6.68492,0.286402,26.123,6.95728e-08
21,5.2847,0.0260193,21.5151,0.109741,6.72923,0.290031,26.123,6.75149e-08
