time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,-0.229546,1,-0.33091,1,-0.132808,8.16017,-0.0289093,3.07336,-0.440505,8.16017,-0.0119851,All
1.05006,-0.221209,1.05006,-0.318542,1.05006,-0.122232,8.39735,-0.0161812,3.24943,-0.344072,8.39735,-0.00467745,All
1.10263,-0.212454,1.10263,-0.305556,1.10263,-0.111127,8.64143,-0.00806352,3.43559,-0.242114,8.64143,0.00897128,All
1.15782,-0.203261,1.15782,-0.291919,1.15782,-0.0994663,8.68071,-0.00690165,3.63242,-0.134315,8.68071,0.011304,All
1.21,-0.194571,1.21,-0.279028,1.21,-0.0884433,8.89261,-0.00204825,3.84053,-0.0372718,8.89261,0.02421,All
1.21578,-0.193608,1.21578,-0.2776,1.21578,-0.0872218,9.15108,0.000562116,4.00812,0.0290702,9.15108,0.038474,All
1.27664,-0.183471,1.27664,-0.262563,1.27664,-0.0743642,9.20125,0.000622384,4.06055,0.0477215,9.20125,0.0402747,All
1.34055,-0.172827,1.34055,-0.246774,1.34055,-0.060863,9.41706,0.000881639,4.29318,0.114213,9.41706,0.0480209,All
1.40766,-0.16165,1.40766,-0.230195,1.40766,-0.046686,9.69078,-0.00238811,4.53914,0.175806,9.69078,0.0477777,All
1.42,-0.159595,1.42,-0.227146,1.42,-0.044079,9.72179,-0.00278807,4.79919,0.240474,9.72179,0.0476674,All
1.47813,-0.149914,1.47813,-0.212786,1.47813,-0.0317993,9.97246,-0.00602162,4.94289,0.259307,9.97246,0.0467757,All
1.55212,-0.13759,1.55212,-0.194505,1.55212,-0.0161673,10.2423,-0.00950289,5.07414,0.276508,10.2423,0.0458157,All
1.62982,-0.13823,1.62982,-0.188647,1.62982,-0.0173259,10.2623,-0.00976074,5.36484,0.308269,10.2623,0.0457446,All
1.63,-0.138253,1.63,-0.188655,1.63,-0.0173559,10.5606,-0.0136085,5.67219,0.325066,10.5606,0.0446835,All
1.71141,-0.148476,1.71141,-0.191901,1.71141,-0.0309321,10.7629,-0.0171511,5.87766,0.324083,10.7629,0.0409698,All
1.79708,-0.159236,1.79708,-0.195317,1.79708,-0.0452195,10.8676,-0.0189369,5.99716,0.322894,10.8676,0.039081,All
1.84,-0.164626,1.84,-0.197028,1.84,-0.0523771,11.1834,-0.024067,6.34074,0.316983,11.1834,0.0337846,All
1.88704,-0.170534,1.88704,-0.198904,1.88704,-0.0602221,11.2834,-0.0256102,6.704,0.296361,11.2834,0.0322457,All
1.98151,-0.182397,1.98151,-0.202671,1.98151,-0.0759757,11.5085,-0.0281035,6.81242,0.288771,11.5085,0.0304563,All
2.05,-0.184161,2.05,-0.199607,2.05,-0.0788429,11.8039,-0.0313762,7.08808,0.26669,11.8039,0.0281076,All
2.0807,-0.183818,2.0807,-0.197274,2.0807,-0.0787097,11.843,-0.0318089,7.49416,0.233286,11.843,0.0277971,All
2.18486,-0.182653,2.18486,-0.189355,2.18486,-0.0782578,12.1872,-0.0356219,7.74719,0.213371,12.1872,0.0250606,All
2.26,-0.181813,2.26,-0.183643,2.26,-0.0779318,12.3245,-0.0371422,7.9235,0.199801,12.3245,0.0239695,All
2.29423,-0.18143,2.29423,-0.181041,2.29423,-0.0777833,12.5415,-0.0395457,8.37744,0.174137,12.5415,0.0222446,All
2.40908,-0.180146,2.40908,-0.17231,2.40908,-0.077285,12.845,-0.0429082,8.68195,0.16723,12.845,0.0198315,All
2.47,-0.179465,2.47,-0.167679,2.47,-0.0770207,12.906,-0.0435836,8.85739,0.163829,12.906,0.0193467,All
2.52968,-0.178797,2.52968,-0.163142,2.52968,-0.0767617,13.2811,-0.0477389,9.36484,0.160989,13.2811,0.0163646,All
2.65631,-0.177382,2.65631,-0.153515,2.65631,-0.0762123,13.3656,-0.0486742,9.61672,0.164959,13.3656,0.0156934,All
2.68,-0.177117,2.68,-0.151714,2.68,-0.0761095,13.6672,-0.0516073,9.90135,0.172087,13.6672,0.0140064,All
2.78929,-0.175895,2.78929,-0.143406,2.78929,-0.0756353,13.8861,-0.0532575,10.4686,0.191512,13.8861,0.0136166,All
2.89,-0.174769,2.89,-0.13575,2.89,-0.0751984,14.0644,-0.0546014,10.5515,0.19475,14.0644,0.0132992,All
