iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1538.7,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1514.82,1,4.84967,33.0501,12.3574,66.2552,0.974679,0.974679,0.974679,0.976588,0.974679,0.974679
3,1501.05,1,4.70629,29.6126,11.9258,78.38,0.95,0.95,0.95,1.0711,0.95,0.95
4,1491.04,1,4.18946,30.6854,12.3835,100.471,0.925945,0.925945,0.987035,1.04398,0.925945,0.925945
5,1488.41,1,4.19004,28.7854,11.0161,107.409,0.9025,0.9025,0.962043,1.02138,0.9025,0.9025
6,1474.69,1,4.13431,23.7114,8.3931,117.602,0.879648,0.886817,0.937683,0.995518,0.879648,0.879648
7,1453.43,1,3.97341,29.9892,8.43947,134.938,0.857375,0.864363,0.950364,0.97031,0.857375,0.857375
8,1437.97,1,4.11107,31.03,7.23296,125.768,0.835666,0.842476,0.9263,0.945742,0.835666,0.835666
9,1435,1,4.28197,27.8514,5.83519,117.256,0.814506,0.821144,0.907769,0.921795,0.814506,0.814506
10,1425.58,1,3.82281,26.0487,5.97316,137.556,0.793882,0.800353,0.946308,0.898455,0.793882,0.793882
11,1416.43,1,3.937,25.7026,5.78693,147.349,0.773781,0.780087,0.922347,0.875705,0.773781,0.773781
12,1402.58,1,3.97597,26.9097,5.72686,151.681,0.754188,0.760335,0.898993,0.891172,0.754188,0.754188
13,1400.76,1,4.03746,23.4841,6.64663,162.41,0.735092,0.741083,1.0156,0.868607,0.735092,0.735092
14,1384.52,1,3.76691,26.0472,5.44559,165.909,0.716479,0.722318,1.13365,0.846614,0.716479,0.716479
15,1366.69,1,3.94121,26.4751,5.63374,179.253,0.698337,0.704029,1.10494,0.825177,0.698337,0.698337
16,1364.42,1,3.97386,26.5504,5.89562,148.231,0.680655,0.686202,1.07696,0.804283,0.680655,0.680655
17,1351.23,1,4.06925,23.8264,5.40886,158.945,0.66342,0.668827,1.0497,0.783918,0.66342,0.66342
18,1343.16,1,3.94877,22.421,5.10787,138.367,0.646622,0.651892,1.02312,0.916561,0.646622,0.646622
19,1330.13,1,4.02109,23.9571,5.68987,130.316,0.630249,0.635386,0.99721,0.893353,0.630249,0.630249
20,1318.82,1,4.22833,25.927,5.00944,133.442,0.614291,0.619298,0.97196,0.870733,0.614291,0.614291
21,1310.91,1,4.31183,24.6322,6.79091,123.452,0.598737,0.603617,0.94735,0.848685,0.598737,0.598737
22,1294.7,1,4.20966,23.7059,6.1769,149.279,0.583577,0.588333,0.923362,0.827196,0.583577,0.583577
23,1293.44,1,4.28891,23.6953,5.43368,128.808,0.5688,0.573436,0.899982,0.806251,0.5688,0.5688
24,1282.73,1,4.06602,26.1171,4.97305,159.222,0.554398,0.558916,0.898374,0.86545,0.554398,0.554398
25,1273.56,1,4.24986,24.3672,4.39699,153.905,0.54036,0.544764,0.875627,0.910406,0.54036,0.54036
26,1252.98,1,3.99311,25.5607,4.31383,173.336,0.526678,0.53097,0.853455,0.887354,0.526678,0.526678
27,1253.3,1,3.94998,23.8924,4.93516,174.498,0.513342,0.517526,0.831845,0.933434,0.513342,0.513342
28,1237.03,1,4.08516,24.5125,4.61495,160.181,0.500344,0.504422,0.810782,0.909799,0.500344,0.500344
29,1229.05,1,4.22033,24.0613,4.14382,154.31,0.487675,0.49165,0.790253,0.897798,0.487675,0.487675
30,1209.57,1,4.0579,24.877,4.06497,155.44,0.475327,0.479201,0.770243,0.875065,0.475327,0.475327
31,1219.73,1,3.98746,25.0314,3.4735,165.844,0.463291,0.467067,0.806787,0.852908,0.463291,0.463291
32,1208.83,1,3.90618,23.794,3.29715,167.193,0.45156,0.455241,0.799512,0.841495,0.45156,0.45156
33,1192.09,1,4.06819,25.5731,2.84674,171.751,0.440127,0.443714,0.779268,0.820188,0.440127,0.440127
34,1190.34,1,4.13742,26.2405,2.95296,151.092,0.428982,0.432479,0.761257,0.79942,0.428982,0.428982
35,1178.79,1,4.18259,25.7045,2.73208,148.312,0.41812,0.421528,0.741981,0.798522,0.41812,0.41812
36,1178.73,1,4.26075,26.1946,3.47038,147.972,0.407533,0.410855,0.761251,0.833384,0.407533,0.407533
37,1174.3,1,4.02881,26.452,3.44904,156.592,0.397214,0.400452,0.772781,0.826124,0.397214,0.397214
38,1150.44,1,4.11966,25.9154,3.13256,146.71,0.387157,0.390312,0.753214,0.805206,0.387157,0.387157
39,1140.33,1,4.18851,25.2199,3.60294,164.653,0.377354,0.380429,0.734142,0.790211,0.377354,0.377354
40,1134.92,1,4.25537,25.1413,3.66263,154.337,0.367799,0.370796,0.715553,0.770203,0.367799,0.367799
41,1132.15,1,4.21249,24.5439,3.7775,144.442,0.358486,0.361408,0.697435,0.807789,0.358486,0.358486
42,1123.45,1,4.2615,24.2655,3.67078,134.566,0.349409,0.352257,0.679775,0.801345,0.349409,0.349409
43,1107.84,1,4.34497,24.5656,3.40911,132.962,0.340562,0.343337,0.662563,0.800915,0.340562,0.340562
44,1102.05,1,4.29585,25.3345,3.76606,152.012,0.331938,0.334644,0.645787,0.780636,0.331938,0.331938
45,1102.76,1,4.19835,24.3419,3.59039,140.323,0.323534,0.32617,0.65828,0.763775,0.323534,0.323534
46,1094.63,1,4.16341,26.058,3.15287,150.98,0.315341,0.317912,0.641612,0.865804,0.315341,0.315341
47,1095.32,1,4.12081,25.6329,3.19493,161.023,0.307357,0.309862,0.625366,0.847567,0.307357,0.307357
48,1086.23,1,4.09281,25.4712,3.26751,158.294,0.299574,0.302016,0.615988,0.829661,0.299574,0.299574
49,1084.22,1,3.99033,25.3442,3.54287,171.806,0.291989,0.316365,0.600391,0.808653,0.291989,0.291989
50,1072.98,1,4.14631,25.3817,3.64513,162.212,0.284596,0.308354,0.585189,0.788178,0.284596,0.284596
51,1068.11,1,4.2342,25.5504,3.48237,153.784,0.27739,0.303408,0.570372,0.768221,0.27739,0.27739
52,1052.81,1,4.27968,25.1822,3.92733,149.977,0.270366,0.295726,0.555929,0.787902,0.270366,0.270366
53,1055.14,1,4.16431,24.9868,3.65154,162.924,0.26352,0.288238,0.54838,0.807427,0.26352,0.26352
54,1057.77,1,4.18971,24.733,3.57528,148.811,0.256848,0.280939,0.606847,0.786982,0.256848,0.256848
55,1056.21,1,4.22028,25.0696,4.30558,148.138,0.268184,0.28075,0.591482,0.793803,0.250344,0.250344
56,1049.38,1,4.14495,24.1659,3.99905,148.434,0.263724,0.281695,0.576505,0.773703,0.247026,0.244005
57,1044.62,1,4.21495,24.9735,3.9276,148.174,0.257046,0.283677,0.561908,0.754113,0.240771,0.237827
58,1055.05,1,4.05634,24.6982,3.5234,158.159,0.263294,0.276494,0.587924,0.806756,0.243884,0.231805
59,1048.5,1,4.22313,24.6607,3.65282,154.849,0.258567,0.275025,0.573037,0.816829,0.258337,0.225936
60,1037.63,1,4.19186,24.6394,3.82974,138.894,0.260383,0.275506,0.558528,0.796147,0.258487,0.220215
61,1048.72,1,4.25438,24.3992,3.65218,129.266,0.267441,0.26853,0.544386,0.775988,0.270648,0.214639
62,1045.7,1,4.25633,24.6656,3.76106,119.614,0.260669,0.286284,0.530601,0.776888,0.268602,0.209204
63,1038.66,1,4.40172,24.3583,3.31771,108.725,0.254069,0.279036,0.517166,0.757217,0.277244,0.203907
64,1026.96,1,4.30828,25.0567,3.56109,112.597,0.247636,0.27697,0.504071,0.738044,0.275083,0.198744
65,1030.51,1,4.39003,24.574,3.74167,116.755,0.241366,0.273563,0.491308,0.799113,0.272486,0.194528
66,1030.32,1,4.29046,24.4319,3.89267,110.413,0.257735,0.278429,0.478868,0.888445,0.283898,0.189603
67,1024.44,1,4.2734,23.3768,3.9048,103.311,0.251209,0.282612,0.466743,0.86595,0.297216,0.184802
68,1017,1,4.34661,23.2082,4.14258,101.927,0.244965,0.288711,0.454924,0.844023,0.306204,0.180122
