parameter,value,se_sa,rse_sa
Cl_pop,5.20176833352228,0.308970026172894,5.9397113897166
beta_Cl_logtCLCR,0.616384466883633,0.21772352939362,35.3226826909517
V1_pop,21.2209797180449,1.54511823648315,7.28108813547984
Q_pop,4.98885093084048,1.07784374360849,21.6050501117479
V2_pop,28.2818159698642,3.8209753447695,13.5103606813684
omega_Cl,0.218101188359657,0.0423001638049637,19.3947424693575
omega_V1,0.222158284357577,0.055053983929555,24.7814228889805
omega_Q,0.6784349114673,0.175521627907999,25.8715500840583
corr_V1_Cl,0.622314291413461,0.200507318716518,32.2196230237789
b,0.024815498344163,0.00235764515703401,9.50069639680869
