simulations,OFV
500,1018.08
1000,1016.26
1500,1015.92
2000,1015.95
2500,1016.49
3000,1016.04
3500,1016.16
4000,1016.18
4500,1016.28
5000,1016.3
5500,1016.2
6000,1016.13
6500,1016.06
7000,1016.18
7500,1016.3
8000,1016.34
8500,1016.58
9000,1016.44
9500,1016.4
10000,1016.2
10500,1016.1
11000,1016.27
11500,1016.08
12000,1016
12500,1015.97
13000,1015.95
13500,1015.9
14000,1015.96
14500,1015.85
15000,1015.89
15500,1015.97
16000,1016
16500,1015.91
17000,1015.83
17500,1015.84
18000,1015.77
18500,1015.89
19000,1015.75
19500,1015.75
20000,1015.72
20500,1015.7
21000,1015.43
21500,1015.48
22000,1015.44
22500,1015.39
23000,1015.27
23500,1015.3
24000,1015.3
24500,1015.32
25000,1015.09
25500,1015.13
26000,1015.05
26500,1015.05
27000,1015.08
27500,1015.08
28000,1015.11
28500,1015.12
29000,1015.18
29500,1015.25
30000,1015.31
