iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,10.5167,0.0403927,43.1855,0.130735,12.4913,0.380474,57.2349,0.298832
2,10.5347,0.0384571,43.4927,0.119799,12.5616,0.357659,57.2338,0.252138
3,10.5364,0.0360056,43.4428,0.111444,12.5595,0.340158,57.7862,0.237058
4,10.5379,0.0345484,43.5843,0.108677,12.3882,0.32021,57.3275,0.232436
5,10.5391,0.0340105,43.7553,0.111229,12.3802,0.317902,57.1555,0.231767
6,10.5386,0.0330534,43.7628,0.113008,12.242,0.312886,56.9451,0.235168
7,10.5388,0.0324702,43.8388,0.111016,12.1592,0.307514,57.0298,0.232456
8,10.5384,0.0321356,43.8957,0.10995,12.0998,0.298492,57.2983,0.238682
9,10.539,0.0315999,43.9765,0.109259,12.0611,0.296806,57.2693,0.239
10,10.5382,0.0322745,44.0141,0.107686,12.0331,0.295421,57.2767,0.242707
11,10.5414,0.0324351,44.0392,0.106834,12.1368,0.296128,57.2538,0.240441
12,10.5424,0.032324,44.0164,0.105093,12.1514,0.29384,57.3579,0.237335
13,10.5454,0.0320968,43.9815,0.104503,12.1683,0.293702,57.1952,0.234942
14,10.5462,0.0319286,43.9847,0.104323,12.2021,0.294281,57.0928,0.234483
15,10.5434,0.0316792,44.0058,0.104224,12.1567,0.293195,56.9924,0.233955
16,10.5435,0.0316804,44.0208,0.105343,12.205,0.29903,56.8684,0.232924
17,10.5428,0.0315862,43.9776,0.107056,12.2276,0.300457,56.7934,0.232896
18,10.5452,0.0312681,43.9669,0.108033,12.2546,0.300024,56.6807,0.231461
19,10.5475,0.0313942,43.9825,0.109005,12.3251,0.300558,56.7428,0.229411
20,10.5528,0.0312926,44.0129,0.109893,12.4216,0.300942,56.8978,0.228765
21,10.557,0.0313858,43.9958,0.110214,12.5025,0.302039,56.8226,0.228704
22,10.5584,0.0312142,43.9765,0.110222,12.6165,0.306485,56.8717,0.228212
23,10.5577,0.031141,43.9535,0.109236,12.6789,0.307457,56.8232,0.228199
24,10.5567,0.0311224,43.9529,0.108744,12.6845,0.307469,56.9113,0.227822
25,10.5534,0.0312677,43.9307,0.108639,12.6858,0.306678,56.971,0.228657
26,10.5508,0.0313222,43.9125,0.108866,12.6917,0.305894,57.0921,0.228308
27,10.5494,0.0313254,43.8954,0.108619,12.6949,0.304157,57.135,0.228785
28,10.5503,0.0312286,43.9199,0.108536,12.6714,0.30298,57.3011,0.22973
29,10.5511,0.0312265,43.9565,0.108523,12.6575,0.302428,57.389,0.230649
30,10.5516,0.0312761,43.9513,0.108648,12.6759,0.301953,57.3613,0.230934
31,10.5521,0.0312316,43.9605,0.10855,12.665,0.300822,57.3318,0.231674
32,10.5514,0.0312231,43.9408,0.108077,12.6537,0.29924,57.3854,0.233294
33,10.5518,0.0312036,43.9327,0.107813,12.6339,0.297498,57.424,0.234948
34,10.5516,0.0311599,43.9243,0.107474,12.6104,0.297535,57.4224,0.236779
35,10.5501,0.0311143,43.9296,0.107319,12.5825,0.296641,57.4268,0.23759
36,10.5506,0.0310191,43.9387,0.107152,12.5702,0.295535,57.4537,0.237272
37,10.5499,0.0309897,43.932,0.107173,12.5715,0.294658,57.509,0.237775
38,10.5522,0.0310535,43.9405,0.108021,12.6033,0.295448,57.4733,0.237867
39,10.5531,0.0310063,43.9272,0.108433,12.6128,0.296171,57.4438,0.238003
40,10.5548,0.0310041,43.9056,0.108209,12.6337,0.297861,57.4208,0.237794
41,10.5547,0.0310445,43.9024,0.108599,12.6398,0.298978,57.4448,0.237653
42,10.5558,0.0309808,43.9012,0.108926,12.6408,0.29954,57.4802,0.237257
43,10.5577,0.0309802,43.9134,0.109351,12.6692,0.300612,57.5566,0.237272
44,10.56,0.0310095,43.9188,0.109554,12.6873,0.300839,57.5459,0.237153
45,10.5615,0.0309891,43.9182,0.109629,12.7037,0.301569,57.5651,0.236413
46,10.5622,0.0309291,43.9131,0.109607,12.6992,0.30129,57.5974,0.235847
47,10.5628,0.0308822,43.9192,0.109575,12.6901,0.302046,57.5804,0.235194
48,10.5642,0.0309345,43.9193,0.109734,12.694,0.302474,57.5498,0.234822
49,10.5644,0.0309936,43.9096,0.109658,12.7198,0.303695,57.5112,0.234348
50,10.5656,0.0309685,43.9139,0.109315,12.7282,0.304585,57.4254,0.234091
51,10.5667,0.0309138,43.9169,0.109241,12.7309,0.304677,57.361,0.233752
52,10.5668,0.0308627,43.9113,0.109212,12.7155,0.304321,57.3589,0.234035
53,10.5678,0.0309631,43.9129,0.109338,12.7152,0.305219,57.3265,0.233889
54,10.5677,0.0310192,43.9159,0.109647,12.7211,0.306099,57.2869,0.233575
55,10.5677,0.0310206,43.9143,0.11001,12.7198,0.305589,57.2433,0.234104
56,10.5671,0.0311013,43.9216,0.110231,12.7202,0.306463,57.2085,0.234064
57,10.5676,0.0312083,43.9276,0.110129,12.7298,0.307559,57.1251,0.234283
58,10.5669,0.0313038,43.9171,0.110142,12.7319,0.307991,57.0725,0.234433
59,10.5668,0.0313447,43.9018,0.110148,12.737,0.30816,57.0459,0.234654
60,10.5657,0.0313612,43.8917,0.11008,12.7391,0.307986,57.049,0.234483
61,10.5657,0.0313244,43.8925,0.110094,12.7448,0.308657,57.0925,0.234428
62,10.5661,0.0313474,43.8917,0.110083,12.7464,0.30934,57.0864,0.234305
63,10.5658,0.0313497,43.881,0.110053,12.7503,0.309808,57.0944,0.234043
64,10.5666,0.0313165,43.8741,0.109934,12.7579,0.309709,57.0719,0.233729
65,10.5682,0.0313802,43.8701,0.109921,12.7761,0.309862,57.0576,0.233463
66,10.5694,0.0314199,43.8768,0.109911,12.79,0.309906,57.05,0.233631
67,10.5701,0.0314417,43.877,0.109882,12.7908,0.309576,57.0571,0.233972
68,10.5712,0.031526,43.8664,0.109939,12.8059,0.309819,57.0381,0.23399
69,10.5712,0.0316534,43.8683,0.110399,12.8106,0.310308,57.0243,0.234193
70,10.5711,0.031759,43.8575,0.110655,12.8245,0.310848,57.0145,0.234023
71,10.5711,0.0317679,43.8583,0.110901,12.8327,0.311475,57.0101,0.234094
72,10.571,0.0317377,43.845,0.110808,12.8416,0.312267,57.0131,0.234101
73,10.5705,0.031722,43.8404,0.110904,12.8619,0.313393,57.0203,0.234082
74,10.5699,0.0318067,43.8454,0.111359,12.8606,0.314467,57.0215,0.234093
75,10.5691,0.0318928,43.8483,0.111696,12.8729,0.316291,57.0249,0.234184
76,10.5686,0.0318753,43.8509,0.112141,12.8885,0.317561,57.0358,0.23457
77,10.5686,0.0318978,43.8536,0.112553,12.8998,0.318546,57.0298,0.234789
78,10.5685,0.031907,43.8564,0.112629,12.8992,0.318569,57.0488,0.235134
79,10.5677,0.0318983,43.8587,0.112615,12.8986,0.319018,57.0622,0.235632
80,10.567,0.0319171,43.8574,0.112845,12.9021,0.319751,57.0918,0.236036
81,10.5664,0.0319849,43.8661,0.112839,12.9004,0.319708,57.1171,0.236294
82,10.5664,0.0320613,43.8724,0.113107,12.9078,0.320178,57.101,0.236315
83,10.566,0.0321104,43.8813,0.113228,12.9084,0.320791,57.0908,0.236299
84,10.565,0.0321236,43.8852,0.112973,12.8955,0.320731,57.1086,0.236094
85,10.5643,0.0320981,43.8899,0.11311,12.8797,0.320934,57.1269,0.236027
86,10.5635,0.0320929,43.8906,0.113135,12.8667,0.320996,57.1107,0.235597
87,10.5627,0.0320613,43.8911,0.113063,12.8545,0.320733,57.1027,0.235441
88,10.5627,0.0320495,43.8864,0.112907,12.8557,0.320849,57.067,0.235895
89,10.5627,0.0320628,43.8932,0.112836,12.8448,0.32047,57.0063,0.236235
90,10.5625,0.0320275,43.8958,0.112656,12.8418,0.319999,56.986,0.236358
91,10.5633,0.0319937,43.901,0.112571,12.8336,0.319182,56.9773,0.236202
92,10.5639,0.0319611,43.8949,0.112663,12.846,0.319061,56.9729,0.235804
93,10.5645,0.0319281,43.8898,0.11281,12.863,0.319309,56.9838,0.235366
94,10.5652,0.0319266,43.8797,0.113056,12.8745,0.319418,56.9876,0.235489
95,10.5661,0.031923,43.8819,0.113194,12.8833,0.319467,56.9817,0.235319
96,10.5668,0.0319008,43.8826,0.113426,12.9049,0.319723,56.9854,0.235358
97,10.5674,0.0318983,43.8737,0.11374,12.9136,0.319939,56.9978,0.235275
98,10.5673,0.0318884,43.8705,0.113896,12.9265,0.3205,57.0089,0.235397
99,10.5677,0.0319059,43.866,0.113974,12.9414,0.320895,57.0581,0.236035
100,10.5683,0.0318886,43.8635,0.114119,12.9393,0.320549,57.0684,0.236538
101,10.5686,0.0319236,43.8509,0.114134,12.9476,0.320423,57.0347,0.236802
102,10.5684,0.0319971,43.8379,0.114217,12.9571,0.320394,57.0059,0.236968
103,10.5688,0.0320201,43.8249,0.114251,12.9617,0.320414,56.9866,0.236829
104,10.5692,0.0320033,43.8127,0.114335,12.9659,0.320207,56.9793,0.23693
105,10.569,0.0319752,43.8002,0.11436,12.9689,0.319847,56.9742,0.236917
106,10.5687,0.031963,43.7891,0.114341,12.9606,0.319193,56.9679,0.236679
107,10.5683,0.0319805,43.7802,0.1142,12.9563,0.318852,56.9572,0.236717
108,10.568,0.0319982,43.7721,0.114089,12.9513,0.31866,56.9424,0.23672
109,10.5681,0.0319874,43.7686,0.114072,12.9505,0.318666,56.9091,0.236689
110,10.569,0.0319907,43.7681,0.114066,12.959,0.318334,56.8977,0.236752
111,10.5702,0.0320238,43.7714,0.114107,12.9686,0.317987,56.88,0.236764
112,10.5707,0.0320255,43.7713,0.114111,12.9763,0.317968,56.8854,0.236682
113,10.5705,0.0321282,43.7725,0.114066,12.9667,0.317771,56.882,0.23661
114,10.5708,0.0321732,43.7792,0.114093,12.96,0.317794,56.8745,0.236498
115,10.5709,0.0322235,43.7866,0.114033,12.9622,0.318018,56.873,0.236601
116,10.5709,0.0322678,43.7926,0.114055,12.9665,0.318526,56.8742,0.236556
117,10.5709,0.0322854,43.7975,0.11408,12.9679,0.318663,56.8949,0.236883
118,10.5712,0.0322928,43.8011,0.114052,12.9695,0.318466,56.9113,0.236739
119,10.571,0.0322587,43.8036,0.11397,12.9675,0.317974,56.935,0.236961
120,10.5707,0.0322391,43.804,0.113826,12.9678,0.317534,56.956,0.237093
121,10.5708,0.0322272,43.8074,0.113637,12.9616,0.317127,56.9638,0.237138
