simulations, -2LL
1000,589.72
2000,589.633
3000,589.759
4000,589.57
5000,589.397
6000,589.42
7000,589.408
8000,589.445
9000,589.456
10000,589.439
11000,589.411
12000,589.418
13000,589.4
14000,589.372
15000,589.364
16000,589.387
17000,589.397
18000,589.401
19000,589.423
20000,589.381
21000,589.364
22000,589.397
23000,589.388
24000,589.399
25000,589.404
26000,589.428
27000,589.431
28000,589.433
29000,589.426
30000,589.439
